vin,fuel_type,engine_volume
1fadp3k22el302852,Gasoline,2.0
1fadp3f28el302509,Gasoline,2.0
1fadp3f24el296644,Gasoline,2.0
2fmgk5c84ebd00567,Gasoline,3.5
2fmgk5c82ebd00549,Gasoline,3.5
3fa6p0h9xfr162872,Gasoline,2.0
1ft7w2bt7fea82627,Diesel,6.7
1fm5k7f87fga04001,Gasoline,3.5
knagm4a77f5530416,Gasoline,2.4
3fa6p0hd4fr139222,Gasoline,1.5
5npdh4ae9fh572210,Gasoline,1.8
5npdh4ae4fh569697,Gasoline,1.8
1ft7w2bt7fea63477,Diesel,6.7
3fa6p0hd5fr120405,Gasoline,1.5
1ft7w2bt6fea88161,Diesel,6.7
1fadp3f23el177449,Gasoline,2.0
1fadp3f27el283306,Gasoline,2.0
1fadp3f24el302510,Gasoline,2.0
1fadp3f26el140587,Gasoline,2.0
1fadp3f24el214086,Gasoline,2.0
1fadp3f21el314100,Gasoline,2.0
1fadp3f27el273228,Gasoline,2.0
1fadp3f24el302409,Gasoline,2.0
1fadp3f24el273199,Gasoline,2.0
1fadp3f24el145612,Gasoline,2.0
1fadp3f2xel296387,Gasoline,2.0
1fadp3k25el151005,Gasoline,2.0
1fadp3f20el118715,Gasoline,2.0
1fadp3k27el231485,Gasoline,2.0
1fadp3f2xel145873,Gasoline,2.0
1fadp3k26el273131,Gasoline,2.0
1fadp3k23el282935,Gasoline,2.0
1fadp3f29el296316,Gasoline,2.0
1fadp3k26el302997,Gasoline,2.0
1fadp3f20el283924,Gasoline,2.0
1fadp3k25el161985,Gasoline,2.0
1fadp3k27el282310,Gasoline,2.0
1fadp3f25el145831,Gasoline,2.0
1fadp3f21el163873,Gasoline,2.0
1fadp3f25el113218,Gasoline,2.0
1fadp3f2xel157862,Gasoline,2.0
1fadp3f21el145633,Gasoline,2.0
1fadp3k28el211942,Gasoline,2.0
1fadp3k2xel158063,Gasoline,2.0
1fadp3f23el145665,Gasoline,2.0
3fa6p0lu9er146916,Gasoline,2.0
3fa6p0h75er117738,Gasoline,2.5
3fa6p0h75er350356,Gasoline,2.5
1fadp3f20el177330,Gasoline,2.0
1fadp3n21el320917,Gasoline,2.0
1fa6p0h72e5350382,Gasoline,2.5
3fa6p0h78er384856,Gasoline,2.5
1fa6p0g78e5374431,Gasoline,2.5
3fa6p0hd9er214074,Gasoline,1.5
3fa6p0lu4er279602,Gasoline,2.0
3fa6p0h76er243395,Gasoline,2.5
3fa6p0h70er272522,Gasoline,2.5
3fa6p0hd1er166005,Gasoline,1.5
3fa6p0h94er195767,Gasoline,2.0
3fa6p0h95er278656,Gasoline,2.0
3fa6p0h73er236632,Gasoline,2.5
3fa6p0h79er262684,Gasoline,2.5
1fa6p0h71e5366945,Gasoline,2.5
3fa6p0h75er138315,Gasoline,2.5
3fa6p0h72er228702,Gasoline,2.5
3fa6p0h70er159962,Gasoline,2.5
3fa6p0h72er214542,Gasoline,2.5
3fa6p0h75er143871,Gasoline,2.5
3fa6p0h73er171636,Gasoline,2.5
1fa6p0h76e5367010,Gasoline,2.5
3fa6p0h70er214135,Gasoline,2.5
3fa6p0h72er165794,Gasoline,2.5
3fa6p0h76er171789,Gasoline,2.5
3fa6p0hd0er138177,Gasoline,1.5
3fa6p0hd3er144037,Gasoline,1.5
3fa6p0h76er171775,Gasoline,2.5
3fa6p0h72er262641,Gasoline,2.5
3fa6p0h7xer144112,Gasoline,2.5
3fa6p0ru8er262096,Gasoline,2.0
3fa6p0k9xer308520,Gasoline,2.0
3fa6p0ru0er161375,Gasoline,2.0
1zvbp8em6e5263552,Gasoline,3.7
1zvbp8em8e5238278,Gasoline,3.7
1zvbp8emxe5275705,Gasoline,3.7
3fa6p0k91er204787,Gasoline,2.0
1zvbp8em1e5210645,Gasoline,3.7
3fa6p0k90er222018,Gasoline,2.0
1zvbp8em9e5292334,Gasoline,3.7
1zvbp8em4e5208520,Gasoline,3.7
3fa6p0ruxer261399,Gasoline,2.0
3fa6p0k98er368294,Gasoline,2.0
3fa6p0k93er257393,Gasoline,2.0
3fa6p0k9xer320411,Gasoline,2.0
1zvbp8am9e5232558,Gasoline,3.7
1zvbp8am1e5201367,Gasoline,3.7
1zvbp8am5e5288061,Gasoline,3.7
1zvbp8em9e5210893,Gasoline,3.7
1zvbp8am4e5257593,Gasoline,3.7
1fahp2f80eg163646,Gasoline,3.5
1zvbp8em9e5210912,Gasoline,3.7
1zvbp8am4e5210998,Gasoline,3.7
1zvbp8cfxe5207487,Gasoline,5.0
1zvbp8cf6e5271557,Gasoline,5.0
1zvbp8amxe5201383,Gasoline,3.7
1ftfw1ef7efc74599,Gasoline,5.0
1zvbp8am0e5243481,Gasoline,3.7
1zvbp8am0e5264413,Gasoline,3.7
1zvbp8am3e5292223,Gasoline,3.7
1zvbp8am8e5265583,Gasoline,3.7
1zvbp8am0e5304554,Gasoline,3.7
1zvbp8cf3e5284394,Gasoline,5.0
1fahp2f85eg183052,Gasoline,3.5
1zvbp8am4e5321678,Gasoline,3.7
1fahp2f85eg179731,Gasoline,3.5
1fahp2e81eg143973,Gasoline,3.5
1fahp2f82eg176088,Gasoline,3.5
1fahp2f86eg176014,Gasoline,3.5
1fahp2f85eg163643,Gasoline,3.5
1fahp2f83eg143925,Gasoline,3.5
1fahp2f84eg146431,Gasoline,3.5
1fahp2f83eg158201,Gasoline,3.5
1gtw7fca3e1908344,Gasoline,4.8
nm0ge9g72e1149211,Gasoline,2.5
1fahp2e85eg166673,Gasoline,3.5
1fahp2f87eg165071,Gasoline,3.5
1gtw7fca7e1905656,Gasoline,4.8
1fahp2f89eg132041,Gasoline,3.5
1fahp2e8xeg149710,Gasoline,3.5
1fahp2e89eg166675,Gasoline,3.5
1fahp2f84eg149491,Gasoline,3.5
1gtw7fca7e1905995,Gasoline,4.8
1fahp2f88eg180033,Gasoline,3.5
1fahp2f85eg179681,Gasoline,3.5
1gtw7fca7e1911442,Gasoline,4.8
1fahp2f84eg169045,Gasoline,3.5
1fahp2f84eg111159,Gasoline,3.5
1fahp2f85eg179504,Gasoline,3.5
1hgct1b39ea011583,Gasoline,2.4
5npdh4ae2eh531092,Gasoline,1.8
5fnrl5h62eb080026,Gasoline,3.474057568
1gks2ce06er245552,Gasoline,5.3
5fnyf3h92eb017543,Gasoline,3.474057568
1gtw7fca9e1911443,Gasoline,4.8
1gtw7fca0e1905661,Gasoline,4.8
1gtw7fca2e1902048,Gasoline,4.8
1hgcr2f30ea258599,Gasoline,2.4
1gtw7fca1e1904793,Gasoline,4.8
5fnyf4h98eb023093,Gasoline,3.474057568
1hgcr2f86ea045071,Gasoline,2.4
1gtw7fca3e1911941,Gasoline,4.8
1gtw7fca8e1911191,Gasoline,4.8
1hgcr2f30ea245867,Gasoline,2.4
1gtw7fcaxe1911189,Gasoline,4.8
5npeb4ac9eh816957,Gasoline,1.6
1c4pjlcb4ew273733,Gasoline,2.4
5npeb4ac6eh829892,Gasoline,1.6
kmhtc6ad0eu215978,Gasoline,1.6
1c4pjmds2ew178401,Gasoline,3.2
km8jt3af2eu925004,Gasoline,2.0
1c4pjmbs3ew273407,Gasoline,3.2
5n1al0mn0ec521254,Gasoline,3.5
5n1al0mn3ec527663,Gasoline,3.5
5npeb4ac0eh859034,Gasoline,1.6
1c4pjlds8ew173262,Gasoline,3.2
1c4pjlcb6ew231516,Gasoline,2.4
1c4pjmab2ew162445,Gasoline,2.4
1c4pjmabxew166971,Gasoline,2.4
5npeb4ac7eh864456,Gasoline,1.6
5npdh4ae2eh506287,Gasoline,1.8
5npeb4ac9eh821737,Gasoline,1.6
5npdh4ae2eh469659,Gasoline,1.8
5n1al0mm9ec520689,Gasoline,3.5
kmhtc6ae4eu191208,Gasoline,1.6
1c4pjmcs0ew151926,Gasoline,3.2
5npeb4ac0eh826518,Gasoline,1.6
5npeb4ac7eh824832,Gasoline,1.6
5npeb4ac7eh919214,Gasoline,1.6
5xyztdlb5eg147676,Gasoline,2.4
5npeb4ac4eh868710,Gasoline,1.6
5npdh4aexeh481400,Gasoline,1.8
km8jucag1eu924576,Gasoline,2.4
1c4njdbb4ed808716,Gasoline,2.4
1c4njdcb5ed816158,Gasoline,2.4
1c4njdbb2ed518586,Gasoline,2.4
1c4rjfag1ec319853,Gasoline,3.6
1c4rjfag8ec466199,Gasoline,3.6
1c4njrfb2ed693413,Gasoline,2.4
1c4njpbaxed504895,Gasoline,2.0
1c4njrbbxed520745,Gasoline,2.4
1c4rjfbg0ec466387,Gasoline,3.6
1c4njrfb7ed649892,Gasoline,2.4
1c4rjfbg7ec390358,Gasoline,3.6
1c4rjfag1ec469154,Gasoline,3.6
1c4njrfb1ed778341,Gasoline,2.4
1c4njrfb2ed778395,Gasoline,2.4
1c4njrcb7ed816160,Gasoline,2.4
1c4rjfag0ec482543,Gasoline,3.6
1c4njrbb7ed841156,Gasoline,2.4
1c4njdeb1ed778280,Gasoline,2.4
1c4njpba0ed550137,Gasoline,2.0
1c4rjfbg7ec112690,Gasoline,3.6
1c4njcba3ed865443,Gasoline,2.0
1c4njdeb2ed778305,Gasoline,2.4
1c4njrbb8ed569720,Gasoline,2.4
1c4njcbb6ed865638,Gasoline,2.4
1c4njdcb8ed800505,Gasoline,2.4
1c4rjeag3ec472468,Gasoline,3.6
1c4njrfbxed778385,Gasoline,2.4
1c4njdbb3ed808609,Gasoline,2.4
1c4njdbb1ed815896,Gasoline,2.4
1c4njdbb4ed808652,Gasoline,2.4
1c4njrcb0ed830238,Gasoline,2.4
1c4njrbbxed808684,Gasoline,2.4
1c4njrbb4ed520370,Gasoline,2.4
1c4rjfbg3ec238271,Gasoline,3.6
1c4njdeb8ed770676,Gasoline,2.4
1c4rjfag7ec466257,Gasoline,3.6
1c4njpcb7ed560171,Gasoline,2.4
1c4njcba9ed812035,Gasoline,2.0
1c4njdbb7ed808709,Gasoline,2.4
1c4njrfb6ed778352,Gasoline,2.4
1c4rjfcg1ec212654,Gasoline,3.6
1c4njdbb5ed777475,Gasoline,2.4
1c4njdbb5ed808711,Gasoline,2.4
1c4njrcb5ed842613,Gasoline,2.4
1c4njrfb8ed778420,Gasoline,2.4
1c4njdbb8ed808640,Gasoline,2.4
knafx4a68e5094183,Gasoline,1.8
knafx4a81e5091689,Gasoline,2.0
1c4ajwbg2el124940,Gasoline,3.6
1c4bjwdg7el174783,Gasoline,3.6
1c4bjwdg5el176709,Gasoline,3.6
knafx4a66e5097941,Gasoline,1.8
1c4bjwdg5el174782,Gasoline,3.6
1c4bjwdg3el289347,Gasoline,3.6
knafx4a65e5082749,Gasoline,1.8
1c4bjweg1el246883,Gasoline,3.6
1c4ajwag0el253020,Gasoline,3.6
1c4bjwdg4el238908,Gasoline,3.6
1c4ajwag5el208719,Gasoline,3.6
knafx4a67e5066259,Gasoline,1.8
1n4al3ap4fn300862,Gasoline,2.5
jm3ke4cyxf0431836,Gasoline,2.5
1n4al3ap8fn319947,Gasoline,2.5
1n4al3ap7fn309765,Gasoline,2.5
5xyktca69fg550966,Gasoline,2.4
1n4al3ap2fn318387,Gasoline,2.5
3n1cn7ap7fl830170,Gasoline,1.6
knafx4a60e5098759,Gasoline,1.8
knadm4a34e6413725,Gasoline,1.6
knadn4a34e6384384,Gasoline,1.6
5xxgm4a76eg261452,Gasoline,2.4
5xxgm4a78eg308481,Gasoline,2.4
knafx4a65e5093993,Gasoline,1.8
knafx4a63e5127185,Gasoline,1.8
