vin,fuel_type,engine_volume
2t2zk1ba7cc076124,Gasoline,3.5
2t2bk1ba0cc129408,Gasoline,3.5
2t2bk1ba1cc135850,Gasoline,3.5
jtjbc1ba4c2048845,Gasoline,3.5
wmwzb3c56cwm04249,Gasoline,1.6
wmwzb3c54cwm06212,Gasoline,1.6
wmwsu3c50ct543905,Gasoline,1.6
jm1bl1v75c1554368,Gasoline,2.0
wmwsu3c58ct368657,Gasoline,1.6
wmwsu3c58ct540895,Gasoline,1.6
wddgf8bb5cr214708,Gasoline,3.0
wddgj4hb0cf840568,Gasoline,1.8
wdcgg5gb6cf862892,Gasoline,3.5
1yvhz8dh4c5m20577,,2.5
jm1cw2bl5c0112280,,2.5
wdcgg5gb1cf884282,Gasoline,3.5
1n4al2ap3cn516062,Gasoline,2.5
wddpk5ha3cf006904,Gasoline,3.5
4jgda5hb7ca048428,Gasoline,3.50
1n4al2ap6cn484465,Gasoline,2.5
1n4al2ap0cn574646,Gasoline,2.5
1n4al2ap2cn543303,Gasoline,2.5
1n4al2epxcc240646,Gasoline,2.5
1n4al2ap5cc174173,Gasoline,2.5
1n4al2ap5cc139083,Gasoline,2.5
1n4al2ap9cn495475,Gasoline,2.5
1n4al2ap5cc204711,Gasoline,2.5
1n4al2ap7cn507347,Gasoline,2.5
jn8az2kr1ct255748,Gasoline,1.8
jn1az0cp0ct017812,Electric,
jn1az0cp0ct020595,Electric,
1n4al2ap0cc128931,Gasoline,2.5
jn1az0cpxct020541,Electric,
knagm4a74f5590251,Gasoline,2.4
jn8ae2kp7c9051852,Gasoline,3.5
5n1ar1nb0cc621294,Gasoline,4
jn8as5mv4cw701535,Gasoline,2.5
jn8as5mv0cw715416,Gasoline,2.5
jn8as5mv0cw387270,Gasoline,2.5
jn8as5mv3cw402893,Gasoline,2.5
jn8az1mu1cw113734,Gasoline,3.5
jn8as5mv6cw381764,Gasoline,2.5
1n4aa5ap6cc829125,Gasoline,3.5
jn8as5mv2cw371426,Gasoline,2.5
jn8as5mvxcw369424,Gasoline,2.5
jn8as5mv7cw367209,Gasoline,2.5
jn8as5mv6cw711337,Gasoline,2.5
jn8as5mv6cw393445,Gasoline,2.5
jn8as5mv6cw397365,Gasoline,2.5
3n1ab6ap4cl743235,Gasoline,2
1c6rd6ft0cs301822,Gasoline,5.7
3n1ab6ap2cl696884,Gasoline,2
3n1ab6ap2cl693497,Gasoline,2
3n1ab6apxcl648582,Gasoline,2
3n1bc1cpxcl377542,Gasoline,1.8
3n1bc1cp5ck248923,Gasoline,1.8
3n1ab6ap9cl653451,Gasoline,2
3n1ab6ap7cl735517,Gasoline,2
3n1ab6ap9cl716001,Gasoline,2
4t1bf1fkxcu555911,Gasoline,2.5
4t4bf1fk3cr237750,Gasoline,2.5
3c63drgl2cg282820,Diesel,6.7
4s4brcbc6c3237193,,2.5
4t4bf1fk0cr193500,Gasoline,2.5
jtnjjxb06cj021534,Gasoline,1.3
jtnjjxb02cj012619,Gasoline,1.3
jtlze4fe0cj013675,Gasoline,2.4
jtlze4fe0cj009352,Gasoline,2.4
4t1bf1fk5cu594020,Gasoline,2.5
jtebu5jr3c5100202,Gasoline,4.0
4t1bf1fk3cu627628,Gasoline,2.5
4t1bf1fk4cu080000,Gasoline,2.5
4t1bf1fk0cu094444,Gasoline,2.5
4t1bf1fk8cu100507,Gasoline,2.5
