vin,fuel_type,engine_volume
1n4al2ep2ac130994,Gasoline,2.5
1n4aa5ap7ac838980,Gasoline,3.5
wddkj5gb6af005038,Gasoline,3.5
wddkj5gb5af015897,Gasoline,3.5
wddhf8hb0aa110473,Gasoline,3.5
wdcgg8hb8af326586,Gasoline,3.5
wddkj5gb4af040967,Gasoline,3.5
2t1bu4ee9ac360092,Gasoline,1.8
2t1bu4ee2ac431634,Gasoline,1.8
jtezu5jr8a5002200,Gasoline,4.0
1nxbu4ee4az366574,Gasoline,1.8
4t4bf3ek5ar003250,Gasoline,2.5
jtdbu4ee7a9097333,Gasoline,1.8
2t1bu4ee0ac225390,Gasoline,1.8
4t1bk3db7au362820,Gasoline,3.5
2t1bu4ee8ac494270,Gasoline,1.8
jtnbk3ek9a3046565,Gasoline,2.4
4s3bmbb62a3222274,Gasoline,2.5
1nxbu4ee1az226272,Gasoline,1.8
jtnbf3ek7a3004349,Gasoline,2.5
5tdza3eh9as004406,Gasoline,2.7
1nxbu4ee9az335160,Gasoline,1.8
1g2za5e01a4152653,Gasoline,2.4
jtkde3b77a0304578,Gasoline,2.4
jtnbk3ek5a3046868,Gasoline,2.4
1nxbu4ee1az170902,Gasoline,1.8
5tdzk3ehxas013774,Gasoline,3.5
jtlze4fe9a1114503,Gasoline,2.4
19uua86219a001141,Gasoline,3.474057568
jtdbt4k37a1377158,Gasoline,1.5
wvgav7ax2aw000294,Gasoline,1.984000
wbaun93579vk40948,Gasoline,3.0
truhf38j791012126,Gasoline,1.984000
wvwhn7an7ae535807,Gasoline,1.984000
waurv78t09a011620,Gasoline,4.163000
2hnyd28239h522388,Gasoline,3.670702336
3vwrl8aj6am031012,Diesel,1.968000
3vwrl7aj3am149349,Diesel,1.968000
wvgfk7a93ad003930,Diesel,2.967000
4t3zk3bb5au022512,Gasoline,3.5
5uxfe43589l268542,Gasoline,3.0
kl1td66e39b623340,Gasoline,1.6
kl1td56e49b328662,Gasoline,1.6
1g1at58h597225370,Gasoline,2.2
1gcek19j59z220129,,5.3
5uxfe83519l169195,Gasoline,4.8
1gcec14x49z221359,Gasoline,4.3
kl1tg56e39b351244,Gasoline,1.6
1gnfk26399r246174,Gasoline,5.3
kl1td56e09b396053,Gasoline,1.6
1g6kd57y59u132766,Gasoline,6
3gcek23mx9g165363,Gasoline,5.3
5uxfe43599l264595,Gasoline,3.0
wbaph77519nm45944,Gasoline,3.0
kl1td56e19b666066,Gasoline,1.6
2g1wu57m091174035,Flexible Fuel Vehicle (FFV),3.9
1g1at58h797266034,Gasoline,2.2
1gner23dx9s141897,Gasoline,3.6
3gcca05v49s566957,Flexible Fuel Vehicle (FFV),2.4
3gnca23b49s542251,,3.6
1g1zj57b69f204653,Gasoline,2.4
