vin,fuel_type,engine_volume
1fmfu20565la34757,Gasoline,5.4
1d7ha18n95s211222,Gasoline,4.7
1d7hu18n95s349379,Gasoline,4.7
2d4gp44l35r324453,Gasoline,3.8
1fmdu77k25ub68188,Gasoline,4.0
1ftrw12w75kc97776,Gasoline,4.6
1fmyu03185kd84578,Gasoline,3.0
1ftpw14565kc00322,Gasoline,5.4
1fmzu67k65ub19012,Gasoline,4.0
1d7ha16k05j649190,Gasoline,3.7
2d8gp44l65r348891,Gasoline,3.8
1ftnf205x5eb25321,Gasoline,5.4
1fmzu67k05ub40549,Gasoline,4.0
1fmyu93165ke49173,Gasoline,3.0
1fmyu92z35kc44823,Gasoline,2.3
1ftrf12205na81375,Gasoline,4.2
1ftww32p65ed14640,Diesel,6
1fmcu96h35kb97630,Gasoline,2.3
1ftsx21p95eb75952,Diesel,6
5fnrl38285b045654,Gasoline,3.474057568
jhmcn36585c007656,Gasoline,2.998832712
5n3aa08c35n808923,Gasoline,5.6
1gkdt13s252217853,Gasoline,4.2
1gtds136x58137859,Gasoline,3.5
1gtdt136058224084,Gasoline,3.5
1hgem22975l078865,Gasoline,1.668000
1gthk23u65f847603,Gasoline,6.0
shsrd78855u330314,Gasoline,2.359737216
2gtec13t851300373,,5.3
1zvht85h855193433,Gasoline,4.6
jthba30g155139115,Gasoline,3.3
1j4gk48k35w500805,Gasoline,3.7
1lnhm81w15y647553,Gasoline,4.6
jthba30g655066145,Gasoline,3.3
1n4al11d25c232551,Gasoline,2.5
jt8bd69s150204896,Gasoline,3.0
1j4gl38k85w688311,Gasoline,3.7
1j4gk38k45w630456,Gasoline,3.7
1n4al11d25c294547,Gasoline,2.5
1n4al11d15c952892,Gasoline,2.5
wdbrf40j15f663232,Gasoline,1.80
1j4gr48k55c696470,Gasoline,3.7
2g1wa5e3xe1152041,Gasoline,3.6
2gnflfek1e6153068,Gasoline,2.4
2g1145sl0e9279582,Gasoline,2.5
2gnalbek1e6106707,Gasoline,2.4
2gnflgek1e6336850,Gasoline,2.4
2g1wb5e33e1177828,Gasoline,3.6
2gnflgek0e6166805,Gasoline,2.4
1gazgyfg1e1195381,Gasoline,6
2g1wb5e30e1185966,Gasoline,3.6
wp0ab29905s741269,Gasoline,3.6
4t1bk36b95u042885,Gasoline,3.5
5n1aa08a65n710427,Gasoline,5.6
4t1bk36b95u005853,Gasoline,3.5
4t1be32k75u962303,Gasoline,2.4
jteep21a850113069,Gasoline,3.3
jtezu14r050043928,Gasoline,4
4t1be32k75u400269,Gasoline,2.4
jtebu14r158041754,Gasoline,4
jn8az08t45w319886,Gasoline,3.5
jn8az08t95w310701,Gasoline,3.5
5n1ar18w15c733619,Gasoline,4
3n1cb51a05l564384,Gasoline,1.8
jtegd21a950123482,Gasoline,2.4
jtdkb20u853084303,Gasoline,1.5
1nxbr30e95z415079,Gasoline,1.8
wp1ab29px5la62536,Gasoline,4.5
wbagn63464ds45785,Gasoline,4.4
wbanb33554b107495,Gasoline,4.4
1g4hr54k84u118261,Gasoline,3.8
1g4hr54k34u137655,Gasoline,3.8
2gcek13t741433658,Gasoline,5.3
jh4cl96914c006603,Gasoline,2.359737216
1g6dm577640191907,Gasoline,3.6
19uua66224a037479,Gasoline,3.211864544
1g6dm577x40164337,Gasoline,3.6
1gcek19v44z282228,Gasoline,4.8
2hnyd18804h517589,Gasoline,3.474057568
3gnek12t74g286029,Gasoline,5.3
1g6kd54y84u180971,Gasoline,4.6
1gcek19t14z134472,Gasoline,5.3
yv1ms382752072628,Gasoline,2.4
