vin,fuel_type,engine_volume
4t1be30k15u038782,Gasoline,2.4
4t1be32kx5u634647,Gasoline,2.4
5tdza23c85s233750,Gasoline,3.3
3vwcm31y55m308239,Gasoline,1.984000
1nxbr32ex5z489351,Gasoline,1.8
jtegp21a750047946,Gasoline,3.3
1nxbr32e45z430778,Gasoline,1.8
jtdkb22u553121496,Gasoline,1.5
1nxbr32e75z405809,Gasoline,1.8
5tdza23c35s229458,Gasoline,3.3
jtdkb20u353115134,Gasoline,1.5
19uua66204a018400,Gasoline,3.211864544
jh4cl96834c026505,Gasoline,2.359737216
19uua66294a017309,Gasoline,3.211864544
wbaev534x4km05230,Gasoline,3
wbabw53464pl41805,Gasoline,3
wbabw33444pl30872,Gasoline,2.5
jh4cl96804c015574,Gasoline,2.359737216
wault68e04a278403,Gasoline,2.976000
2hnyd18914h529789,Gasoline,3.474057568
wbxpa93414wa65706,,
wbana53554b172426,Gasoline,2.5
2g4ws52j241269226,Gasoline,3.1
wbagn63404ds50058,Gasoline,4.4
wbxpa93434wc34303,,
1gccs196448199713,Gasoline,3.5
2gcek19tx41400094,Gasoline,5.3
kl1tj52604b191848,Gasoline,1.6
1gchc23174f141774,Diesel,6.6
1gcds136448195593,Gasoline,3.5
1g1yy32g345106516,,5.7
1gcek19t44z121392,Gasoline,5.3
1gcek19t84e196071,Gasoline,5.3
2gcec19v641129310,Gasoline,4.8
2gcec13t341414487,Gasoline,5.3
2gcek13t541325975,Gasoline,5.3
1gcgg25u641128907,Gasoline,6.0
1gcgg25ux41239167,Gasoline,6.0
3gnec12t34g162840,Gasoline,5.3
1g1zu54884f214190,Gasoline,3.5
1gnec13z54r278477,Flexible Fuel Vehicle (FFV),5.3
2g1wf52e049343300,Gasoline,3.4
3gnec16t74g271876,Gasoline,5.3
1c3el66r44n291945,Gasoline,2.7
1d7fl16k24s615357,Gasoline,3.7
1gndu03e24d251377,Gasoline,3.4
3c8fy78g34t350193,Gasoline,2.4
3c4fy48b04t254820,Gasoline,2.4
1d4hb48n84f203566,Gasoline,4.7
1fmfu17l04la66715,Gasoline,5.4
1fmyu03164kb19169,Gasoline,3.0
1d7ha18n14j286761,Gasoline,4.7
1b3es56c14d629362,Gasoline,2.0
1d7ha18n44s550646,Gasoline,4.7
1fmzu67kx4ua43289,Gasoline,4.0
1fmzu74kx4uc38433,Gasoline,4.0
1ftpw145x4kc32348,Gasoline,5.4
1ftpw12584kd90206,Gasoline,5.4
1ftpw14524fa15417,Gasoline,5.4
1ftrf12w64nb41953,Gasoline,4.6
1fmzu73w54ub37711,Gasoline,4.6
1fafp44424f117596,Gasoline,3.8
2fmza52204ba83994,,4.2
1fafp44684f160910,Gasoline,3.9
2fmda50684ba44960,,3.9
1fafp58u74a121754,Gasoline,3.0
1gkds13s642389210,Gasoline,4.2
1fafp40484f125983,Gasoline,3.8
2gtfk69u241305152,Gasoline,6.0
1hgcm71634a012643,Gasoline,2.359737216
1hgcm71244a013619,Gasoline,2.359737216
1gkec13vx4r173685,Gasoline,4.8
5fnrl186x4b144675,Gasoline,3.474057568
3hgcm56354g701667,Gasoline,2.359737216
1hgcm82684a021083,Gasoline,2.998832712
2hges16334h585523,Gasoline,1.671480528
jnkcv51e74m606995,Gasoline,3.5
jnras08w84x222841,Gasoline,3.5
kmhcg45cx4u560699,Gasoline,1.6
kmhwf25h84a999000,Gasoline,2.7
1j4gx48s24c394171,Gasoline,4
jnkcv54e64m812837,Gasoline,3.5
1j4fa39s74p729570,Gasoline,4
1j4fa39sx4p756553,Gasoline,4
1j4gk48k34w262520,Gasoline,3.7
kndup131446574188,Gasoline,3.5
jthbn36f440141665,Gasoline,4.3
2t2ga31u34c005943,Gasoline,3.3
2t2ha31u04c030237,Gasoline,3.3
jm1bk12f341155281,,2.0
jtjga31u940031233,Gasoline,3.3
1yvhp84d445n61413,,3.0
1yvhp80d945n79766,,3.0
3c4pdcbb6et181005,Gasoline,2.4
3c4pddbg7et271765,Gasoline,3.6
3c4pdcbb8et315514,Gasoline,2.4
3c4pdcbb5et180668,Gasoline,2.4
3c4pdcbb7et180459,Gasoline,2.4
3c4pdcab6et170569,Gasoline,2.4
3c4pdcbb6et180548,Gasoline,2.4
3c4pdcbb7et270419,Gasoline,2.4
3c4pdcgb3et285783,Gasoline,2.4
3c4pdcbb8et180440,Gasoline,2.4
wdbrn40j54a590896,Gasoline,1.80
wdbtj65j44f088485,Gasoline,3.2
wdbuf82j44x120562,Gasoline,3.20
jm3lw28j440513074,Gasoline,3
4f2cz06174km14647,Gasoline,3.0
1n4ba41e04c895488,Gasoline,3.5
1n4ba41e74c899814,Gasoline,3.5
jn8az08w94w308990,Gasoline,3.5
1n6ed29x44c400554,Gasoline,3.3
ja4lz41f04u005737,Gasoline,2.4
jn8az08wx4w342016,Gasoline,3.5
1n6aa07a64n583910,Gasoline,5.6
1n6aa07a04n531611,Gasoline,5.6
1g2hx52k34u240303,,3.8
jtlkt334840133938,Gasoline,
wp0ca29884s620555,Gasoline,2.7
1n6aa07a84n527435,Gasoline,5.6
5n1ed28y94c658562,Gasoline,3.3
1g8aj52f44z174844,Gasoline,2.2
5gzcz53494s897262,,3.5
wp0ca29854s620271,Gasoline,2.7
1nxbr32e54z302788,Gasoline,1.8
jtdbe32k240294355,Gasoline,2.4
5tdbt44a84s210696,Gasoline,4.7
jtezu14r748009579,Gasoline,4
jteep21a740059715,Gasoline,3.3
jtedp21ax40025344,Gasoline,3.3
jtedp21a540014123,Gasoline,3.3
9bwgl61j444002936,Gasoline,1.984000
5tdza23c64s117185,Gasoline,3.3
wvwpd63b24p048986,Gasoline,1.781000
2hnyd186x3h551259,Gasoline,3.474057568
2hnyd18663h522213,Gasoline,3.474057568
wbaet37483nj29311,Gasoline,
wbabs53473ju99261,Gasoline,
wauvt68e03a289215,Gasoline,2.976000
wbaax13423pj00498,Gasoline,
2hnyd182x3h554952,Gasoline,3.474057568
19uua56993a052194,Gasoline,3.211864544
2g4ws52j631106321,Gasoline,3.1
5uxfb33593lh45315,,
5uxfb33553lh40452,,
2g4wb52k631262478,,3.8
2g1wf52e039436509,Gasoline,3.4
1gnek13z73j294566,Flexible Fuel Vehicle (FFV),5.3
1gcgg25vx31202787,Gasoline,4.8
1g1jc52fx37258590,Gasoline,2.2
2g1wx15k239443596,,3.8
1g1nd52jx3m524307,Gasoline,3.1
3d7ku28d13g759567,Gasoline,5.7
1fmcu03153ka26331,Gasoline,3.0
1ftsw31p83ec44958,Diesel,6.0
1fmru15l43la42819,Gasoline,5.4
3c4pdcbg5et177832,Gasoline,3.6
3c4pdcbg8et177839,Gasoline,3.6
3c4pdcbg4et177823,Gasoline,3.6
3c4pdcbg5et225944,Gasoline,3.6
3c4pdcbg1et177908,Gasoline,3.6
3c4pdcbg2et177920,Gasoline,3.6
1fafp33p93w227484,Gasoline,2.0
1ftyr44v53pa84222,Gasoline,3.0
1fafp44493f391909,Gasoline,3.8
jhmcm56693c056482,Gasoline,2.359737216
1fafp55u73a208444,Gasoline,3.0
1hgcm66513a045133,Gasoline,2.998832712
1fafp55u63a133008,Gasoline,3.0
1hgcm82653a023226,Gasoline,2.998832712
1gkek13z03j171060,Flexible Fuel Vehicle (FFV),5.3
1gkec13z53r144046,Flexible Fuel Vehicle (FFV),5.3
1fafp55ux3g269400,Gasoline,3.0
jhmcm566x3c069158,Gasoline,2.359737216
1gkek63u23j164791,Gasoline,6.0
1hgcm82633a012693,Gasoline,2.998832712
km8sc73d93u389558,Gasoline,2.7
5fnrl18953b126478,Gasoline,3.474057568
km8sc13d13u530944,Gasoline,2.7
2hkyf18543h510740,Gasoline,3.474057568
jnkcv51e43m025775,Gasoline,3.5
jm1nb353530308354,,1.8
wdbuf65j33x105842,Gasoline,3.20
1lnhm87a73y665421,Gasoline,3.9
wmwre334x3td72148,,
wdbuf65j83a206166,Gasoline,3.20
1yvfp80c735m55251,,2.3
jm3lw28j530338798,Gasoline,3.0
1n4al11d23c282122,Gasoline,2.5
4jgab75e33a419062,Gasoline,5.00
wdbkk49f43f284623,Gasoline,2.30
wdbuf70j13a288089,Gasoline,5.0
4jgab57ex3a411946,Gasoline,3.70
1n6ed27y63c416085,Gasoline,3.3
5y2sl62853z439734,Gasoline,1.8
jf1gg65523g801600,,2.500000
4t1be32k03u127494,Gasoline,2.4
4t1bf30kx3u047863,Gasoline,3.0
5gzcz53bx3s878247,Gasoline,5.3
jtebt17rx30004793,Gasoline,4.7
4s3bh635837309707,,2.500000
4t1be32k53u654088,Gasoline,2.4
5gzcz63b33s859979,Gasoline,5.3
1g8ju54fx3y557406,Gasoline,2.2
1g8jw54r63y540932,,3.0
5gzcz63b83s897966,Gasoline,5.3
2t1kr32ex3c056384,Gasoline,1.8
wbaev33492kl57379,Gasoline,2.4941111408
5uxfa53502lp40529,Gasoline,3
wbadt63412ch86502,Gasoline,3
1gyek63n32r295100,,6.0
1ftne2ew6eda20172,Gasoline,4.6
1ftne1ew4edb03593,Gasoline,4.6
1ft8w3bt8eea96139,Diesel,6.7
1ftns2ew7eda35014,Gasoline,4.6
1ftne2ewxeda19235,Gasoline,4.6
1ftne1ewxeda48745,Gasoline,4.6
1ftne1ew0eda07556,Gasoline,4.6
1ftne1ew3eda35013,Gasoline,4.6
1ftns2ew0eda77167,Gasoline,4.6
1ftne2ew0eda10270,Gasoline,4.6
3gnek13tx2g165684,,5.3
2gcek19tx21390907,,5.3
1gncs18w92k158633,,4.3
2g1wh55k229377294,,3.8
1b8hs58n92f141848,Gasoline,4.7
3c4fy48b52t344879,Gasoline,2.4
1b4gp44312b716108,Gasoline,3.3
1fmzu72e82za58994,Gasoline,4.0
1fmru17lx2la65159,Gasoline,5.4
1fmzu74ex2za84686,Gasoline,4.0
1fmzu73e12za56194,Gasoline,4.0
1fafp33p72w300527,Gasoline,2.0
1gkfk66u12j189941,Gasoline,6.0
jhmcg66862c001856,Gasoline,2.261414832
1hgcg225x2a023393,Gasoline,2.998832712
1hgcg16582a077425,Gasoline,2.998832712
1j4gw58n22c275973,Gasoline,4.7
1j4gl48k22w133310,Gasoline,3.7
knadc163426052230,Gasoline,1.5
jthbf30g320043982,Gasoline,3.0
jthbf30g125017688,Gasoline,3.0
jthbf30g920082544,Gasoline,3.0
kmhwf35h82a510548,Gasoline,2.7
jthbf30g520078958,Gasoline,3.0
jthbn30f420072840,Gasoline,4.3
4f2yu09192km65323,Gasoline,3
wmwre33482td51474,Gasoline,1.6
wdbrn47j42a215424,Gasoline,2.3
4jgab54e52a357474,Gasoline,3.20
wdbng70j22a292720,Gasoline,4.30
jthbf30g020031515,Gasoline,3.0
wmwre33452td56650,Gasoline,1.6
1n4bl11e82c114786,Gasoline,3.5
4a3ac34gx2e029139,,2.4
1n4bl11d22c129873,Gasoline,3.5
4a3ac44g42e054740,,2.4
jn1da31d32t414427,Gasoline,3.5
jf1gg29622g817533,,2.00
4t1bf28b02u214440,Gasoline,3.0
3vwsk69m22m148367,Gasoline,1.984000
1nxbr12e42z621701,Gasoline,1.8
3vwcp21c02m443081,Diesel,1.896000
wvwrh63b12p436754,Gasoline,2.771000
1fbne3bl7eda40547,Gasoline,5.4
1fbne3bl7eda59745,Gasoline,5.4
1fbss3bl8eda89879,Gasoline,5.4
1fbss3bl5eda50960,Gasoline,5.4
1fbne3bl2eda15166,Gasoline,5.4
1fbss3blxeda89852,Gasoline,5.4
1fbss3bl4eda89877,Gasoline,5.4
1fbss3blxeda89866,Gasoline,5.4
1fbne3bl8eda32313,Gasoline,5.4
wbafb33551lh24411,Gasoline,4.40
wbagh83451dp28425,Gasoline,4.40
1c3el46u31n667572,Gasoline,2.7
1gnec13t11j307799,,5.3
1gnek13t11r121703,,5.3
1c3el55u61n599081,Gasoline,2.7
1g1nd52j316103806,,3.1
1ftne24l81ha21852,Gasoline,5.4
1fafp44451f121394,Gasoline,3.8
1ftzr15e91ta06404,Gasoline,4.0
2fmza53461ba52633,Gasoline,3.8
1hges26751l046361,Gasoline,1.671480528
2hkrl18611h569974,Gasoline,3.474057568
jthbn30f110049840,Gasoline,4.3
wdbrf61j91f034578,Gasoline,2.60
1lnhm81w11y695273,Gasoline,4.6
jthbn30f110039146,Gasoline,4.3
wdbng75j21a216115,Gasoline,5.00
4a3ac54h61e196858,Gasoline,3.0
1mefm55s01a601067,Gasoline,3.0
5n1ed28t41c577288,Gasoline,3.3
1g2wp52k41f191295,,3.8
3vwsb69m21m127940,Gasoline,1.984000
1g8zr12781z285132,,1.9
3vwsp69m51m168483,Diesel,1.896000
wvwpd63b21p278717,Gasoline,1.781000
yv1ts94d211157253,Gasoline,2.9
yv1rs61r912049005,Gasoline,2.4
1fmcu9g95eua15566,Gasoline,2.0
2fmdk3kc6eba20677,Gasoline,3.5
1fmcu9g99euc09694,Gasoline,2.0
1fmcu9g99euc69085,Gasoline,2.0
1fmcu9g99eud10735,Gasoline,2.0
1fmcu9g93euc46823,Gasoline,2.0
1fmcu9gx8euc20510,Gasoline,1.6
2fmdk3kc4eba20354,Gasoline,3.5
2fmdk4kc0eba72067,Gasoline,3.5
1fmcu0jx0eud06530,Gasoline,1.6
1fmcu0f73eua27534,Gasoline,2.5
1fmju1k58eef59731,Gasoline,5.4
1fmcu9j97eub66482,Gasoline,2.0
1fmcu0jx8euc46724,Gasoline,1.6
1fmcu0gxxeuc00609,Gasoline,1.6
1fmcu9j91eub34322,Gasoline,2.0
1fmju2a53eef63824,Gasoline,5.4
1fm5k8f8xega14719,Gasoline,3.5
1fmju2a55eef57328,Gasoline,5.4
2c4rc1bg3fr552962,Gasoline,3.6
1fm5k8f83fga61205,Gasoline,3.5
1fm5k7f89egb69370,Gasoline,3.5
1fm5k7d84egb25747,Gasoline,3.5
