vin,fuel_type,engine_volume
1g6dm57t870156075,,
2gcec13c671733306,,4.8
3gnec12j27g314397,,5.3
1gchk29k47e597812,Gasoline,6
2cndl73f776121235,,3.4
3gnfk16367g230571,Flexible Fuel Vehicle (FFV),5.3
3gnec12jx7g240176,,5.3
1g1al15f177209725,Gasoline,2.2
3gnfk12307g150785,Flexible Fuel Vehicle (FFV),5.3
3gnfk16357g238001,Flexible Fuel Vehicle (FFV),5.3
1gcds13e778186530,Gasoline,3.7
3gnec12j97g167138,,5.3
1gchk23k37f533408,Gasoline,6
1g1ak55f977249075,Gasoline,2.2
2cndl73f276103189,,3.4
3gnfk12307g276435,Flexible Fuel Vehicle (FFV),5.3
3gnfk12357g300275,Flexible Fuel Vehicle (FFV),5.3
3gnfk16347g248583,Flexible Fuel Vehicle (FFV),5.3
2c4rc1bg0er255355,Gasoline,3.6
2c4rc1bg8er256088,Gasoline,3.6
1gndt13s972271219,Gasoline,4.2
1gnfc13j37r305470,,5.3
1gndt13s472206150,Gasoline,4.2
2g1wt55k179134307,Flexible Fuel Vehicle (FFV),3.5
1gnfk13057j112617,Flexible Fuel Vehicle (FFV),5.3
2g1wd58c079325749,,5.3
2g1wt58n979105465,Gasoline,3.5
1g1zs58f27f301859,Gasoline,2.2
2g1wu58r079227258,,3.9
1g1zs58f57f180535,Gasoline,2.2
1gnfc13j27r209779,,5.3
1gnfk13097r105901,Flexible Fuel Vehicle (FFV),5.3
1gnfk130x7r279606,Flexible Fuel Vehicle (FFV),5.3
1gnfc13037j384225,Flexible Fuel Vehicle (FFV),5.3
2g1wt58k179205470,Flexible Fuel Vehicle (FFV),3.5
1gnfc13017r382863,Flexible Fuel Vehicle (FFV),5.3
2g1wt58k579341066,Flexible Fuel Vehicle (FFV),3.5
1gnfc13057r387371,Flexible Fuel Vehicle (FFV),5.3
1gnds13s872271389,Gasoline,4.2
1gnfc130x7r110540,Flexible Fuel Vehicle (FFV),5.3
1gndv23137d117049,Gasoline,3.9
2a8gm68xx7r338070,Gasoline,4.0
1c3lc46k37n556387,Gasoline,2.4
1b3hb78kx7d127287,Gasoline,2.4
3a4fy48b87t500107,Gasoline,2.4
1b3hb48b17d561807,Gasoline,2.0
1c3lc56k27n508028,Gasoline,2.4
2a8gm68x17r364301,Gasoline,4.0
2a4gp54l77r209211,Gasoline,3.8
1a8hw58297f572494,Gasoline,5.7
3a4fy48b47t503019,Gasoline,2.4
1a8hw58287f513999,Gasoline,5.7
2a4gp54l27r279649,Gasoline,3.8
1b3hb48c47d315648,Gasoline,1.8
1d7ks28c77j502205,Diesel,5.9
2d4fv47vx7h791487,Gasoline,3.5
1ftwx31p17ea89755,Diesel,6
1d8gt58k37w637465,Gasoline,3.7
1d8gu58k07w652390,Gasoline,3.7
1ftww31p77eb17383,Diesel,6
1d8gu58k67w609544,Gasoline,3.7
1d8gt28k77w606119,Gasoline,3.7
2d4fv47t07h841957,Gasoline,2.7
1d8hb48p87f577048,Flexible Fuel Vehicle (FFV),4.7
1d8gt28k17w532891,Gasoline,3.7
1ftpw12537kc59544,Gasoline,5.4
1fmeu31k77ua27531,Gasoline,4.0
1ftpx14537fa52283,Gasoline,5.4
1ftpw145x7fa02001,Gasoline,5.4
1fmeu73ex7ub39481,Gasoline,4.0
1ftpw14v87kd00053,Flexible Fuel Vehicle (FFV),5.4
1ftrw02wx7kb94171,Gasoline,4.6
1ftrx12w47na37091,Gasoline,4.6
1ftpw14v97fb25546,Flexible Fuel Vehicle (FFV),5.4
1ftpw12557kc97860,Gasoline,5.4
1ftnf20587eb48597,Gasoline,5.4
1fmeu31k37ua32726,Gasoline,4.0
1ftpw14vx7fb38547,Flexible Fuel Vehicle (FFV),5.4
1fmfu17537la17529,Gasoline,5.4
1ftpx14v97fb80513,Flexible Fuel Vehicle (FFV),5.4
1fmeu74867ua98226,Gasoline,4.6
1ftpx12v17kc45087,Flexible Fuel Vehicle (FFV),5.4
1ftrf12237ka79849,Gasoline,4.2
1ftpw14v37kd22199,Flexible Fuel Vehicle (FFV),5.4
1fmzk05187ga05561,Gasoline,3.0
3fahp06z77r183787,Gasoline,2.3
1gker13777j132563,Gasoline,3.6
1fafp53u47a170082,Gasoline,3.0
1fafp34n17w289108,Gasoline,2.0
3fahp07z47r110973,Gasoline,2.3
3fahp07z37r270746,Gasoline,2.3
1fafp53ux7a216532,Gasoline,3.0
3fahp07147r193895,Gasoline,3.0
3fahp07z57r120749,Gasoline,2.3
1fafp34n47w342657,Gasoline,2.0
1gkfc16087r338237,Flexible Fuel Vehicle (FFV),5.3
3fahp06z57r191273,Gasoline,2.3
1fmdk05167ga39718,Gasoline,3.0
3fahp08157r257893,Gasoline,3.0
1zvft84n975278959,Gasoline,4.0
1gkfc16017j212834,Flexible Fuel Vehicle (FFV),5.3
3fahp07z07r203182,Gasoline,2.3
1gkfk16317j240677,Flexible Fuel Vehicle (FFV),5.3
1hgcm66837a046722,Gasoline,2.998832712
1gkfk66867j295411,,6.2
2gtec13c471629381,,4.8
1hgcm72607a014854,Gasoline,2.359737216
1gkfk66887j300785,,6.2
1hgcm72717a020249,Gasoline,2.359737216
1hgcm55457a076653,Gasoline,2.359737216
jhmfa36277s006554,Gasoline,1.343739248
1hgcm56727a167520,Gasoline,2.359737216
1hgcm56757a094238,Gasoline,2.359737216
1gkdt13s072293655,Gasoline,4.2
2hgfa16807h510964,Gasoline,1.802577040
1hgcm82657a008389,Gasoline,2.998832712
