vin,fuel_type,engine_volume
5npeb4ac0dh513161,Gasoline,2.4
5npec4acxdh781535,Gasoline,2.4
5npeb4ac1dh635267,Gasoline,2.4
5npeb4ac1dh706032,Gasoline,2.4
5npeb4acxdh649846,Gasoline,2.4
5npeb4ac3dh701074,Gasoline,2.4
5npeb4ac2dh748919,Gasoline,2.4
5npeb4ac7dh740234,Gasoline,2.4
5npeb4ac2dh675857,Gasoline,2.4
3gcpcreh7eg438008,Gasoline,4.3
3gcpcsecxeg168994,Gasoline,5.3
3gcpcrec3eg377504,Gasoline,5.3
3gcpcreh8eg513489,Gasoline,4.3
3gcpcrehxeg423731,Gasoline,4.3
1g4pr5sk6e4152022,Gasoline,2.4
3gyfnee32es624467,Gasoline,3.6
1g6ab5ra3e0149312,Gasoline,2.5
3gyfnee37es530116,Gasoline,3.6
3gcpcrec7eg472955,Gasoline,5.3
3gyfnee37es641345,Gasoline,3.6
1gcncpeh3ez319657,Gasoline,4.3
3gcpcreh6eg438162,Gasoline,4.3
3gcpcreh1eg172517,Gasoline,4.3
1g6ab5ra8e0149421,Gasoline,2.5
km8jt3ab8du591248,Gasoline,2.0
kmhtc6ae4du138099,Gasoline,1.6
kmhtc6ad3du139607,Gasoline,1.6
km8ju3ac3du649840,Gasoline,2.4
km8ju3ac3du546949,Gasoline,2.4
jn1cv6el1dm980795,Gasoline,3.7
kmhtc6ae7du116940,Gasoline,1.6
km8ju3ac5du654733,Gasoline,2.4
kmhtc6ae8du152717,Gasoline,1.6
km8ju3ac2du782654,Gasoline,2.4
km8ju3ac6du681665,Gasoline,2.4
kmhtc6ae8du130300,Gasoline,1.6
km8ju3ac4du568698,Gasoline,2.4
kmhtc6ae4du175380,Gasoline,1.6
jn1cv6ar4dm755815,Gasoline,3.7
kmhtc6ad3du095219,Gasoline,1.6
kmhtc6ae5du128715,Gasoline,1.6
1c4njdeb5dd253558,Gasoline,2.4
1c4njdeb9dd263672,Gasoline,2.4
jn1by1ap8dm511931,Gasoline,3.7
1c4rjfct3dc585674,Gasoline,5.7
1c4bjwdg7dl535038,Gasoline,3.6
5n1al0mn2dc310779,Gasoline,3.5
jn1cv6ar7dm352248,Gasoline,3.7
1c4bjwegxdl569280,Gasoline,3.6
