vin,fuel_type,engine_volume
5tdkk3dc0es454455,Gasoline,3.5
4t3za3bb1eu083090,Gasoline,2.7
5yfburhe7ep016680,Gasoline,1.8
wauffafl3dn048145,Gasoline,1.984000
3vw1k7aj8em398722,Gasoline,1.984000
1vwcn7a39ec091949,Diesel,1.968000
1gcncpex9dz107691,Gasoline,4.3
3gyfnce33ds511629,Gasoline,3.6
3gcpcse01dg220193,Flexible Fuel Vehicle (FFV),5.3
3gyfnce34ds562380,Gasoline,3.6
3gcpkse74dg361839,Flexible Fuel Vehicle (FFV),5.3
1gys3jef0dr254743,Gasoline,6.2
1g1pe5sb0d7182624,Gasoline,1.4
1g1pe5sb4d7226284,Gasoline,1.4
1g1pe5sb8d7144543,Gasoline,1.4
2g1wc5e39d1156445,Gasoline,3.6
2g1wg5e39d1158880,Gasoline,3.6
2g1wg5e39d1175520,Gasoline,3.6
2gnfleek7d6408590,Gasoline,2.4
1gcwgfcaxd1144149,Gasoline,4.8
5npdh4ae0dh349292,Gasoline,1.8
2gnflfe38d6138137,Gasoline,3.6
1gcwgfca8d1146210,Gasoline,4.8
2gnalbek4d6345649,Gasoline,2.4
2gnflgek6d6268432,Gasoline,2.4
2gnflnek1d6352243,Gasoline,2.4
2gnalbek2d6209360,Gasoline,2.4
1c3ccbbb1dn676937,Gasoline,2.4
1c3ccbbb5dn765653,Gasoline,2.4
1c3ccbab4dn691949,Gasoline,2.4
1g1jg6sb1d4178041,Gasoline,1.4
1g1jc5sg0d4230079,Gasoline,1.8
5xyktca66fg561228,Gasoline,2.4
5xyktca6xfg600726,Gasoline,2.4
5xyktca65fg600231,Gasoline,2.4
jm3ke2cy1f0437982,Gasoline,2.5
5xyktca62fg571769,Gasoline,2.4
5xyktca6xfg561894,Gasoline,2.4
2c3cdxhg9dh537449,Gasoline,3.6
2c3cdybt0dh695562,Gasoline,5.7
2c3cdyag7dh674972,Gasoline,3.6
2c3cdydj7dh716435,Gasoline,6.4
1c3cdzbg1dn531589,Gasoline,3.6
1c3cdzbg0dn562770,Gasoline,3.6
2c3cdxbg8dh552372,Gasoline,3.6
2c3cdxct4dh575627,Gasoline,5.7
1c3cdzab1dn752129,Gasoline,2.4
2c3cdxjg3dh656592,Gasoline,3.6
1c3ccbcg0dn575558,Gasoline,3.6
2c4rdgbg8dr762079,Gasoline,3.6
3c4pddbg6dt605945,Gasoline,3.6
2c4rdgcg2dr687636,Gasoline,3.6
2c4rdgcg1dr651372,Gasoline,3.6
1fadp5cu3dl512208,Electric,2.0
1fadp5cu3dl513603,Electric,2.0
1fadp5cu7dl528301,Electric,2.0
2c4rdgcg6dr651318,Gasoline,3.6
1c3cdfba9dd110039,Gasoline,2.0
1fadp5cu8dl515394,Electric,2.0
1ftne1ew4dda01368,Gasoline,4.6
2fmdk3k97dba09593,Gasoline,2.0
2fmdk3kc2dba31609,Gasoline,3.5
1fmcu9gx2dua24710,Gasoline,1.6
1fmcu9gx1dub09330,Gasoline,1.6
1fmcu9g92duc87247,Gasoline,2.0
1fmcu9h94duc40543,Gasoline,2.0
1fmcu0gx0dud57306,Gasoline,1.6
1fmcu0h91dub17505,Gasoline,2.0
1fm5k8d86dgb90197,Gasoline,3.5
1ftfw1et3dkd75733,Gasoline,3.5
1ftfw1et2dfc99219,Gasoline,3.5
1ftfw1etxdfb32378,Gasoline,3.5
1ftfw1et1dfb82005,Gasoline,3.5
1ftfw1ct6dfa64860,Gasoline,3.5
1ftfw1ef5dfb62849,Gasoline,5.0
3fadp4bjxdm199299,Gasoline,1.6
1fadp3k20dl259868,Gasoline,2.0
3fadp4ej9dm116991,Gasoline,1.6
1fadp3f22dl326867,Gasoline,2.0
1fadp3f24dl201692,Gasoline,2.0
3fa6p0h77dr232341,Gasoline,2.5
3fa6p0h73dr219831,Gasoline,2.5
3fa6p0hr9dr158762,Gasoline,1.6
3fa6p0h71dr195495,Gasoline,2.5
3n1cn7ap3fl801412,Gasoline,1.6
1n4al3ap7fn321009,Gasoline,2.5
1fahp2d89dg153019,Gasoline,3.5
