vin,fuel_type,engine_volume
1gkec13v91r185810,Gasoline,4.8
salpl16421a450811,,4.6
1j4fa59s71p375539,Gasoline,4
sajda01p21gm03854,,4
1j4gx48s61c700655,Gasoline,4
1mefm55s11g649528,Gasoline,3.0
wdbjf65jx1b168188,Gasoline,3.20
4jgab72e51a236036,Gasoline,4.30
4jgab54e91a233108,Gasoline,3.20
wdblk65g41t073712,Gasoline,3.20
wdbfa68fx1f195895,Gasoline,5.0
wdbjf65j81b324292,Gasoline,3.20
1g8zk52721z318122,,1.9
4t1bf28bx1u152544,Gasoline,3.0
jt3hn86r010335659,Gasoline,3.4
3n1cb51d01l467951,,
yv1nc53d71j020017,Gasoline,2.3
jtegf21a610025790,Gasoline,3.0
2t1ff28p81c454395,Gasoline,3.0
3vwcs21c21m418003,Gasoline,1.984000
5tdbt48a51s000272,Gasoline,4.7
4t1bf28b41u169307,Gasoline,3.0
jtegf21a410009717,Gasoline,3.0
yv1vs29581f743900,,
3vwsd69m51m125769,Gasoline,1.781000
2t1br12e21c509835,Gasoline,1.8
1fmcu0jx4euc46591,Gasoline,1.6
1fmcu0gx3eub81644,Gasoline,1.6
1fmcu0jx0euc32123,Gasoline,1.6
1fmcu0gx5euc46994,Gasoline,1.6
1fmcu0gx7eub81596,Gasoline,1.6
1fmcu0gx2euc53269,Gasoline,1.6
1fmcu0gx8euc47010,Gasoline,1.6
1fmcu0gx3eub73303,Gasoline,1.6
1fmcu0jx4euc47031,Gasoline,1.6
1fmcu0gx5euc47014,Gasoline,1.6
1fmcu0gx7eub10141,Gasoline,1.6
1fmcu0gx3euc39185,Gasoline,1.6
1fmcu0j90euc86670,Gasoline,2.0
1fmcu0gx5euc46946,Gasoline,1.6
1fmcu0gx6euc46941,Gasoline,1.6
1fmcu0j91eub66182,Gasoline,2.0
1fmcu0gx4euc39213,Gasoline,1.6
1fmcu0gx7euc39089,Gasoline,1.6
1fmcu0gxxeub81589,Gasoline,1.6
1fmcu0gxxeuc47008,Gasoline,1.6
1fmcu0gxxeuc46960,Gasoline,1.6
1fmcu0gx3euc46931,Gasoline,1.6
1fmcu0gxxeuc00884,Gasoline,1.6
1fmcu0jx7euc46570,Gasoline,1.6
1fmcu0gx2euc46998,Gasoline,1.6
1fmcu0jx4euc32125,Gasoline,1.6
1fmcu0jx5euc46583,Gasoline,1.6
1fmcu0gx3euc39221,Gasoline,1.6
1fmcu0gx6eua79075,Gasoline,1.6
1fmcu0gx8euc39196,Gasoline,1.6
1fmcu0gx9euc54208,Gasoline,1.6
1fmcu0gx5eub81449,Gasoline,1.6
1fmju1k59eef59723,Gasoline,5.4
1fmjk1j56eef49240,Gasoline,5.4
1fmju1h52eef21533,Gasoline,5.4
1fmju1j51eef63816,Gasoline,5.4
1fmju2a54eef19024,Gasoline,5.4
1fmju1k55eef47682,Gasoline,5.4
1fmcu0j90eub10203,Gasoline,2.0
1fm5k8f82ega08882,Gasoline,3.5
1fmjk1j50eef37620,Gasoline,5.4
1fm5k8f85egb20205,Gasoline,3.5
1fmjk1h54eef13388,Gasoline,5.4
1fm5k8f80ega92507,Gasoline,3.5
1fmjk1j5xeef18816,Gasoline,5.4
1fmju1k57eef46159,Gasoline,5.4
1fmjk2a5xeef38750,Gasoline,5.4
1fm5k8f82egc49356,Gasoline,3.5
1fmju2a57eef51949,Gasoline,5.4
1fm5k8f84fga15155,Gasoline,3.5
3fa6p0hd8fr139224,Gasoline,1.5
3fa6p0k91fr116761,Gasoline,2.0
3fa6p0h76fr146246,Gasoline,2.5
1fm5k8f86fga15156,Gasoline,3.5
3fa6p0h72fr162699,Gasoline,2.5
1fm5k7f80fga20489,Gasoline,3.5
3fa6p0k90fr119697,Gasoline,2.0
1c3cccag6fn516512,Gasoline,3.6
1fm5k8f81fga03965,Gasoline,3.5
1ftfw1cf6efb32683,Gasoline,5.0
1fm5k7f83egc59839,Gasoline,3.5
1fm5k7f86egb64093,Gasoline,3.5
1fm5k7f83egb11819,Gasoline,3.5
1fm5k7d87ega96986,Gasoline,3.5
1ftfw1cf3efb32673,Gasoline,5.0
1fm5k7b85egb18874,Gasoline,3.5
1fm5k7d94ega76381,Gasoline,2.0
1fm5k7d84egb25750,Gasoline,3.5
1fm5k7f8xegc59742,Gasoline,3.5
1fm5k7f84egb25132,Gasoline,3.5
1fm5k7d89egb25579,Gasoline,3.5
1fm5k7d83egb25576,Gasoline,3.5
1ftfw1cf7efa56701,Gasoline,5.0
1fm5k7f82egb85104,Gasoline,3.5
1fm5k8gt8egb79638,Gasoline,3.5
1fm5k7f86egb64059,Gasoline,3.5
1fm5k7f87egb11998,Gasoline,3.5
1fm5k7d80ega81391,Gasoline,3.5
1fm5k7f82egc07764,Gasoline,3.5
1fm5k7f84egc24937,Gasoline,3.5
1fm5k8d86egc21305,Gasoline,3.5
1ftnf1cf6ekd17576,Gasoline,5.0
1ftnf1cf0ekd16455,Gasoline,5.0
1ftnf1cf0ekd17833,Gasoline,5.0
1ftnf1cfxekd16480,Gasoline,5.0
1ftfw1cf9efa31797,Gasoline,5.0
1ftnf1cf6ekd16458,Gasoline,5.0
1ftnf1cf7ekd17831,Gasoline,5.0
1ftnf1cf0ekd16374,Gasoline,5.0
1ftfw1cf4ekd70894,Gasoline,5.0
1ftew1cmxeke71156,Gasoline,3.7
1ftnf1cf2ekd16621,Gasoline,5.0
1ftnf1cf1ekd17579,Gasoline,5.0
1ftnf1cf3ekd16479,Gasoline,5.0
1ftnf1cf6ekd17836,Gasoline,5.0
1ftfw1ct1ekd04082,Gasoline,3.5
1ftnf1cfxekd16477,Gasoline,5.0
1ftnf1cf8ekd16476,Gasoline,5.0
1ftnf1cf2ekd17834,Gasoline,5.0
1ftew1cm9ekd46925,Gasoline,3.7
1ftfw1cf1ekd11673,Gasoline,5.0
1ftfw1cf8ekd11914,Gasoline,5.0
1ftnf1cf0ekd18545,Gasoline,5.0
1ftnf1cf2ekd18546,Gasoline,5.0
3fadp4bj2em117647,Gasoline,1.6
3fadp4ej9em191398,Gasoline,1.6
3fadp4ej6em151926,Gasoline,1.6
3fadp4tj2em236247,Gasoline,1.6
1ft7w2bt9eeb74403,Diesel,6.7
1ftfx1ef0efb18840,Gasoline,5.0
3fadp4bjxem241083,Gasoline,1.6
1ft7w2bt8eeb35740,Diesel,6.7
3fadp4bj7em117482,Gasoline,1.6
3fadp4tj3em183252,Gasoline,1.6
3fadp4ej4em111506,Gasoline,1.6
3fadp4bj6em102844,Gasoline,1.6
3fadp4ej8em236315,Gasoline,1.6
1ftfx1et1efc02042,Gasoline,3.5
1ftfw1ef3ekd45451,Gasoline,5.0
3fadp4ej2em148960,Gasoline,1.6
1ftfw1et7efb18603,Gasoline,3.5
3fadp4bjxem154512,Gasoline,1.6
3fadp4ee9em177469,Gasoline,1.0
3fadp4bj7em139479,Gasoline,1.6
1ftfw1ef1efb78046,Gasoline,5.0
