vin,fuel_type,engine_volume
wbaet37412ng73361,Gasoline,2.4941111408
1fafp55u62g274155,Gasoline,3.0
1fmzu77e72ub57523,Gasoline,4.0
3c4fy48b92t356999,Gasoline,2.4
1ftzr45e12pb00661,Gasoline,4.0
1ftrx17w82na34034,Gasoline,4.6
1j4gw58n42c281600,Gasoline,4.7
1gkds13s322189365,Gasoline,4.2
wdblj65g22t115489,Gasoline,3.2
wdbrf61j22f231030,Gasoline,2.60
1g2wp52k32f287288,,3.8
1n4al11d82c293611,Gasoline,2.5
wbagh83461dp30975,Gasoline,4.40
4t1be32k82u591177,Gasoline,2.4
1ftrx18l01kb46086,Gasoline,5.4
1fafp44451f242801,Gasoline,3.8
1fafp53u31g122190,Gasoline,3.0
1fmfu18lx1la01624,Gasoline,5.4
wbafb33511lh18640,Gasoline,4.40
wdbng70j21a176268,Gasoline,4.30
4jgab72e01a241841,Gasoline,4.30
3gkfk16t31g187327,,5.3
4jgab54e41a242461,Gasoline,3.20
jhmcg66081c016416,Gasoline,2.261414832
1c3ccbbb5en131745,Gasoline,2.4
1c3ccbab5en123209,Gasoline,2.4
1c3ccbbb3en171841,Gasoline,2.4
2c3ccagg8eh377163,Gasoline,3.6
1nxbr12e71z453602,Gasoline,1.8
4s3bh675317655509,,2.5
3vwsb69m21m226564,Gasoline,1.984000
jn8dr09y81w608528,Gasoline,3.5
jt3hn86r810344741,Gasoline,3.4
2c4rc1bg7er285761,Gasoline,3.6
1c3cdzab5en161349,Gasoline,2.4
2c4rc1bgxer363272,Gasoline,3.6
1c3cdzag4en182513,Gasoline,3.6
1c3cdzab6en110233,Gasoline,2.4
2c4rc1bg6er157902,Gasoline,3.6
2c4rc1bg7er442110,Gasoline,3.6
1c3cdzag7en129773,Gasoline,3.6
2c3cdyag2eh208657,Gasoline,3.6
1c3cdzab1en130258,Gasoline,2.4
2c3cdxbg7eh325434,Gasoline,3.6
2c3cdxbgxeh193205,Gasoline,3.6
2c3cdxbg0eh325548,Gasoline,3.6
2c3cdxbg8eh353324,Gasoline,3.6
2c3cdxhg4eh359340,Gasoline,3.6
2c3cdxct4eh321837,Gasoline,5.7
2c3cdxdt7eh206129,Gasoline,5.7
2c4rdgcg0er128099,Gasoline,3.6
2c4rdgeg7er472896,Gasoline,3.6
1c4rdhdg7ec437243,Gasoline,3.6
1c4rdhag6ec277926,Gasoline,3.6
2g1fd1e38f9119381,Gasoline,3.6
1gc1kve88ff531897,Diesel,6.6
3gcpcrec7fg111369,Gasoline,5.3
2c4rdgcg0er262496,Gasoline,3.6
2c4rdgcg9er304776,Gasoline,3.6
3c4pddbgxet297342,Gasoline,3.6
3c4pdcbg9et193709,Gasoline,3.6
3c4pdcab8et256532,Gasoline,2.4
1ftne2ew7eda43475,Gasoline,4.6
1ftne2ew2eda54013,Gasoline,4.6
1ftne2ewxeda69794,Gasoline,4.6
1ftne2ew2eda54447,Gasoline,4.6
1ftne2ew7eda54010,Gasoline,4.6
1ftne2ew9eda53828,Gasoline,4.6
1ftne2ew7eda63340,Gasoline,4.6
1fadp5bu5el507241,Gasoline,2.0
1ftne2ew3eda54439,Gasoline,4.6
2fmdk4kc9eba54392,Gasoline,3.5
2fmdk4jc3eba84294,Gasoline,3.5
1fbne3bl8eda77882,Gasoline,5.4
1fbne3blxeda25721,Gasoline,5.4
2fmdk3kc7eba38251,Gasoline,3.5
2fmdk4jc7eba78949,Gasoline,3.5
1fbss3bl7eda01050,Gasoline,5.4
2fmdk3kc9eba51258,Gasoline,3.5
1fmcu9j90eub34277,Gasoline,2.0
1fmcu9gx6eub73543,Gasoline,1.6
1fmcu9g91eud59864,Gasoline,2.0
1fmcu9g92euc24909,Gasoline,2.0
1fmcu0f77eua96534,Gasoline,2.5
1fmcu9jx6eua04972,Gasoline,1.6
1fmcu0gx3euc24783,Gasoline,1.6
1fmju1j58eef20154,Gasoline,5.4
1fmju1j51eef47888,Gasoline,5.4
1fmju2a59eef59776,Gasoline,5.4
1fmcu0gxxeua02127,Gasoline,1.6
1fmjk1j55eef29240,Gasoline,5.4
1fmju1j5xeef15344,Gasoline,5.4
1fmcu0gx2eua86637,Gasoline,1.6
1fm5k8gt8ega54171,Gasoline,3.5
1fm5k8f89ega70070,Gasoline,3.5
1fmjk1j50eef51047,Gasoline,5.4
1fm5k8f88ega23838,Gasoline,3.5
1fmjk1j54eef50760,Gasoline,5.4
1fm5k8f81ega09621,Gasoline,3.5
1fm5k8f80egb74995,Gasoline,3.5
1fm5k8f89egb54986,Gasoline,3.5
1fm5k8gt7ega11523,Gasoline,3.5
1fm5k8d83egc50633,Gasoline,3.5
1ftnf1cf2ekd47724,Gasoline,5.0
1ftnf1cf2ekd64250,Gasoline,5.0
1ftew1cmxekd16204,Gasoline,3.7
1fm5k7b88ega01595,Gasoline,3.5
1ftnf1cf2ekd64653,Gasoline,5.0
1ftnf1cf1ekd84750,Gasoline,5.0
1ftnf1cf1ekd64238,Gasoline,5.0
1ftnf1cf1ekd64272,Gasoline,5.0
1ftfw1ct7efb63043,Gasoline,3.5
1ftnf1cfxekd64237,Gasoline,5.0
1ftnf1cf4ekd64234,Gasoline,5.0
1ftfw1et4efc03088,Gasoline,3.5
1ft7w2bt3eeb40439,Diesel,6.7
1ftfw1et6efb19015,Gasoline,3.5
3fadp4aj6em117698,Gasoline,1.6
1ftfw1et8efa87491,Gasoline,3.5
3fadp4ej1em191556,Gasoline,1.6
1ftfw1et6eke03767,Gasoline,3.5
1ftnf1cf2ekd17347,Gasoline,5.0
1ftnf1cf9ekd64374,Gasoline,5.0
3fadp4ej8em103229,Gasoline,1.6
1ftfw1ef0efc08198,Gasoline,5.0
1ftfw1et9efa65130,Gasoline,3.5
3fadp4bj7em102920,Gasoline,1.6
3fadp4ej0em100552,Gasoline,1.6
1ftfw1ef5efc00775,Gasoline,5.0
1ftfw1et4efa48977,Gasoline,3.5
1ftnf1cf8ekd84633,Gasoline,5.0
1ft7w2bt9eea58988,Diesel,6.7
1ftfw1et7eke73102,Gasoline,3.5
1ftfw1et8efb21946,Gasoline,3.5
3fadp4ej5em145678,Gasoline,1.6
1ftnf1cf3ekd64323,Gasoline,5.0
1ftfx1ef3eke82788,Gasoline,5.0
1ftfw1et9efa37814,Gasoline,3.5
3fadp4cj6em131338,Gasoline,1.6
1fadp3f28el223826,Gasoline,2.0
1fadp3f25el217868,Gasoline,2.0
2fmhk6dt4ebd32237,Gasoline,3.5
1fadp3f2xel147025,Gasoline,2.0
2fmgk5c82ebd06822,Gasoline,3.5
1fadp3f24el191053,Gasoline,2.0
3fadp4fj2em103659,Gasoline,1.6
1fadp3f22el165017,Gasoline,2.0
1fadp3f29el348866,Gasoline,2.0
1fadp3k23el309468,Gasoline,2.0
2gnfleek2f6171641,Gasoline,2.4
2gnalbek4f6142991,Gasoline,2.4
2gnfleek4f6154467,Gasoline,2.4
