vin,fuel_type,engine_volume
jtmzd33v165010682,Gasoline,2.4
4t1ce38p06u661901,Gasoline,2.4
3vwpf71k86m700020,Gasoline,2.480000
wvwak73c06p041256,Gasoline,1.984000
wbaeh73495b193361,Gasoline,4.4
wbana73565b819655,Gasoline,3
wbxpa93405wd18788,Gasoline,3
3gnek12z95g246511,Flexible Fuel Vehicle (FFV),5.3
2g4wc532051311138,Gasoline,3.8
2g4we567851306075,Gasoline,3.6
3g5da03e65s515078,Gasoline,3.4
1d4hb38nx5f600322,Gasoline,4.7
2c3ja63h35h111428,Gasoline,5.7
2cndl73f956086999,,3.4
3c3ay75s95t284131,Gasoline,2.4
1ftre14w45ha71854,Gasoline,4.6
1d7hu18d65s280416,Gasoline,5.7
2d8gv58235h660508,Gasoline,5.7
1zvft80n455153516,Gasoline,4.0
1zvft80n555178828,Gasoline,4.0
5fnrl38815b122577,Gasoline,3.5
1gtek19tx5e113659,,5.3
kmhhn65f75u158058,Gasoline,2.7
kmhdn46d55u939662,Gasoline,2.0
1gkek63u95j249002,Gasoline,6.0
jhmes96605s016046,Gasoline,1.343739248
1gkec13vx5r138873,Gasoline,4.8
1hgcm56435a173197,Gasoline,2.359737216
jthba30g655110550,Gasoline,3.3
2mehm75w55x603045,Gasoline,4.6
1n6ad07w95c406008,Gasoline,4
1j4gl48k85w652589,Gasoline,3.7
kndjc733555459304,Gasoline,3.5
knadc125756364036,Gasoline,1.6
1j4gl38k95w530320,Gasoline,3.7
1n4al11d45n403210,Gasoline,2.5
1n4bl11e35c363209,Gasoline,3.50
19uua66204a049923,Gasoline,3.211864544
3vwcm31y05m316152,Gasoline,1.984000
3vwsf71k85m628969,Gasoline,2.480000
3vwdf71k75m601495,Gasoline,2.480000
jn8az08w95w402482,Gasoline,3.5
3n1cb51d15l526351,Gasoline,1.8
jtehd21a850037438,Gasoline,2.4
4t1be30k85u629322,Gasoline,2.4
1g1pc5sb7e7163866,Gasoline,1.4
1g1pc5sb5e7159881,Gasoline,1.4
1g1pc5sb9e7164730,Gasoline,1.4
1gcfg15x841167336,Gasoline,4.3
2g1wh52k249385449,,3.8
19uua66284a066730,Gasoline,3.211864544
wault68e54a205382,Gasoline,2.976000
1g4hr54k54u235022,Gasoline,3.8
wbagl63474dp68996,Gasoline,4.4
2gcek19t441309743,Gasoline,5.3
wbaeu33454pr13793,Gasoline,2.5
1gyec63t14r209944,Gasoline,5.3
wbxpa73474wc36771,Gasoline,2.5
jh4cl96844c037545,Gasoline,2.359737216
4usbt53584lu06904,Gasoline,3
1fmzu72k04ub49313,Gasoline,4.0
1d7ha16d54j116543,Gasoline,5.7
1fmru15w44la22212,Gasoline,4.6
1fmzu62k64ua50263,Gasoline,4.0
1ftrx14w64na66200,Gasoline,4.6
1hgem22544l066801,Gasoline,1.671480528
1ftpx14554na95749,Gasoline,5.4
1gkdt13s942286828,Gasoline,4.2
2fmza57624bb18269,,3.9
1gkec13z54j207484,Flexible Fuel Vehicle (FFV),5.3
2gtec19t541292867,Gasoline,5.3
kmhdn46d34u754959,Gasoline,2.0
2t2ha31u64c026791,Gasoline,3.3
jm1bk323341185799,,2.3
wdbsk74fx4f085294,Gasoline,5.50
2mefm74w14x674041,Gasoline,4.6
1yvhp80dx45n16188,,3.0
1j4gw48sx4c160797,Gasoline,4
wmwrc33404tj61027,,
4m2du86k54zj09191,Gasoline,4.0
jf1gd29604g524337,,2.000000
5tdza23c84s125353,Gasoline,3.3
4t1ce38p64u784678,Gasoline,2.4
1n6ed29y44c426807,Gasoline,3.3
5tdza23c74s063377,Gasoline,3.3
2g2wr524241101150,Gasoline,3.8
1g4hp52k334138456,,3.8
1gyek63n63r288188,Gasoline,6.0
1gcec19t73z137338,Gasoline,5.3
3d3ku28d83g842611,Gasoline,5.7
1gnek13z13r289297,Flexible Fuel Vehicle (FFV),5.3
1hgcm72233a018629,Gasoline,2.359737216
1gkes16s236210300,Gasoline,4.2
1lnhm87ax3y702509,Gasoline,3.9
1j4gk48k83w639129,Gasoline,3.7
2hkyf18403h541443,Gasoline,3.474057568
1hgcm66353a089635,Gasoline,2.998832712
1g8ju54f83y504221,Gasoline,2.2
5y2sm62823z405828,Gasoline,1.8
wdbuf65j53a283920,Gasoline,3.20
wdbng84j83a366823,Gasoline,5.0
1g8al52f93z101414,Gasoline,2.2
wdbng70j33a380032,Gasoline,4.30
wbaev33442kl74879,Gasoline,2.4941111408
3vwck21yx3m300778,Gasoline,1.984000
1gndt13s122227725,Gasoline,4.2
1g1yy32g425108806,,5.7
1gcek19v22e204227,Gasoline,4.8
3vwpe69m63m187171,Gasoline,1.781000
wbagn63472dr05281,Gasoline,4.4
1g1pc5sb4e7164232,Gasoline,1.4
1g1pa5sg6e7313998,Gasoline,1.8
1fahp56s32a270072,Gasoline,3.0
km8sc13d72u322257,Gasoline,2.7
kmhdn45d72u380449,Gasoline,2
1fafp44472f174650,Gasoline,3.8
1hgcg66582a104409,Gasoline,2.261414832
wdbjf82jx2x064644,Gasoline,3.2
1j4gw48s02c296238,Gasoline,4
wbagh83481dp25311,Gasoline,4.40
4t1bf30kx2u501429,Gasoline,3.0
1b4gp44371b189481,Gasoline,3.3
wvwwh63b82e215604,Gasoline,2.771000
9bwde61j124026511,Gasoline,1.781000
yv1rs61r422189027,Gasoline,2.4
wbaav33451fu80408,Gasoline,2.5
4t1be32k52u055030,Gasoline,2.4
1hgcf86641a133010,Gasoline,2.261414832
1hgem22541l119430,Gasoline,1.671480528
3gcpcreh9fg114303,Gasoline,4.3
2gnflfek2e6124808,Gasoline,2.4
2gnalcek8e6340090,Gasoline,2.4
1g1jc5sh5e4113933,Gasoline,1.8
2g1155s33e9104272,Gasoline,3.6
kl8cb6s91ec480828,Gasoline,1.2
1c3ccbcg4en157019,Gasoline,3.6
1gnkrfed0ej268343,Gasoline,3.6
1c3bcbeb2en158389,Gasoline,2.4
1gnkvgkd7ej293200,Gasoline,3.6
1c3ccbab8en238175,Gasoline,2.4
1c3ccbab6en206874,Gasoline,2.4
2c4rc1bg4er438340,Gasoline,3.6
2c4rc1bg2er307083,Gasoline,3.6
2c4rc1bg3er292237,Gasoline,3.6
2c3cdxct2eh374732,Gasoline,5.7
2c4rdgcg2er390335,Gasoline,3.6
3c4pdcab1et139861,Gasoline,2.4
3c4pdcbgxet290207,Gasoline,3.6
2c4rdgcg3er390506,Gasoline,3.6
1ftne1ew4eda25154,Gasoline,4.6
1g1pc5sb8f7146298,Gasoline,1.4
2fmdk4kc5eba51148,Gasoline,3.5
1fmcu9g90eub86340,Gasoline,2.0
1fmcu9g90eud25592,Gasoline,2.0
1fmcu0jx3euc54164,Gasoline,1.6
1fmcu0gx5eua73350,Gasoline,1.6
1fm5k7f88ega55909,Gasoline,3.5
1ftfw1ef9efb77517,Gasoline,5.0
1ftfw1efxefd12858,Gasoline,5.0
1ftfw1ef4efa77549,Gasoline,5.0
3fadp4ej1em107607,Gasoline,1.6
1fadp3k23el321961,Gasoline,2.0
1fadp3f28el102732,Gasoline,2.0
1fa6p0h77e5363466,Gasoline,2.5
3fa6p0h71er236659,Gasoline,2.5
3fa6p0h99er292947,Gasoline,2.0
3fa6p0k90er226084,Gasoline,2.0
1zvbp8em7e5213341,Gasoline,3.7
1zvbp8em9e5215785,Gasoline,3.7
1zvbp8em8e5229435,Gasoline,3.7
3gtp1vec1eg423765,Gasoline,5.3
kmhd35lh5eu204392,Gasoline,2.0
5j6rm4h5xel096058,Gasoline,2.4
kmhct4ae5eu589144,Gasoline,1.6
kmhct4ae4eu605933,Gasoline,1.6
5npdh4aexeh464788,Gasoline,1.8
kmhct4ae6eu611930,Gasoline,1.6
kmhct4aexeu616404,Gasoline,1.6
5j6rm3h32el027342,Gasoline,2.4
5npdh4ae0eh516770,Gasoline,1.8
km8ju3ag1eu833033,Gasoline,2.4
km8ju3ag5eu875527,Gasoline,2.4
5npeb4ac7eh887283,Gasoline,1.6
5npeb4ac4eh863085,Gasoline,1.6
jn1bv7ap1em680427,Gasoline,3.7
1c4rjfbg1ec199793,Gasoline,3.6
5xxgm4a79eg298561,Gasoline,2.4
1c4njpba5ed812122,Gasoline,2.0
5xxgm4a74eg330574,Gasoline,2.4
5xxgm4a76eg257644,Gasoline,2.4
5xyktda60eg489558,Gasoline,2.4
kndpb3ac9e7555482,Gasoline,2.4
kndjp3a56e7017329,Gasoline,2.0
kndjp3a59e7007605,Gasoline,2.0
kndpb3ac1e7556948,Gasoline,2.4
5xyktca69eg440045,Gasoline,2.4
3ln6l2g9xer828884,Gasoline,2.0
3ln6l2g98er828883,Gasoline,2.0
1lnhl9ftxeg603399,Gasoline,3.5
wddhf8jb5ea806715,Gasoline,3.5
jm1cw2bl5e0166553,,2.5
1g11f5sl3ff232470,Gasoline,2.5
1n4al3apxen238060,Gasoline,2.5
1n4al3ap4ec149242,Gasoline,2.5
ja4ad3a31ez018460,Gasoline,2.4
1n4al3ap6en254241,Gasoline,2.5
1n4al3ap6en355361,Gasoline,2.5
1n4al3ap5en351608,Gasoline,2.5
1n4al3ap3ec293316,Gasoline,2.5
1n4al3ap8ec278553,Gasoline,2.5
4a4ap3au2ee009868,Gasoline,2.0
jn8az1mw9ew505641,Gasoline,3.5
5n1at2mt7ec819097,Gasoline,2.5
5n1aa0nc8en606219,Gasoline,5.6
5n1ar2mm4ec640295,Gasoline,3.5
3n1cn7ap3el810559,Gasoline,1.6
3n1ab7ap2ey221201,Gasoline,1.8
3n1ab7ap9ey302728,Gasoline,1.8
3n1cn7ap4el823854,Gasoline,1.6
3n1ab7ap4el656461,Gasoline,1.8
3n1ab7ap2ey203796,Gasoline,1.8
3n1cn7ap1ek443196,Gasoline,1.6
3n1ce2cpxel367293,Gasoline,1.6
3n1ce2cp3el378068,Gasoline,1.6
3n1cn7apxel801485,Gasoline,1.6
4t1bf1fk6eu415535,Gasoline,2.5
jtebu5jr8e5179448,Gasoline,4.0
4t1bf1fkxeu870145,Gasoline,2.5
4t1bf1fk0eu801738,Gasoline,2.5
5yfburhe9ep145956,Gasoline,1.8
5yfburhe4ep133732,Gasoline,1.8
jtdkn3du7e1780802,Gasoline,1.8
2t1burhe2ec048209,Gasoline,1.8
2t1burhe5ec046695,Gasoline,1.8
2t1burhe9ec171635,Gasoline,1.8
2t1burhe7ec145471,Gasoline,1.8
jtdktud34ed584477,Gasoline,1.5
jtdktud30ed586209,Gasoline,1.5
3vwfp7at7em624127,Gasoline,2.480000
yv4952cz5e1684542,Gasoline,3.2
yv4952cy3e1682117,Gasoline,3.2
yv4952cy7e1683027,Gasoline,3.2
wa1c8afp8da020863,Gasoline,1.984000
yv4952cy8e1682033,Gasoline,3.2
wa1cgafe8dd013315,Gasoline,2.995000
