vin,fuel_type,engine_volume
5xyzt3lb1dg084097,Gasoline,2.4
kmhdh4ae7du504812,Gasoline,1.8
5npdh4ae1dh230246,Gasoline,1.8
kmhd35lexdu080043,Gasoline,1.8
kmhd35lexdu105524,Gasoline,1.8
kmhtc6ae0du177286,Gasoline,1.6
5npeb4ac7dh562048,Gasoline,2.4
5npeb4ac4dh629009,Gasoline,2.4
5npec4ac3dh680983,Gasoline,2.4
5npeb4ac3dh509685,Gasoline,2.4
5npec4acxdh578869,Gasoline,2.4
5npeb4ac5dh516198,Gasoline,2.4
jn1cv6apxdm725894,Gasoline,3.7
kmhtc6ae9du082676,Gasoline,1.6
5npeb4ac8dh527132,Gasoline,2.4
kmhec4a49da091710,Gasoline,2.4
jn1cv6ap1dm303898,Gasoline,3.7
jn1cv6ap9dm717544,Gasoline,3.7
kmhtc6ae2du178200,Gasoline,1.6
5npec4ac3dh596839,Gasoline,2.4
5npeb4ac4dh659661,Gasoline,2.4
kmhtc6ae7du123371,Gasoline,1.6
kmhtc6ae0du180625,Gasoline,1.6
5npec4ab3dh546174,Gasoline,2.0
5npeb4ac3dh564993,Gasoline,2.4
5npec4ac6dh530222,Gasoline,2.4
kmhtc6ae2du121656,Gasoline,1.6
5npec4ac8dh773871,Gasoline,2.4
5npeb4ac0dh590984,Gasoline,2.4
jn1cv6ap3dm722335,Gasoline,3.7
kmhtc6aexdu160737,Gasoline,1.6
5npeb4ac4dh548785,Gasoline,2.4
5npec4ac1dh542004,Gasoline,2.4
km8ju3ac2du671859,Gasoline,2.4
5npec4ac9dh579382,Gasoline,2.4
5npec4ab6dh510432,Gasoline,2.0
km8ju3ac6du617559,Gasoline,2.4
5npeb4ac2dh527837,Gasoline,2.4
jn1cv6ap3dm717510,Gasoline,3.7
5npeb4ac9dh512719,Gasoline,2.4
kmhtc6ae2du123374,Gasoline,1.6
5npec4ac9dh610789,Gasoline,2.4
kmhec4a44da095051,Gasoline,2.4
5npeb4ac8dh747273,Gasoline,2.4
5npeb4ac2dh780317,Gasoline,2.4
km8ju3ac3du732524,Gasoline,2.4
5npec4ab1dh506868,Gasoline,2.0
5npeb4ac0dh596557,Gasoline,2.4
5npec4ab4dh667618,Gasoline,2.0
kmhec4a43da091430,Gasoline,2.4
5npeb4ac2dh523125,Gasoline,2.4
5npeb4ac0dh766321,Gasoline,2.4
jn1cv6ek3dm920329,Gasoline,3.7
5npeb4ac4dh612341,Gasoline,2.4
jn1cv6ek0dm922913,Gasoline,3.7
km8ju3ac6du588693,Gasoline,2.4
5npec4ac1dh692551,Gasoline,2.4
kmhtc6ad8du089478,Gasoline,1.6
jn1cv6ap6dm720336,Gasoline,3.7
5npec4ac0dh529650,Gasoline,2.4
5npeb4ac1dh805370,Gasoline,2.4
5npec4ac1dh622970,Gasoline,2.4
5npeb4ac4dh628281,Gasoline,2.4
5npec4ab9dh758223,Gasoline,2.0
5npec4ab6dh510561,Gasoline,2.0
5npeb4ac5dh709290,Gasoline,2.4
5npeb4ac3dh528625,Gasoline,2.4
5npeb4ac4dh681756,Gasoline,2.4
jn1cv6ek2dm923822,Gasoline,3.7
5npec4ac9dh543417,Gasoline,2.4
5npeb4ac3dh546431,Gasoline,2.4
5npeb4ac1dh613480,Gasoline,2.4
kmhtc6ad1du165610,Gasoline,1.6
jn1cv6apxdm303009,Gasoline,3.7
km8ju3ac6du742643,Gasoline,2.4
5npeb4ac6dh627178,Gasoline,2.4
5npeb4ac5dh808790,Gasoline,2.4
jn1cv6ap1dm721510,Gasoline,3.7
kmhec4a43da099219,Gasoline,2.4
km8ju3ac9du702377,Gasoline,2.4
5npec4ac5dh671296,Gasoline,2.4
kmhec4a44da089623,Gasoline,2.4
5npeb4ac6dh765898,Gasoline,2.4
kmhtc6ad3du092238,Gasoline,1.6
5npec4acxdh664621,Gasoline,2.4
kmhtc6adxdu099963,Gasoline,1.6
jn1cv6ekxdm922725,Gasoline,3.7
jn1cv6ap7dm721480,Gasoline,3.7
5npec4ab5dh736090,Gasoline,2.0
km8ju3ac1du588052,Gasoline,2.4
5npeb4ac1dh534195,Gasoline,2.4
kmhtc6ae4du175203,Gasoline,1.6
5npec4ac5dh585194,Gasoline,2.4
jn1cv6ek1dm924010,Gasoline,3.7
kmhec4a4xda081588,Gasoline,2.4
kmhtc6ad7du176398,Gasoline,1.6
5npeb4ac3dh799894,Gasoline,2.4
kmhec4a42da076577,Gasoline,2.4
jn1cv6ap1dm716842,Gasoline,3.7
jn1cv6ap5dm711370,Gasoline,3.7
jn1cv6ap0dm715665,Gasoline,3.7
jn1cv6ap4dm303085,Gasoline,3.7
jn1cv6ap1dm719885,Gasoline,3.7
jn1cv6arxdm354608,Gasoline,3.7
jn1cv6ar5dm355293,Gasoline,3.7
jn1cv6ap9dm717740,Gasoline,3.7
jn1cv6ar3dm353901,Gasoline,3.7
jn1cv6ap9dm717561,Gasoline,3.7
jn1cv6ar8dm353991,Gasoline,3.7
jn1cv6ap1dm717750,Gasoline,3.7
jn1cv6ek5dm920199,Gasoline,3.7
jn1cv6ap5dm720859,Gasoline,3.7
jn1cv6ar2dm759605,Gasoline,3.7
jn1cv6ar2dm763007,Gasoline,3.7
jn1cv6ap6dm717825,Gasoline,3.7
jn1cv6ap6dm301709,Gasoline,3.7
jn1cv6ap7dm717624,Gasoline,3.7
jn1cv6ar1dm350088,Gasoline,3.7
jn1cv6ar4dm753448,Gasoline,3.7
jn1cv6ap7dm713430,Gasoline,3.7
jn1cv6ap5dm302818,Gasoline,3.7
jn1cv6ek3dm920900,Gasoline,3.7
jn1cv6ap1dm713035,Gasoline,3.7
jn1cv6ar3dm764408,Gasoline,3.7
jn1cv6ap7dm718028,Gasoline,3.7
