vin,fuel_type,engine_volume
jn8as5mt4aw018066,Gasoline,2.5
jn8az1mw0aw109267,Gasoline,3.5
jn8az1mw3aw137127,Gasoline,3.5
1n4bl2ap5an545645,Gasoline,3.5
5n1aa0ne0an611751,Gasoline,5.6
jn8as5mv9aw604604,Gasoline,2.5
3n1ab6apxal622660,Gasoline,2
4t1bk3ekxau112129,Gasoline,2.5
jtezu5jr8a5006831,Gasoline,4.0
jtezu5jr1a5001518,Gasoline,4.0
4t1bf3ekxau054088,Gasoline,2.5
3n1bc1cp6al418472,Gasoline,1.8
3n1bc1ap0al392633,Gasoline,1.8
4t1bb3ek9au114311,Gasoline,2.4
jf2sh6dc4ah716736,,2.5
3n1ab6ap9al641586,Gasoline,2
wp0ab2a75al063326,Gasoline,4.8
4t1bf3ek8au102929,Gasoline,2.5
jtezu5jr6a5005872,Gasoline,4.0
5n1an0nwxac525212,Gasoline,4
jtdbu4ee2aj064223,Gasoline,1.8
2t1bu4ee5ac267070,Gasoline,1.8
4t1bf3ek8au547364,Gasoline,2.5
5y2sp6e84az405555,Gasoline,1.8
4t4bf3ek5ar015527,Gasoline,2.5
4t4bf3ek5ar076005,Gasoline,2.5
4t1bf3ek8au031182,Gasoline,2.5
3n1bc1cp9al356467,Gasoline,1.8
3n1bc1cp4al402402,Gasoline,1.8
jtebu5jr1a5013248,Gasoline,4.0
jf2sh6ac8ah704495,,2.5
4t1bf3ek2au501951,Gasoline,2.5
1n6aa0ec6an316279,Gasoline,5.6
4t1bk3ek3au114305,Gasoline,2.5
1n6ba0ed5an318621,Flexible Fuel Vehicle (FFV),5.6
3n1ab6ap2al711560,Gasoline,2
5tdkk4cc0as330624,Gasoline,3.5
1nxbu4eexaz267919,Gasoline,1.8
jtdkn3du8a5185766,Gasoline,1.8
1nxbu4ee9az268835,Gasoline,1.8
5tdkk4cc8as339216,Gasoline,3.5
2t3zf4dv4aw050156,Gasoline,2.5
jtdkn3du0a0221091,Gasoline,1.8
jtdbu4ee0aj086883,Gasoline,1.8
1nxbu4ee0az218860,Gasoline,1.8
jtdbu4ee8aj066137,Gasoline,1.8
jtdkn3du8a0082294,Gasoline,1.8
1nxbu4ee9az177287,Gasoline,1.8
2t1bu4ee6ac479623,Gasoline,1.8
2t1bu4ee4ac458866,Gasoline,1.8
5tdzk3eh7as019760,Gasoline,3.5
