vin,fuel_type,engine_volume
3c4fy58b03t525072,Gasoline,2.4
2d8gp54l73r171562,Gasoline,3.8
1gndx03ex3d123149,Gasoline,3.4
3c8fy58b23t624927,Gasoline,2.4
1d7ha18kx3j522697,Gasoline,3.7
1fmpu17lx3la87476,Gasoline,5.4
1fmpu16lx3lb32045,Gasoline,5.4
1fmzu63k93ua12183,Gasoline,4.0
1ftzr45e23pa21968,Gasoline,4.0
1fafp53293a154937,Gasoline,3.0
1fmzu73w43za78507,Gasoline,4.6
1fahp56sx3a230363,Gasoline,3.0
1ftrw08l73kd12958,Gasoline,5.4
1ftnw20p43ec84415,Diesel,6.0
1ftrw08lx3kd45453,Gasoline,5.4
3fafp37373r175671,Gasoline,2.0
1fmdu83k93ua34173,Gasoline,4.0
1hgem21953l081357,Gasoline,1.671480528
1hgcm66533a079610,Gasoline,2.998832712
2hges26713h501612,Gasoline,1.671480528
1gkfk66u53j324971,Gasoline,6.0
1hgcm665x3a084822,Gasoline,2.998832712
1gket16s136199089,Gasoline,4.2
1gkdt13s632165785,Gasoline,4.2
1gkes16s936184469,Gasoline,4.2
1hgcm56663a072301,Gasoline,2.359737216
1hgcm72603a036637,Gasoline,2.359737216
1gkec13t03r252490,Gasoline,5.3
1gkdt13s232193017,Gasoline,4.2
1hgcm82643a003100,Gasoline,2.998832712
1hgcm56643a011626,Gasoline,2.359737216
1gkek63u73j151826,Gasoline,6.0
2gtek19t931240370,Gasoline,5.3
2hges16583h602333,Gasoline,1.671480528
1gket16s136146795,Gasoline,4.2
2hkyf18423h533831,Gasoline,3.474057568
sajea03t43fm66879,,3.0
km8sc13d03u418975,Gasoline,2.7
jnkcv54e63m215850,Gasoline,3.5
2hkyf18673h537102,Gasoline,3.474057568
5fnrl18943b011760,Gasoline,3.474057568
2hkyf18623h568791,Gasoline,3.474057568
2hkyf18463h520421,Gasoline,3.474057568
5fnrl18633b001372,Gasoline,3.474057568
1j4gl58k73w619246,Gasoline,3.7
jthbn30f830119532,Gasoline,4.3
kndjc733535079649,Gasoline,3.5
5lmfu28r23lj32797,Gasoline,5.4
sajea51c03wd44412,,3.0
1lnhm87a33y696181,Gasoline,3.9
5lmfu27r03lj26420,Gasoline,5.4
jthbf30g330113918,Gasoline,3.0
1j4gk38k23w534662,Gasoline,3.7
jthbn30f430102310,Gasoline,4.3
1j8gl58k13w602084,Gasoline,3.7
wdbuf70j03a107838,Gasoline,5.0
1yvhp80d635m16748,,3.0
wdbrf40j53a505583,Gasoline,1.80
wdbng70j13a318175,Gasoline,4.30
wdbuf70jx3a079983,Gasoline,5.0
1yvhp80c435m15749,,2.3
4a3aa46h33e055214,Gasoline,3.0
4m2du86w13zj12039,Gasoline,4.6
wmwre33423td63508,,
wdbrh81j43f406370,Gasoline,2.60
wmwre33403td61594,,
4f2yz94163km37753,Gasoline,3.0
wdbuf65j13a270713,Gasoline,3.20
2mefm75w83x625237,Gasoline,4.6
1n4al11d53c294832,Gasoline,2.5
1n4al11dx3c240717,Gasoline,2.5
jn1da31a83t429299,Gasoline,3.5
1n4al11d03c339434,Gasoline,2.5
1n4bl11e53c223417,Gasoline,3.50
3n1ab51a93l731653,Gasoline,2.5
1n4al11d13c186319,Gasoline,2.5
1n4al11d13c325607,Gasoline,2.5
1n4al11d33c165018,Gasoline,2.5
1g8ju54f13y568018,Gasoline,2.2
1g2wp52k23f126111,,3.8
4s3bh665737652455,,2.500000
4t1be30k13u680867,Gasoline,2.4
5gzcz53b33s906177,Gasoline,5.3
5gzcz33dx3s857498,Gasoline,2.2
jtezt14r938002120,Gasoline,4.7
5gzcz23d43s829108,Gasoline,2.2
5y2sl628x3z440524,Gasoline,1.8
4t1be32k93u134427,Gasoline,2.4
1g8aj52f33z125911,Gasoline,2.2
1fbne3bl8eda40699,Gasoline,5.4
2fmdk4kc4eba07836,Gasoline,3.5
1fbne3bl0eda15540,Gasoline,5.4
1fbne3bl2eda22117,Gasoline,5.4
3vwrk69m23m161149,Gasoline,1.984000
jtehf21a630101225,Gasoline,3.0
jtegd21a830047640,Gasoline,2.4
jtegf21a230113352,Gasoline,3.0
3vwse69mx3m128229,Gasoline,1.781000
3vwcd21c93m440576,Gasoline,1.781000
5tdbt48a13s182717,Gasoline,4.7
jtegd21ax30058509,Gasoline,2.4
wbadn63402gm74736,Gasoline,4.4
wbaev53412km17747,Gasoline,3
1g4cw54k524241287,,3.8
3g5da03e02s544314,Gasoline,3.4
2g4wb55k221186400,,3.8
2hnyd182x2h536742,Gasoline,3.474057568
wbadt63462ck26505,Gasoline,3
2g4ws52j021212469,,3.1
2g4ws52j321159220,,3.1
wbabs53422ju95651,Gasoline,3
wbaet37482ng73258,Gasoline,2.4941111408
wvwpd63b03p298869,Gasoline,1.781000
wvwpd63b13p392128,Gasoline,1.781000
wbsbr93422ex23350,Gasoline,3.2
wauld64b52n091124,Gasoline,2.671000
waulc68ex2a138002,Gasoline,1.781000
wvwvd63b03e072091,Gasoline,1.781000
5uxfb93542ln78795,Gasoline,4.6
3gnek13t22g114311,,5.3
3gnec16t32g354735,,5.3
3gnfk16z62g321482,Flexible Fuel Vehicle (FFV),5.3
1g1yy32g625109262,,5.7
1gchk23u92f197368,Gasoline,6.0
2gcec19t621356735,,5.3
1g1yy32g625101288,,5.7
3gnfk16z52g188147,Flexible Fuel Vehicle (FFV),5.3
1gnek13zx2r142569,Flexible Fuel Vehicle (FFV),5.3
1gccs195x28150634,Ethanol (E85),2.2
1gnec13z82r128621,Flexible Fuel Vehicle (FFV),5.3
1gndt13s122180583,Gasoline,4.2
1gnek13z72r137586,Flexible Fuel Vehicle (FFV),5.3
1gcdt13w12k161737,,4.3
3c4fy48b52t272226,Gasoline,2.4
1fmzu72e92zb82935,Gasoline,4.0
1fmzu63e42za03385,Gasoline,4.0
1fmcu04102ka68757,Gasoline,3.0
1ftsw31f42eb90256,Diesel,7.3
1fmnu43s42ea14788,Gasoline,6.8
1fmyu04122ka65929,Gasoline,3.0
1fafp55u12a234150,Gasoline,3.0
1ftrx17292nb62490,Gasoline,4.2
1fafp44442f112560,Gasoline,3.8
2fmda53492bb13081,Gasoline,3.8
1fafp38342w320823,Gasoline,2.0
1ftzr45e12pa37447,Gasoline,4.0
1fahp56sx2a121139,Gasoline,3.0
1hgcg16542a055986,Gasoline,2.998832712
1hgcg56692a042134,Gasoline,2.261414832
1hgcg16522a065481,Gasoline,2.998832712
1hgcg56462a124918,Gasoline,2.261414832
km8sc73d02u179901,Gasoline,2.7
knadc123626145966,Gasoline,1.5
jthbn30f920068900,Gasoline,4.3
sajda01p62gm22103,,4
1j4gl58k52w224920,Gasoline,3.7
wdbrf61j22f185490,Gasoline,2.60
wdblk74g82t101388,Gasoline,
1mefm50u52a648928,Gasoline,3.0
jtjgf10u520126506,Gasoline,3.0
jtjhf10u220287982,Gasoline,3.0
1n4al11d12c278545,Gasoline,2.5
1g8jw54r32y529921,,3.0
1n4bl11d22c121448,Gasoline,3.5
jn1da31d32t443037,Gasoline,3.5
1g2wr52102f136782,,3.8
jn1da31d42t205116,Gasoline,3.5
