vin,fuel_type,engine_volume
3vwsb69m31m090624,Gasoline,1.984000
2c4rdgcg7er173041,Gasoline,3.6
2c4rdgcgxer173115,Gasoline,3.6
3c4pddbg8et271757,Gasoline,3.6
3c4pdcbg4et270907,Gasoline,3.6
3c4pdcbg3et210746,Gasoline,3.6
1ft8w3dt7eea37791,Diesel,6.7
1fmcu9jxxeud67498,Gasoline,1.6
1fmcu9jx0eud45901,Gasoline,1.6
1fmcu9jxxeud81787,Gasoline,1.6
1fm5k7d98ega47918,Gasoline,2.0
1fm5k7d88ega75595,Gasoline,3.5
1c3ccccb6fn549401,Gasoline,2.4
1ft7w2bt0eeb17491,Diesel,6.7
3fa6p0h75er164915,Gasoline,2.5
1fa6p0h76e5377391,Gasoline,2.5
3fa6p0h73er261692,Gasoline,2.5
1fahp2d88eg116576,Gasoline,3.5
1gtw7fca4e1912015,Gasoline,4.8
1gt125e85ef107429,Diesel,6.6
1hgcr2f31ea078046,Gasoline,2.4
1hgct2b83ea008289,Gasoline,3.5
kmhct4ae3eu623615,Gasoline,1.6
19xfb2f54ee249743,Gasoline,1.802577040
5fnrl5h42eb042388,Gasoline,3.474057568
2gkflvek2e6327768,Gasoline,2.4
5xyztdlb1eg152499,Gasoline,2.4
kmhdh4ae7eu189205,Gasoline,1.8
jn1bv7ar7em680613,Gasoline,3.7
1c4pjmcb7ew273263,Gasoline,2.4
1c4pjmdbxew303127,Gasoline,2.4
1c4pjmds3ew285084,Gasoline,3.2
1c4njdcbxed828855,Gasoline,2.4
1c4rjfag1ec177844,Gasoline,3.6
1c4rjfjt7ec207605,Gasoline,5.7
1c4rjfbgxec466378,Gasoline,3.6
1c4njdeb6ed851899,Gasoline,2.4
1c4bjwdg6el267214,Gasoline,3.6
1c4bjwdg5el115635,Gasoline,3.6
1c4hjwdg6el235602,Gasoline,3.6
1c4bjweg5el149752,Gasoline,3.6
1c4bjweg2el284302,Gasoline,3.6
1c4njpba8ed601478,Gasoline,2.0
5xykt3a62eg499888,Gasoline,2.4
5xyktca6xeg473300,Gasoline,2.4
