vin,fuel_type,engine_volume
3fa6p0hr9dr237946,Gasoline,1.6
3fa6p0h77dr347165,Gasoline,2.5
3fa6p0k95dr174210,Gasoline,2.0
1gkkrtkd5dj138279,Gasoline,3.6
1gks2ke78dr193833,Flexible Fuel Vehicle (FFV),5.3
1fahp2e8xdg140665,Gasoline,3.5
3gtp2ve72dg257092,Flexible Fuel Vehicle (FFV),5.3
1fahp2d80dg202351,Gasoline,3.5
5fnyf3h53db026781,Gasoline,3.474057568
kmhct4ae8du539093,Gasoline,1.6
2hkrm3h72dh524791,Gasoline,2.4
2hkrm3h76dh504575,Gasoline,2.4
5fnyf4h53db021974,Gasoline,3.474057568
kmhct4ae5du363880,Gasoline,1.6
5fnyf4h62db031677,Gasoline,3.474057568
5npdh4ae6dh343948,Gasoline,1.8
kmhec4a44da067086,Gasoline,2.4
5npdh4ae8dh275913,Gasoline,1.8
5npeb4ac3dh530715,Gasoline,2.4
5npeb4ac1dh733165,Gasoline,2.4
5npeb4ac8dh746561,Gasoline,2.4
5npeb4ac4dh746590,Gasoline,2.4
wauacgff0f1004839,Gasoline,1.798000
wauacgff8f1007410,Gasoline,1.798000
wauccgff9f1006453,Gasoline,1.798000
wauacgff9f1007660,Gasoline,1.798000
wauacgff2f1007418,Gasoline,1.798000
wauacgff9f1021025,Gasoline,1.798000
2g4gn5ex0f9106803,Gasoline,2.0
2g4gn5ex4e9270201,Gasoline,2.0
2g4gn5ex2e9254160,Gasoline,2.0
3gcpcrec2eg453973,Gasoline,5.3
3gyfnee36es645967,Gasoline,3.6
1g4gb5g39ef147858,Gasoline,3.6
1g6ab5rx6e0145467,Gasoline,2.0
2g4gn5ex7e9249469,Gasoline,2.0
19uua8f57ca004661,Gasoline,3.474057568
jh4cu2f89cc021747,Gasoline,2.4
wvgep9bp5dd005088,Diesel,2.967000
2hnyd2h35ch506144,Gasoline,3.670702336
1vwap7a36dc142596,Gasoline,2.480000
jh4cu2f40cc012660,Gasoline,2.4
5j8tb2h26ca002327,Gasoline,2.359737216
19uua8f21ca021364,Gasoline,3.474057568
jh4cu2f88cc009170,Gasoline,2.4
wvgav3ax3dw596965,Gasoline,1.984000
1vwbh7a30dc041927,Gasoline,2.480000
jh4cu2f45cc015943,Gasoline,2.4
2hnyd2h34ch513389,Gasoline,3.670702336
jh4cu2f83cc012512,Gasoline,2.4
19uua8f51ca023030,Gasoline,3.474057568
wvgbv3ax1dw569820,Gasoline,1.984000
wvgef9bp3dd004539,Gasoline,3.596000
jh4cu2f85cc007506,Gasoline,2.4
jh4cu2f87cc004381,Gasoline,2.4
19uua8f74ca013710,Gasoline,3.474057568
19uua8f27ca025421,Gasoline,3.474057568
jh4cu2f8xcc014127,Gasoline,2.4
yv1612fs5d1212706,Gasoline,2.5
19uua8f78ca000023,Gasoline,3.474057568
19uua8f54ca016380,Gasoline,3.474057568
2hnyd2h36ch510154,Gasoline,3.670702336
wbake5c53ce756389,Gasoline,3.0
wba3c1c50cf432989,Gasoline,2.00
wauffafl2cn013563,Gasoline,1.984000
waudfafc4cn118063,Gasoline,1.984000
waujfafh2cn005243,Gasoline,1.984000
wau3vafr7ca014046,Gasoline,4.163000
wbake5c52ce756366,Gasoline,3.0
wba3c1c53ca696849,Gasoline,2.00
wbaun7c57cvm26372,Gasoline,3.0
wba3c1c55cf431191,Gasoline,2.00
wauffafl8ca100925,Gasoline,1.984000
wba3c1c59cf431100,Gasoline,2.00
wa1lgafe8cd004015,Gasoline,2.995000
wba3a5c57cf340680,Gasoline,2.00
wbadw7c53ce729534,Gasoline,3.0
wbaup9c56cvs93903,Gasoline,3.0
wba3c1c53cf432193,Gasoline,2.00
waukfafl8cn008009,Gasoline,1.984000
wba3c1c58cf431928,Gasoline,2.00
waukjafm0ca087691,Diesel,1.968000
waukjafm8ca028775,Diesel,1.968000
wbake5c54cj106445,Gasoline,3.0
wauafafl9ca117842,Gasoline,1.984000
wba3c1c5xcf431994,Gasoline,2.00
wba3c1c57ca696692,Gasoline,2.00
waulfafr7ca020796,Gasoline,1.984000
wbaup9c53cvl91836,Gasoline,3.0
wba3a5c54cf257756,Gasoline,2.00
wba3a5c5xcf341970,Gasoline,2.00
wba3c1c50cf430577,Gasoline,2.00
wauefafl1cn016045,Gasoline,1.984000
wba3c1c53cf432954,Gasoline,2.00
wbaun7c52cvm26408,Gasoline,3.0
wbake3c51ce769761,Gasoline,3.0
