vin,fuel_type,engine_volume
5npdh4ae2dh160773,Gasoline,1.8
kmhgc4dd9du244282,Gasoline,3.8
5npdh4ae7dh360211,Gasoline,1.8
5xyzu3la4dg006675,Gasoline,2.0
kmhdh4ae8du811146,Gasoline,1.8
kmhdh4ae6du796923,Gasoline,1.8
kmhgc4dd8du226551,Gasoline,3.8
5npeb4ac9dh745693,Gasoline,2.4
jn8cs1mw5dm174063,Gasoline,3.7
5npeb4ac3dh670649,Gasoline,2.4
5npeb4ac3dh655875,Gasoline,2.4
5npeb4ac9dh505916,Gasoline,2.4
jn8cs1mw4dm173907,Gasoline,3.7
sajwj0ef3d8s78369,Gasoline,3
jn1cv6ar3dm752517,Gasoline,3.7
1c4njrbb9dd271286,Gasoline,2.4
1c4rjfag7dc622201,Gasoline,3.6
jn1cv6ar2dm352562,Gasoline,3.7
jn8az2ne0d9041356,Gasoline,5.6
1c4hjwdg8dl552649,Gasoline,3.6
1c4hjwdgxdl630655,Gasoline,3.6
5xxgm4a75dg149613,Gasoline,2.4
knafu4a21d5740443,Gasoline,2.0
1c4njpfb8dd191427,Gasoline,2.4
knadn4a37d6174442,Gasoline,1.6
5xxgm4a77dg222478,Gasoline,2.4
1c4bjweg9dl503528,Gasoline,3.6
jthbf5c23d5186822,Gasoline,2.5
jthce1bl2d5005476,Gasoline,3.5
2t2zk1ba4dc117004,Gasoline,3.5
jm1bl1tf7d1796834,Gasoline,2.0
5lmjj2j57del04418,Gasoline,5.4
jm1bl1upxd1782157,Gasoline,2.0
jm1bl1up8d1758648,Gasoline,2.0
jm1bl1up4d1766570,Gasoline,2.0
jm1de1ly3d0162964,,1.5
wddgf4hb2dr267383,Gasoline,1.8
wddgf4hb5dr290916,Gasoline,1.8
wddgj4hb6dg050882,Gasoline,1.8
wddgf4hb8da863631,Gasoline,1.8
jm1cw2cl5d0152696,,2.5
jm1cw2bl1d0147156,,2.5
wddgf4hb7dr272885,Gasoline,1.8
wauacgff5f1009616,Gasoline,1.798000
waugfafc9fn029848,Gasoline,1.984000
1fa6p8th2f5331105,Gasoline,2.3
3fa6p0g78fr163857,Gasoline,2.5
1fm5k7f85fga16311,Gasoline,3.5
1fa6p8thxf5312009,Gasoline,2.3
1ft7w2b63feb71069,Gasoline,6.2
3fadp4ej4fm111278,Flexible Fuel Vehicle (FFV),1.6
1fa6p8am4f5314936,Gasoline,3.7
1n4al3ap7dc136595,Gasoline,2.5
1n4az0cp1dc418550,Electric,
1n4az0cp8dc414270,Electric,
1n4az0cp1dc407063,Electric,
1n4al3ap7dc281863,Gasoline,2.5
1n4az0cp4dc412869,Electric,
1n4al3ap6dc137964,Gasoline,2.5
1n4az0cp9dc420093,Electric,
1n4al3ap6dn453420,Gasoline,2.5
1n4al3ap1dn487703,Gasoline,2.5
1n4al3ap4dc121441,Gasoline,2.5
1n4al3apxdn515188,Gasoline,2.5
1n4az0cp4dc416081,Electric,
1n4az0cpxdc412441,Electric,
1n4al3ap4dn489302,Gasoline,2.5
1n4az0cp0dc417339,Electric,
1n4az0cp0dc413694,Electric,
1n4az0cp6dc415188,Electric,
1n4az0cp6dc404448,Electric,
1n4az0cp0dc406700,Electric,
1n4az0cp3dc406285,Electric,
1n4az0cp8dc409540,Electric,
1n4az0cp4dc405792,Electric,
1n4az0cp3dc403533,Electric,
1n4az0cpxdc406350,Electric,
jn8az1mw5dw323112,Gasoline,3.5
jn8as5mv8dw640952,Gasoline,2.5
5n1ar2mm9dc670178,Gasoline,3.5
jn8as5mv8dw132724,Gasoline,2.5
jn8as5mtxdw008744,Gasoline,2.5
wp0ca2a82ds112531,Gasoline,2.9
1n6aa0ed1dn300620,Gasoline,5.6
3n1ab7ap6dl723074,Gasoline,1.8
3n1ab7ap8dl719219,Gasoline,1.8
3n1cn7ap5dl880062,Gasoline,1.6
3n1ab7ap5dl714995,Gasoline,1.8
4t1bk1eb8du014483,Gasoline,3.5
jf1gv8j6xdl024771,,2.500000
jf1znaa11d1730205,,2.000000
1c6rr7ft3ds718845,Gasoline,5.7
1c6rr7ktxds682352,Gasoline,5.7
1c6rr7kt9ds713686,Gasoline,5.7
jf1gpal65d2806724,,2.0
jf1gv7e64dg025525,,2.500000
4t1bk1eb7du027676,Gasoline,3.5
jtkjf5c79d3050742,Gasoline,2.5
3c6ur5cl3dg530126,Diesel,6.7
jf2shadc9dg439756,Gasoline,2.5
4t1bf1fk5du271460,Gasoline,2.5
4t1bf1fk0du250693,Gasoline,2.5
4t1bf1fk2du238089,Gasoline,2.5
4t4bf1fk9dr282614,Gasoline,2.5
4t1bf1fk0du712413,Gasoline,2.5
5yfbu4ee9dp193818,Gasoline,1.8
4t1bf1fkxdu651846,Gasoline,2.5
4t1bk1fk0du532084,Gasoline,3.5
4t1bf1fk5du267571,Gasoline,2.5
2t1bu4ee9dc095940,Gasoline,1.8
5tdyk3eh6ds107621,Gasoline,3.5
5yfbu4ee8dp146084,Gasoline,1.8
2t3dfrev0dw114879,Gasoline,2.5
5tddk3eh7ds213526,Gasoline,3.5
2t1bu4ee0dc998297,Gasoline,1.8
5yfbu4ee3dp107466,Gasoline,1.8
2t1bu4ee8dc045014,Gasoline,1.8
2t1bu4ee4dc966078,Gasoline,1.8
5tfry5f10dx144349,Gasoline,5.7
wvwbp7an0de532008,Gasoline,2.480000
jtdktud38dd564313,Gasoline,1.5
wvwbn7an7de508763,Gasoline,1.984000
jtdktud37dd568417,Gasoline,1.5
5tfnx4cn7dx028018,Gasoline,2.7
4t3za3bb0du079742,Gasoline,2.7
wvwgu7an2de538908,Gasoline,3.596000
wvgef9bp6dd013378,Gasoline,3.596000
wvgav3ax9dw613803,Gasoline,1.984000
yv1612fs7d2204570,Gasoline,2.5
3vwdp7aj5dm403727,Gasoline,2.480000
1vwbp7a35dc108721,Gasoline,2.480000
1vwcn7a39dc150416,Diesel,1.984000
yv1612fh8d1198806,Gasoline,2.5
wa1lgafe7cd003504,Gasoline,2.995000
wa1cfafp5ca072570,Gasoline,1.984000
wauygafc8cn078777,Gasoline,2.995000
wa1cfafpxca121455,Gasoline,1.984000
wa1dkafp0ca038990,Gasoline,3.197000
wbake5c52ce756044,Gasoline,3.0
waubgafc3cn026544,Gasoline,2.995000
wbaup7c58cvp22950,Gasoline,3
wauffbfl9cn008821,Gasoline,1.984000
waubgafl0ca049903,Gasoline,2.967000
wbake3c51ce770490,Gasoline,3.0
wbadw7c53ce729212,Gasoline,3.0
waurvafdxcn021466,Gasoline,4.163000
wau2gafc3cn122593,Gasoline,2.995000
1fahp2f82fg102512,Gasoline,3.5
1fahp2f87fg123226,Gasoline,3.5
1fahp2f80fg108826,Gasoline,3.5
1gks2gkc2fr173420,Gasoline,5.3
1gks2gkc4fr170471,Gasoline,5.3
1fahp2f83fg101420,Gasoline,3.5
1gks2gkc0fr172931,Gasoline,5.3
wbadx7c54ce744170,Gasoline,3.0
wbakf5c58ce657693,Gasoline,3.0
wbadx7c51ce744532,Gasoline,3.0
wbaxg5c58cdy30170,Gasoline,2.0
wbake5c57cj106021,Gasoline,3.0
wbaxg5c50cdy29787,Gasoline,2.0
wba3a5c59cfj89535,Gasoline,2.00
wbake5c58ce756288,Gasoline,3.0
wba3a5c56cf344185,Gasoline,2.00
wbake5c53cj106338,Gasoline,3.0
wbakg7c56ce802982,Gasoline,3.0
wbakf9c59ce672405,Gasoline,3.0
wbadx7c52ce745379,Gasoline,3.0
