vin,fuel_type,engine_volume
1n4al3ap4dn448796,Gasoline,2.5
1n4al3ap7dc144258,Gasoline,2.5
1n4al3ap5dn475506,Gasoline,2.5
1n4al3ap9dn450995,Gasoline,2.5
jn8az2krxdt304253,Gasoline,1.8
1n4al3ap2dn449929,Gasoline,2.5
1n4al3ap4dc179646,Gasoline,2.5
1n4az0cp9dc404928,Electric,
1n4al3ap8dc137707,Gasoline,2.5
1n4al3ap6dn459640,Gasoline,2.5
1n4az0cp7dc409352,Electric,
1n4al3ap0dn467037,Gasoline,2.5
1n4az0cp9dc400376,Electric,
1n4al3ap7dn458738,Gasoline,2.5
1n4al3ap2dn532809,Gasoline,2.5
1n4bl3ap1dn431474,Gasoline,3.5
1n4al3ap0dc144442,Gasoline,2.5
jn8af5mvxdt220972,Gasoline,1.6
5n1aa0nc8dn605165,Gasoline,5.6
1n4al3ap4dc147456,Gasoline,2.5
1n4al3ap4dn481118,Gasoline,2.5
1n4al3ap5dc126745,Gasoline,2.5
1n4al3ap0dc132176,Gasoline,2.5
1n4al3ap5dn439315,Gasoline,2.5
1n4al3ap2dn551585,Gasoline,2.5
jn8af5mr7dt203288,Gasoline,1.6
1n4al3ap1dn566059,Gasoline,2.5
1n4az0cp0dc409337,Electric,
1n4al3ap7dc168608,Gasoline,2.5
1n4al3apxdn482421,Gasoline,2.5
1n4bl3ap6dc279963,Gasoline,3.5
1n4bl3apxdc167375,Gasoline,3.5
1n4al3ap0dn424222,Gasoline,2.5
1n4al3ap7dc200506,Gasoline,2.5
1n4al3ap9dn488808,Gasoline,2.5
1n4bl3ap8dc118207,Gasoline,3.5
1n4al3ap0dc263849,Gasoline,2.5
1n4al3ap0dn492620,Gasoline,2.5
1n4bl3ap6dc109621,Gasoline,3.5
1n4al3apxdn492687,Gasoline,2.5
1n4al3ap3dc148114,Gasoline,2.5
1n4bl3apxdn523182,Gasoline,3.5
1n4al3ap8dc181495,Gasoline,2.5
1n4al3ap7dc159259,Gasoline,2.5
1n4az0cpxdc412553,Electric,
1n4al3ap4dn433005,Gasoline,2.5
1n4az0cp9dc402385,Electric,
1n4al3ap5dn476140,Gasoline,2.5
1n4al3ap6dc180779,Gasoline,2.5
1n4bl3ap2dn430480,Gasoline,3.5
1n4al3ap3dn467940,Gasoline,2.5
1n4al3ap0dn438301,Gasoline,2.5
1n4al3ap5dc176660,Gasoline,2.5
1n4al3ap0dn528404,Gasoline,2.5
1n4al3ap3dn516814,Gasoline,2.5
jn8af5mrxdt212809,Gasoline,1.6
1n4al3ap4dc120791,Gasoline,2.5
1n4al3ap9dn438197,Gasoline,2.5
1n4aa5ap1dc820138,Gasoline,3.5
1n4aa5ap5dc831417,Gasoline,3.5
jn8az1mw7dw301547,Gasoline,3.5
5n1ar2mm4dc641882,Gasoline,3.5
1n4aa5ap8dc819164,Gasoline,3.5
1n4aa5ap4dc827049,Gasoline,3.5
jn8az1mu4dw214249,Gasoline,3.5
jn8az1mw3dw314845,Gasoline,3.5
jn8az1mw1dw309563,Gasoline,3.5
1n4aa5ap7dc820645,Gasoline,3.5
jn8az1mw1dw321261,Gasoline,3.5
jn8az1mw6dw316346,Gasoline,3.5
1n4aa5ap4dc822952,Gasoline,3.5
1n4aa5ap6dc842149,Gasoline,3.5
1n4aa5ap5dc821387,Gasoline,3.5
jn8az1mw2dw317817,Gasoline,3.5
5n1ar2mm4dc620773,Gasoline,3.5
jn8az1mw7dw309275,Gasoline,3.5
5n1ar2mm9dc631090,Gasoline,3.5
1n4aa5ap5dc825858,Gasoline,3.5
1n4aa5apxdc831994,Gasoline,3.5
1n4aa5ap3dc801381,Gasoline,3.5
1n4aa5ap1dc822410,Gasoline,3.5
1n4aa5ap5dc829277,Gasoline,3.5
5n1ar2mm0dc663281,Gasoline,3.5
jn8az1mw4dw314871,Gasoline,3.5
1n4aa5ap3dc810534,Gasoline,3.5
1n4aa5ap8dc828608,Gasoline,3.5
5n1ar2mm3dc649195,Gasoline,3.5
jn8az1mw8dw313707,Gasoline,3.5
1n4aa5ap9dc832294,Gasoline,3.5
jn8az1mw2dw306395,Gasoline,3.5
5n1ar2mm0dc683191,Gasoline,3.5
1n4aa5ap9dc827340,Gasoline,3.5
1n4aa5ap0dc828618,Gasoline,3.5
1n4aa5ap0dc812967,Gasoline,3.5
1n4aa5ap5dc808347,Gasoline,3.5
jn8az1muxdw202428,Gasoline,3.5
1n4aa5ap0dc830496,Gasoline,3.5
5n1ar2mm1dc619063,Gasoline,3.5
1n4aa5ap5dc842854,Gasoline,3.5
1n4aa5ap3dc829150,Gasoline,3.5
jn8az1mw6dw316119,Gasoline,3.5
1n4aa5ap3dc812753,Gasoline,3.5
5n1ar2mm6dc649806,Gasoline,3.5
5n1ar2mmxdc664972,Gasoline,3.5
1n4aa5ap2dc814364,Gasoline,3.5
1n4aa5ap5dc818151,Gasoline,3.5
1n4aa5ap7dc831807,Gasoline,3.5
1n4aa5ap9dc827354,Gasoline,3.5
jn8az1mw9dw318611,Gasoline,3.5
1n4aa5ap1dc800701,Gasoline,3.5
1n4aa5ap0dc819224,Gasoline,3.5
1n4aa5ap0dc827596,Gasoline,3.5
1n4aa5ap9dc801000,Gasoline,3.5
jn8az1mw3dw306907,Gasoline,3.5
1n4aa5ap0dc829123,Gasoline,3.5
1n4aa5ap1dc805770,Gasoline,3.5
1n4aa5ap1dc809883,Gasoline,3.5
1n4aa5ap4dc842327,Gasoline,3.5
jn8az1mw8dw312802,Gasoline,3.5
1n4aa5ap3dc828645,Gasoline,3.5
5n1ar2mm6dc649840,Gasoline,3.5
1n4aa5ap9dc824129,Gasoline,3.5
1n4aa5ap2dc830399,Gasoline,3.5
1n4aa5ap7dc830494,Gasoline,3.5
5n1ar2mm6dc638806,Gasoline,3.5
1n4aa5ap6dc835797,Gasoline,3.5
1n4aa5apxdc832675,Gasoline,3.5
5n1ar2mm2dc657580,Gasoline,3.5
1n4aa5ap0dc830403,Gasoline,3.5
1n4aa5ap7dc829281,Gasoline,3.5
1n4aa5ap8dc829225,Gasoline,3.5
1n4aa5apxdc826049,Gasoline,3.5
1n4aa5ap7dc825151,Gasoline,3.5
5n1ar2mm7dc678599,Gasoline,3.5
1n4az0cpxdc402413,Electric,
1n4aa5ap2dc826045,Gasoline,3.5
5n1ar2mm6dc657534,Gasoline,3.5
jn8az1mw4dw312330,Gasoline,3.5
jn8az1mw6dw316878,Gasoline,3.5
1n4aa5ap6dc829062,Gasoline,3.5
1n4aa5ap0dc825301,Gasoline,3.5
jn8az1mw1dw304721,Gasoline,3.5
1n4aa5ap6dc827795,Gasoline,3.5
5n1ar2mm6dc669022,Gasoline,3.5
1n4aa5ap9dc830416,Gasoline,3.5
1n4aa5ap7dc835632,Gasoline,3.5
1n4aa5ap9dc827726,Gasoline,3.5
1n4aa5ap0dc837173,Gasoline,3.5
jn8az1mw3dw310715,Gasoline,3.5
1n4aa5ap3dc830749,Gasoline,3.5
1n4aa5ap4dc841856,Gasoline,3.5
jn8as5mt6dw023709,Gasoline,2.5
3n1ab7ap7dl656257,Gasoline,1.8
3n1ab7ap8dl655036,Gasoline,1.8
3n1ab7ap3dl631632,Gasoline,1.8
3n1ab7ap2dl658479,Gasoline,1.8
3n1ab7ap8dl622330,Gasoline,1.8
5n1ar2mn3dc681721,Gasoline,3.5
jn8as5mt0dw551102,Gasoline,2.5
3n1ab7ap2dl564747,Gasoline,1.8
3n1ab7ap9dl607934,Gasoline,1.8
jn8as5mv4dw620083,Gasoline,2.5
3n1ab7ap3dl620811,Gasoline,1.8
3n1ab7apxdl752951,Gasoline,1.8
jn8as5mt1dw009653,Gasoline,2.5
3n1ab7ap8dl771594,Gasoline,1.8
3n1cn7ap5dl888646,Gasoline,1.6
jn8as5mv4dw609424,Gasoline,2.5
3n1ab7ap3dl782857,Gasoline,1.8
3n1ab7ap8dl681037,Gasoline,1.8
3n1ab7ap2dl661642,Gasoline,1.8
jn8ae2kp6d9070314,Gasoline,3.5
3n1ab7ap2dl735223,Gasoline,1.8
jn8ae2kpxd9064287,Gasoline,3.5
3n1ab7ap0dl647626,Gasoline,1.8
3n1ab7ap8dl723805,Gasoline,1.8
3n1ab7ap2dl666842,Gasoline,1.8
jn8as5mv1dw648360,Gasoline,2.5
jn8as5mt7dw014744,Gasoline,2.5
3n1ab7ap1dl733978,Gasoline,1.8
3n1ab7apxdl689107,Gasoline,1.8
jn8as5mt6dw524891,Gasoline,2.5
3n1ab7ap4dl614886,Gasoline,1.8
3n1ab7ap5dl563513,Gasoline,1.8
jn8as5mt2dw549674,Gasoline,2.5
