vin,fuel_type,engine_volume
1hgem22194l069402,Gasoline,1.671480528
km8sc13e34u649542,Gasoline,3.5
jhmes16574s001602,Gasoline,1.671480528
1hgem21964l069364,Gasoline,1.671480528
km8sb12b94u652309,Gasoline,2.4
km8sc13e34u620039,Gasoline,3.5
jhmes15594s000890,Gasoline,1.671480528
1j4gx48s44c416509,Gasoline,4
jnras08wx4x203109,Gasoline,3.5
sajwa71cx4sg31121,Gasoline,4.2
1j4gw48n54c265399,Gasoline,4.7
jnkcv54e44m801416,Gasoline,3.5
sajea51c04wd65651,Gasoline,3.0
1j4gx58s64c221971,Gasoline,4
sajea01ux4hn08876,Gasoline,4.2
jnkcv54e14m820053,Gasoline,3.5
jnras08u74x106285,Gasoline,3.5
jnkcv51e74m100390,Gasoline,3.5
jnkcv51e74m607094,Gasoline,3.5
sajea51cx4we03936,Gasoline,3.0
jnras08u54x109234,Gasoline,3.5
1j4gl58k54w122343,Gasoline,3.7
5lmeu68h44zj39968,Gasoline,4.6
jtjha31u840067368,Gasoline,3.3
1j4fa49sx4p774802,Gasoline,4
jtjga31u840034849,Gasoline,3.3
jtjga31u440042835,Gasoline,3.3
2t2ga31u64c006441,Gasoline,3.3
jthba30gx45010966,Gasoline,3.3
jt8bd69s040195591,Gasoline,3.0
kndjc733745230105,Gasoline,3.5
5lmfu27r04lj29500,Gasoline,5.4
jthbn36f740141532,Gasoline,4.3
jtjga31ux40039924,Gasoline,3.3
jtjha31u140054946,Gasoline,3.3
1j4fa49s84p729714,Gasoline,4
2t2ha31u14c004102,Gasoline,3.3
jthbn36f540142274,Gasoline,4.3
5lmfu27rx4lj30170,Gasoline,5.4
2t2ha31u54c006631,Gasoline,3.3
2t2ga31u24c018103,Gasoline,3.3
5lmfu28r24lj17797,Gasoline,5.4
1yvfp80c645n48439,,2.3
wdbrf64j44f447296,Gasoline,3.20
wdbtk75g54t005025,Gasoline,5.0
wdbtk76g64t015786,Gasoline,5.50
wdbtk75g74t019184,Gasoline,5.0
wdbng74jx4a387992,Gasoline,5.50
4a3ae55h84e095057,Gasoline,3.0
5lmfu28r34lj27836,Gasoline,5.4
wdbrf81j94f516337,Gasoline,2.60
1n4al11d34c108531,Gasoline,2.5
1n4ba41e54c887998,Gasoline,3.5
1n4al11d24c133663,Gasoline,2.5
1n4al11d84c152668,Gasoline,2.5
ja4ls21rx4j004065,Gasoline,3.50
1n4al11d74c170143,Gasoline,2.5
1n4al11d04c177242,Gasoline,2.5
jn8dr09y54w914445,Gasoline,3.5
jn8az08t64w206424,Gasoline,3.5
1c3cccab9fn527590,Gasoline,2.4
1c3cccab9fn579060,Gasoline,2.4
1c3cccag6fn516381,Gasoline,3.6
1fa6p0hd4f5113481,Gasoline,1.5
3fa6p0k93fr152385,Gasoline,2.0
1c3cccag1fn516451,Gasoline,3.6
1ft7w2b62feb23952,Gasoline,6.2
1c3cccag1fn516448,Gasoline,3.6
1fm5k7f85fga15529,Gasoline,3.5
1fmcu0gx1euc92824,Gasoline,1.6
1fmcu0gx7euc15732,Gasoline,1.6
1fmcu0gxxeua23690,Gasoline,1.6
1fmcu9j97eub34258,Gasoline,2.0
1fmcu9j95euc70307,Gasoline,2.0
2g2ws522641242404,Gasoline,3.8
5gzcz33d64s833202,Gasoline,2.2
1g2nf52e24m505485,Gasoline,3.4
wp1ac29p54la91227,Gasoline,4.5
jf1gg29674g816185,,2.000000
5gzcz23d44s853636,Gasoline,2.2
5y2sl62834z410816,Gasoline,1.8
