vin,fuel_type,engine_volume
2hnyd2h63bh550362,Gasoline,3.670702336
jh4cu2f63bc016136,Gasoline,2.4
1vwbh7a38cc025795,Gasoline,2.480000
wauafafl7bn031811,Gasoline,1.984000
jh4cu2f61bc003384,Gasoline,2.4
wbaph5g57bnm82281,Gasoline,3.0
wbapm5c58be435410,Gasoline,3.0
2g4gy5gv1b9214912,Flexible Fuel Vehicle (FFV),2
1gnskke32br356988,Flexible Fuel Vehicle (FFV),5.3
3gyfnbey9bs556108,Gasoline,3
2g1wg5ekxb1227435,Flexible Fuel Vehicle (FFV),3.5
2g1wf5ek9b1271011,Flexible Fuel Vehicle (FFV),3.5
3gnbabfw4bs536093,Flexible Fuel Vehicle (FFV),2.2
2cnaldec3b6296479,Gasoline,2.4
2g1wf5ek9b1256038,Flexible Fuel Vehicle (FFV),3.5
3gnbabfw8bs545105,Flexible Fuel Vehicle (FFV),2.2
2cnflcec0b6476762,Gasoline,2.4
1gcsgafx3b1136375,Gasoline,4.3
1gcwgfca6b1133551,Gasoline,4.8
1g1zc5eu8bf320120,Flexible Fuel Vehicle (FFV),2.4
2c3ca5cg9bh592291,Gasoline,3.6
2a4rr5dg0br727269,Gasoline,3.6
1g1zc5euxbf283572,Flexible Fuel Vehicle (FFV),2.4
1g1zc5e11bf371707,Gasoline,2.4
2b3cl3cg2bh566398,Gasoline,3.6
2c3ca6ct4bh536455,Gasoline,5.7
1g1zb5e15bf337577,Gasoline,2.4
2fmdk4kc4bba72035,Gasoline,3.5
1fmcu9eg1bkb71208,Gasoline,3.0
1fmcu0e74bkc24768,Gasoline,2.5
1fmcu0c76bkc13001,Gasoline,2.5
2fmdk3kc4bba13190,Gasoline,3.5
1fmju1k58bef26305,Gasoline,5.4
1fmcu0dg9bkb76038,Gasoline,3.0
1fmcu0d78bkc43017,Gasoline,2.5
3d4pg4fbxbt534514,Gasoline,2.4
1fmcu0dg4bkb81941,Gasoline,3.0
2d4rn3dg0br743450,Gasoline,3.6
1ftfw1ef2bfa09567,Gasoline,5.0
1ftfx1ef3bfc82675,Gasoline,5.0
1ft7w2b68bec62297,Gasoline,6.2
1ftex1cm7bfd06005,Gasoline,3.7
3fahp0jaxbr312468,Gasoline,2.5
3fahp0ha6br247124,Gasoline,2.5
3fahp0ha1br267748,Gasoline,2.5
1zvbp8am8b5118949,Gasoline,3.7
1zvbp8am7b5158410,Gasoline,3.7
3fadp4aj0bm143242,Gasoline,1.6
3fadp4ej3bm132567,Gasoline,1.6
3fahp0cg7br346028,Gasoline,3.0
2hgfa1f30bh525798,Gasoline,1.802577040
5j6re4h58bl109589,Gasoline,2.359737216
2ctalmec1b6272075,Gasoline,2.4
nm0ls7an2bt071774,Gasoline,2.0
2hgfg1b82bh518691,Gasoline,1.802577040
1gkkvted8bj362599,Gasoline,3.6
5j6tf1h53bl001074,Gasoline,3.474057568
1g1pg5sb7e7134422,Gasoline,1.4
2g11x5sl5e9268617,Gasoline,2.5
2g1115sl2e9291855,Gasoline,2.5
1gazg1fgxe1110934,Gasoline,6
2g11x5sl4e9246866,Gasoline,2.5
km8jucacxbu298308,Gasoline,2.4
3czre3h38bg702620,Gasoline,2.359737216
3czre3h50bg702855,Gasoline,2.359737216
jhmze2h53bs012735,Gasoline,1.343739248
5fnyf4h20bb068852,Gasoline,3.474057568
5fnrl5h92bb033701,Gasoline,3.474057568
5xyzh4ag3bg055221,Gasoline,3.5
5xyzkdag7bg024247,Gasoline,3.5
jhlre3h46bc015463,Gasoline,2.359737216
jn1cv6ek8bm214714,Gasoline,3.7
jn1cv6arxbm407904,Gasoline,3.7
jn1cv6ek3bm215057,Gasoline,3.7
jn1cv6el0bm263690,Gasoline,3.7
jn1dv6ap2bm603886,Gasoline,2.5
jn1dv6ar0bm653994,Gasoline,2.5
jn1dv6ar3bm654198,Gasoline,2.5
jn1cv6ap7bm509983,Gasoline,3.7
jn8as1mwxbm733398,Gasoline,3.5
jn1cv6ar4bm356853,Gasoline,3.7
jn1cv6ar0bm404929,Gasoline,3.7
jn1cv6ar0bm411640,Gasoline,3.7
jn1cv6ar4bm413035,Gasoline,3.7
jn1cv6ar9bm405030,Gasoline,3.7
1j4rr4ggxbc515347,Gasoline,3.6
jn1cv6ar9bm411782,Gasoline,3.7
jn1cv6ar3bm356293,Gasoline,3.7
jn1cv6ar2bm410120,Gasoline,3.7
jn1cv6ar6bm410587,Gasoline,3.7
jn1cv6ar0bm412271,Gasoline,3.7
jn1cv6ar1bm356714,Gasoline,3.7
jn1cv6el0bm261051,Gasoline,3.7
jn1cv6elxbm263891,Gasoline,3.7
jn1cv6ar9bm355861,Gasoline,3.7
jn1cv6ar3bm352759,Gasoline,3.7
jn1cv6el9bm263946,Gasoline,3.7
jn1cv6ar8bm356158,Gasoline,3.7
jn1cv6ar5bm410211,Gasoline,3.7
jn1cv6ar3bm409011,Gasoline,3.7
jn1cv6ar6bm409634,Gasoline,3.7
jn1cv6ar7bm410503,Gasoline,3.7
jn1cv6ar2bm356768,Gasoline,3.7
jn1cv6ar4bm356917,Gasoline,3.7
jn1cv6ar1bm356275,Gasoline,3.7
jn1cv6ar8bm403981,Gasoline,3.7
1j4nt4gb1bd228011,Gasoline,2.4
jn1cv6ar6bm410184,Gasoline,3.7
jn8az2nd5b9701153,Gasoline,5.6
jn1cv6ar9bm413015,Gasoline,3.7
jthbk1eg6b2453477,Gasoline,3.5
jthkd5bh9b2022842,Gasoline,1.8
1j4ba6d19bl509673,Gasoline,3.8
jthbk1eg6b2426294,Gasoline,3.5
5xykt4a15bg102731,Gasoline,2.4
jthbk1eg9b2469186,Gasoline,3.5
5xyktda2xbg071694,Gasoline,3.5
jthbk1eg9b2443994,Gasoline,3.5
1j4aa7d1xbl602722,Gasoline,3.8
jthbk1eg6b2428322,Gasoline,3.5
jthkd5bh9b2032335,Gasoline,1.8
jthbk1eg7b2467291,Gasoline,3.5
jthbk1eg6b2456072,Gasoline,3.5
1j4ba3h18bl563538,Gasoline,3.8
5xyku4a29bg019289,Gasoline,3.5
jthbk1eg7b2459045,Gasoline,3.5
jthbk1eg8b2431495,Gasoline,3.5
jthbk1eg0b2441793,Gasoline,3.5
jthff2c24b2521004,Gasoline,2.5
wmwzp3c56btx83142,Gasoline,1.6
jthbf5c22b5137172,Gasoline,2.5
jthbf5c25b2101302,Gasoline,2.5
2t2zk1ba6bc046904,Gasoline,3.5
jthbf5c21b2100325,Gasoline,2.5
jthbf5c28b5139184,Gasoline,2.5
2lmdj8jk0bbj18418,Gasoline,3.7
1lnhl9ftxbg613300,Gasoline,3.5
jthcf5c27b5050288,Gasoline,2.5
2t2zk1ba4bc044083,Gasoline,3.5
jm1bl1vf8b1358298,Gasoline,2.0
4jgbb5gb3ba744563,Gasoline,3.50
wddgf7hb6bf554595,Gasoline,6.2
1n4al2ap6bn428220,Gasoline,2.5
1n4al2ap3bn446836,Gasoline,2.5
1n4aa5ap3bc819070,Gasoline,3.5
1n4al2ap6bn507869,Gasoline,2.5
1n4al2ap8bc148018,Gasoline,2.5
1n4aa5ap2bc858037,Gasoline,3.5
1n4al2ap0bn446213,Gasoline,2.5
1n4al2ap4bn472796,Gasoline,2.5
1n4al2apxbc171686,Gasoline,2.5
1n4al2ap2bc146135,Gasoline,2.5
1n4al2ep7bc179223,Gasoline,2.5
1n4al2ap9bn400220,Gasoline,2.5
1n4al2ap2bc172640,Gasoline,2.5
1n4aa5ap9bc815816,Gasoline,3.5
1n4aa5ap5bc860851,Gasoline,3.5
1n4aa5ap8bc820361,Gasoline,3.5
jn8az1mw5bw181325,Gasoline,3.5
jn8az1mu2bw066874,Gasoline,3.5
1n4aa5apxbc864796,Gasoline,3.5
jn8az1mu3bw066513,Gasoline,3.5
1n4aa5ap1bc862628,Gasoline,3.5
1n4aa5ap7bc857319,Gasoline,3.5
jn8az1mwxbw183443,Gasoline,3.5
1n4aa5ap8bc866708,Gasoline,3.5
1n4aa5ap1bc850544,Gasoline,3.5
jn8az1mw4bw182434,Gasoline,3.5
1n4aa5ap1bc859325,Gasoline,3.5
1n4aa5apxbc854933,Gasoline,3.5
jn8az1muxbw065083,Gasoline,3.5
5n1ar1nb3bc600860,Gasoline,4
jn8az1mw1bw186179,Gasoline,3.5
1n4aa5ap1bc851175,Gasoline,3.5
1n4aa5ap6bc819113,Gasoline,3.5
jn8az1mw2bw176258,Gasoline,3.5
jn8az1mw6bw173220,Gasoline,3.5
1n4aa5apxbc852566,Gasoline,3.5
jn8az1mw9bw176953,Gasoline,3.5
1n4aa5ap7bc852900,Gasoline,3.5
1n4aa5ap7bc860026,Gasoline,3.5
1n4aa5ap7bc839046,Gasoline,3.5
1n4aa5ap1bc815549,Gasoline,3.5
1n4aa5ap7bc848281,Gasoline,3.5
1n4aa5ap5bc828062,Gasoline,3.5
1n4aa5ap9bc849237,Gasoline,3.5
1n4aa5ap1bc823506,Gasoline,3.5
jn8as5mt6bw182243,Gasoline,2.5
jn8as5mv8bw686536,Gasoline,2.5
3n1ab6ap6bl665331,Gasoline,2
jn8as5mv6bw675499,Gasoline,2.5
jn8as5mv1bw303391,Gasoline,2.5
jn8as5mv8bw306756,Gasoline,2.5
jn8as5mv9bw286324,Gasoline,2.5
jn8as5mv0bw311370,Gasoline,2.5
jn8as5mt5bw157656,Gasoline,2.5
jn8as5mt6bw572193,Gasoline,2.5
3n1bc1cp5bl378869,Gasoline,1.8
3n1ab6ap2bl677167,Gasoline,2
jn8as5mv7bw675057,Gasoline,2.5
jn8as5mv9bw304353,Gasoline,2.5
jn8as5mt8bw182499,Gasoline,2.5
jn8as5mv6bw682419,Gasoline,2.5
jn8as5mv9bw673861,Gasoline,2.5
jn8as5mv6bw313396,Gasoline,2.5
jn8as5mt6bw188270,Gasoline,2.5
jn8as5mt5bw190284,Gasoline,2.5
jn8as5mt3bw177856,Gasoline,2.5
jn8as5mv4bw313607,Gasoline,2.5
jn8as5mv8bw315196,Gasoline,2.5
4t1bb3ek9bu142269,Gasoline,2.4
jtezu5jr4b5031663,Gasoline,4.0
4t1bf3ek2bu212828,Gasoline,2.5
1d7rb1ct0bs601712,Gasoline,5.7
4t1bb3ek8bu130338,Gasoline,2.4
2g1wa5e31e1148573,Gasoline,3.6
2t1bu4ee4bc691888,Gasoline,1.8
2t1bu4ee6bc751444,Gasoline,1.8
4t1bf3ek1bu744104,Gasoline,2.5
2t1bu4ee6bc718525,Gasoline,1.8
2t1bu4ee9bc725856,Gasoline,1.8
jtdkn3du2b1471492,Gasoline,1.8
2t1bu4ee4bc728793,Gasoline,1.8
4t1bf3ek4bu709153,Gasoline,2.5
2t3zf4dv9bw097359,Gasoline,2.5
jtmrf4dv2b5046504,Gasoline,2.5
2t1bu4ee6bc732151,Gasoline,1.8
2t1bu4ee9bc708569,Gasoline,1.8
jtmbf4dv8bd041976,Gasoline,2.5
2t1bu4ee6bc736345,Gasoline,1.8
2t1bu4ee7bc685759,Gasoline,1.8
jtdkn3du8b1401155,Gasoline,1.8
2t3zf4dv8bw102020,Gasoline,2.5
2t1bu4eexbc735344,Gasoline,1.8
2t3zf4dv6bw103120,Gasoline,2.5
jtdkn3du6b5331132,Gasoline,1.8
2t1bu4ee5bc729340,Gasoline,1.8
2t1bu4ee9bc733598,Gasoline,1.8
jtdbu4eexb9167571,Gasoline,1.8
jtdbu4ee3b9163829,Gasoline,1.8
2t1bu4ee1bc682629,Gasoline,1.8
4t1bf3ek1bu140181,Gasoline,2.5
3vwdz7ajxbm342527,Gasoline,2.480000
5j8tb1h53aa003002,Gasoline,2.294188960
3vw3l7aj3bm085966,Diesel,1.968000
3tmlu4en7bm071631,Gasoline,4.0
1gyukdef8ar280953,Gasoline,6.2
1gcpcpex4az180472,Gasoline,4.3
3gcrcse08ag256984,Flexible Fuel Vehicle (FFV),5.3
wbasn4c5xac208652,Gasoline,4.4
2cnalpew8a6233341,Gasoline,2.4
1g1ad5f58a7168284,Gasoline,2.2
1gnlvhed9as119669,Gasoline,3.6
3gnbaadb6as606475,Flexible Fuel Vehicle (FFV),2.2
1gnlvfed2as122465,Gasoline,3.6
3gnbaadb0as555457,Flexible Fuel Vehicle (FFV),2.2
1b3cc4fb8an101216,Gasoline,2.4
2d4rn4de2ar467372,Gasoline,3.3
2b3cj7dw6ah119297,Gasoline,6.1
2d4rn4de6ar146032,Gasoline,3.3
2d4rn4de1ar503214,Gasoline,3.3
2b3ca3cv4ah116657,Gasoline,3.5
1fmcu5k38akb30020,Gasoline,2.5
1fmeu7ee5aua10259,Gasoline,4.0
1fmju1g54aea48052,Gasoline,5.4
2fmdk3jc3aba36413,Gasoline,3.5
1fahp3fnxaw257366,Gasoline,2.0
1ftsx2b52aea41436,Gasoline,5.4
1ftew1e86afb81614,Gasoline,4.6
1ftfw1evxafd89120,Gasoline,5.4
3fahp0ga3ar271834,Gasoline,2.5
1ftfw1evxafb28246,Gasoline,5.4
1fahp3fn1aw237684,Gasoline,2.0
1zvbp8ch6a5119676,Gasoline,4.6
1hgcp2f32aa136391,Gasoline,2.359737216
1hgcp2f32aa111913,Gasoline,2.359737216
1hgcp2f32aa050577,Gasoline,2.359737216
2hgfg1b60ah536250,Gasoline,1.802577040
5fnrl3h73ab063632,Gasoline,3.5
1ftkr4ee4apa39600,Gasoline,4.0
19xfa1f34ae052089,Gasoline,1.802577040
1gtskuea9az258008,Flexible Fuel Vehicle (FFV),4.8
1hgcp2f73aa021124,Gasoline,2.4
2hgfg1b67ah526508,Gasoline,1.802577040
19xfa1f89ae086850,Gasoline,1.802577040
1hgcp2f36aa135731,Gasoline,2.359737216
kmhdu4adxau013570,Gasoline,2.0
1j4nf2gb6ad500675,Gasoline,2.4
kmhdu4ad1au874524,Gasoline,2.0
5n3za0nc4an903797,Gasoline,5.6
kmhdu4ad2au955077,Gasoline,2.0
kmhdu4ad0au859190,Gasoline,2.0
knafu4a29a5061192,Gasoline,2.0
5nmsgdab0ah412772,Gasoline,2.4
kndjt2a25a7126578,Gasoline,2.0
3lnhl2gc1ar607916,Gasoline,3.5
2t2bk1ba3ac010751,Gasoline,3.5
kndjt2a28a7130446,Gasoline,2.0
