vin,fuel_type,engine_volume
5fnyf3h59bb001011,Gasoline,3.474057568
5npec4ac8bh050292,Gasoline,2.4
19xfa1f6xbe041125,Gasoline,1.802577040
2hgfa1f85bh528658,Gasoline,1.802577040
5npec4ac1bh211176,Gasoline,2.4
jhmze2h31bs009072,Gasoline,1.343739248
5npeb4acxbh109295,Gasoline,2.4
19xfa1f52be016405,Gasoline,1.802577040
kmhdb8ae2bu106560,Gasoline,2.0
kmhdh4ae1bu150606,Gasoline,1.8
5npec4ac1bh258644,Gasoline,2.4
jn8as1mu4bm710603,Gasoline,3.5
2hgfa1f64bh535325,Gasoline,1.802577040
jn1aj0hp4bm801418,Gasoline,3.50
5npeb4ac8bh124538,Gasoline,2.4
5npeb4ac4bh239234,Gasoline,2.4
kmhdh4ae0bu128094,Gasoline,1.8
5npeb4ac8bh021846,Gasoline,2.4
kmhec4a41ba016318,Gasoline,2.4
km8ju3ac2bu146913,Gasoline,2.4
5npeb4ac4bh302171,Gasoline,2.4
1gcsgafxxe1185867,Gasoline,4.3
2g1145sl1e9219486,Gasoline,2.5
2g1wa5e37e1124004,Gasoline,3.6
1j4rr6gg1bc678108,Gasoline,3.6
sajwa0gb5blr86353,Gasoline,5
1j4rr6gt1bc683872,Gasoline,5.7
jn1cv6ap7bm509952,Gasoline,3.7
1j4rs4gg4bc596284,Gasoline,3.6
1j4nt1ga1bd227981,Gasoline,2.0
1j4rr4gg4bc587189,Gasoline,3.6
sajwa2gb2blv14395,Gasoline,5.0
kndjt2a23b7335884,Gasoline,2.0
1j4ga5d14bl557307,Gasoline,3.8
knafu4a20b5443936,Gasoline,2.0
salsh2e44ba258195,Gasoline,5.0
salmf1d47ba350959,Gasoline,5.0
kndjt2a25b7249167,Gasoline,2.0
kndpb3a21b7063435,Gasoline,2.4
knaft4a25b5417786,Gasoline,2.0
1j4ba6h11bl595152,Gasoline,3.8
jthcf5c23b5052152,Gasoline,2.5
kndjt2a26b7344174,Gasoline,2.0
kndjt2a22b7281705,Gasoline,2.0
jtjbm7fx3b5033670,Gasoline,4.6
salsk2d40ba260142,Gasoline,5.0
jthbe1ks0b0053524,Gasoline,3.5
salsk2d43ba284435,Gasoline,5.0
salme1d40ba351390,Gasoline,5.0
5xyktda21bg160330,Gasoline,3.5
jthbf5c29b5146435,Gasoline,2.5
knadh4a30b6913834,Gasoline,1.6
1j4ha6h11bl550495,Gasoline,3.8
1j4aa2d13bl608462,Gasoline,3.8
2lmdj8jk1bbj25510,Gasoline,3.7
jm1bl1u56b1471871,Gasoline,2.5
2t2zk1ba2bc043806,Gasoline,3.5
wddgf5eb1br176757,Gasoline,3.0
1yvhz8ch6b5m10911,,2.5
jm1bl1vgxb1445788,Gasoline,2.0
jm3er2a55b0387575,Gasoline,2.5
jm1bl1m5xb1458475,Gasoline,2.5
jm3tb2ca6b0309053,,3.7
jm1bl1k51b1485079,Gasoline,2.5
jm3tb3cv0b0308764,,3.7
jm1bl1ug9b1493123,Gasoline,2.0
jm1bl1m6xb1408989,Gasoline,2.5
1yvhz8bhxb5m18754,,2.5
1n4al2ap9bc150294,Gasoline,2.5
1n4al2ap9bn420175,Gasoline,2.5
wddng7bb8ba380801,Gasoline,5.5
4jgcb6fe7ba123445,Gasoline,3.5
1n4al2ap3bn420978,Gasoline,2.5
wdbsk7ba7bf166497,Gasoline,5.5
5n1ba0nd4bn620272,Flexible Fuel Vehicle (FFV),5.6
1n4al2ap3bn492845,Gasoline,2.5
wddhf8hb7ba368796,Gasoline,3.5
1n6ad0ev7bc425291,Gasoline,4
wddkj7cb9bf094347,Gasoline,5.5
1n4al2ep5bc126309,Gasoline,2.5
wddng7bb1ba389744,Gasoline,5.5
4jgbb8gbxba689157,Gasoline,3.50
wdcgg5gb4bf575906,Gasoline,3.5
wddhf5gb5ba297890,Gasoline,3.5
jn8az1mu7bw053540,Gasoline,3.5
1n4aa5ap0bc858716,Gasoline,3.5
jn8af5mr9bt011044,Gasoline,1.6
1n4aa5ap9bc810437,Gasoline,3.5
5n1br1nb9bc609938,Gasoline,5.6
1n4aa5ap6bc867503,Gasoline,3.5
1n4aa5ap5bc820592,Gasoline,3.5
jn8as5mt4bw575285,Gasoline,2.5
jn8as5mtxbw183718,Gasoline,2.5
4t1bf3ek4bu142362,Gasoline,2.5
1d7rv1ct4bs593248,Gasoline,5.7
4t1bf3ek6bu718999,Gasoline,2.5
jf1gh6d60bh822476,,2.500000
jtezu5jr7b5017207,Gasoline,4.0
jtlze4fe3b1127961,Gasoline,2.4
4s4brblc2b3358312,,2.5
jtkjf5c75b3018318,Gasoline,2.5
