vin,fuel_type,engine_volume
1j8hs58n75c554225,Gasoline,4.7
5fnrl38795b019320,Gasoline,3.5
jthba30g355132702,Gasoline,3.3
jthba30g055067162,Gasoline,3.3
1n4al11d75n925345,Gasoline,2.5
1n4al11d45n446655,Gasoline,2.5
1yvhp80dx55m61078,,3.0
wdbtk65gx5t037349,Gasoline,3.20
5gzcz53475s802327,,3.5
1g8aw12f85z178729,Gasoline,2.2
jtdkb22u650130600,Gasoline,1.5
5tdza23c75s275018,Gasoline,3.3
3vwsf71k05m621563,Gasoline,2.480000
jtezu14r250056471,Gasoline,4
wbaew53474pn34364,Gasoline,3
wault68e04a048294,Gasoline,2.976000
2g4ws52j941209797,Gasoline,3.1
4usbt33554ls50034,Gasoline,2.5
2gcec19v041409885,Gasoline,4.8
2gcek19t841246212,Gasoline,5.3
2gcek13t841367735,Gasoline,5.3
2g1ww12e349193448,Gasoline,3.4
1g1yy32g545125326,,5.7
1d7hl48n64s781124,Gasoline,4.7
1gnek13z84r287998,Flexible Fuel Vehicle (FFV),5.3
1d7hg48n14s646900,Gasoline,4.7
1c3el75r04n315567,Gasoline,2.7
1d7ha16k14j115565,Gasoline,3.7
1d7hu18d44s569650,Gasoline,5.7
1fafp40414f106305,Gasoline,3.8
2fmda58284bb13096,,4.2
1fahp36374w181897,Gasoline,2.0
1ftpx14584kb92977,Gasoline,5.4
1gkdt13s942347112,Gasoline,4.2
5fnrl18654b062479,Gasoline,3.474057568
5fnrl18614b065542,Gasoline,3.474057568
1hgcm82744a011630,Gasoline,2.998832712
1gkek63u24j170365,Gasoline,6.0
5n3aa08c34n804076,Gasoline,5.6
sajwa73b64tg27050,Gasoline,4.2
1j4gl38k24w159628,Gasoline,3.7
1j4gw48s54c170458,Gasoline,4
2c4rc1bg6er215278,Gasoline,3.6
2c4rc1bg7er214978,Gasoline,3.6
2c4rc1bg5er180023,Gasoline,3.6
wdbtj65j44f066213,Gasoline,3.2
wdbtk65g54t027035,Gasoline,3.20
jm1bk12fx41163894,,2.0
5lmfu28r84lj26293,Gasoline,5.4
jn8az08w34w337403,Gasoline,3.5
1g2nf52e74c227589,Gasoline,3.4
4t1ba32k44u500632,Gasoline,3.3
wbaev33463kl84959,Gasoline,
2hnyd18673h502343,Gasoline,3.474057568
5uxfa53503lv90200,,
yv1rh52y142401934,Gasoline,2.5
yv1nc62d94j062667,,
