vin,fuel_type,engine_volume
kmhgh4jh7cu055962,Gasoline,5.0
5npeb4ac3ch484592,Gasoline,2.4
5npeb4ac4ch419718,Gasoline,2.4
5npeb4ac6ch457211,Gasoline,2.4
kmhgc4dd6cu190809,Gasoline,3.8
5npeb4ac5ch446782,Gasoline,2.4
5xyzgdabxcg127573,Gasoline,2.4
kmhgc4dd0cu199036,Gasoline,3.8
kmhdh4ae3cu421604,Gasoline,1.8
5npeb4acxch460502,Gasoline,2.4
km8ju3ac9cu364218,Gasoline,2.4
km8jucac3cu473077,Gasoline,2.4
km8jucac9cu383173,Gasoline,2.4
kmhgc4df7cu177407,Gasoline,4.6
kmhdh4ae2cu341002,Gasoline,1.8
kmhgc4ddxcu154072,Gasoline,3.8
5npdh4ae4ch138563,Gasoline,1.8
5npeb4ac6ch473490,Gasoline,2.4
5npec4ac3ch456420,Gasoline,2.4
km8jucacxcu445955,Gasoline,2.4
kmhgc4dd9cu198547,Gasoline,3.8
5npec4ab4ch402065,Gasoline,2.0
kmhgc4dd6cu195332,Gasoline,3.8
5npeb4acxch491958,Gasoline,2.4
kmhec4a46ca029213,Gasoline,2.4
5npeb4acxch361162,Gasoline,2.4
kmhdh4ae0cu427019,Gasoline,1.8
km8ju3ac8cu488190,Gasoline,2.4
kmhgc4dd7cu194755,Gasoline,3.8
kmhgh4jh4cu054414,Gasoline,5.0
kmhgc4dd5cu199601,Gasoline,3.8
kmhgh4jh8cu055078,Gasoline,5.0
5npec4ab0ch437671,Gasoline,2.0
kmhgh4jh4cu054283,Gasoline,5.0
5npeb4ac0ch477762,Gasoline,2.4
5xyzgdab3cg124739,Gasoline,2.4
kmhgc4dd9cu189217,Gasoline,3.8
5npec4ab6ch364130,Gasoline,2.0
kmhdh4ae3cu501503,Gasoline,1.8
5npeb4acxch378026,Gasoline,2.4
5npeb4ac1ch489595,Gasoline,2.4
5npdh4ae6ch147135,Gasoline,1.8
5xyzk3ab8cg144896,Gasoline,2.4
kmhgc4dd3cu196065,Gasoline,3.8
5npec4ab7ch430152,Gasoline,2.0
kmhgc4dd7cu189281,Gasoline,3.8
5npeb4ac3ch472183,Gasoline,2.4
5xyzgdag3cg137311,Gasoline,3.5
kmhgc4dd4cu190730,Gasoline,3.8
5npeb4ac3ch468487,Gasoline,2.4
jn1dv6ar5cm860253,Gasoline,2.5
kmhtc6ad0cu075122,Gasoline,1.6
jn1dv6ar1cm730812,Gasoline,2.5
jn1dv6ap2cm811199,Gasoline,2.5
jn1cv6ek2cm423285,Gasoline,3.7
jn1cv6ap0cm626340,Gasoline,3.7
jn8as1mu9cm122133,Gasoline,3.5
jn1dv6ap7cm810193,Gasoline,2.5
jn1dv6ar3cm730729,Gasoline,2.5
jn8as1mw5cm151212,Gasoline,3.5
jn1aj0hp3cm400797,Gasoline,3.5
jn1cv6ap5cm624096,Gasoline,3.7
jn1dv6ar2cm860226,Gasoline,2.5
jn1dv6ap0cm700022,Gasoline,2.5
km8nudccxcu198571,Gasoline,3.8
jn1dv6ap5cm811102,Gasoline,2.5
jn1cv6ap6cm627945,Gasoline,3.7
jn1cv6ap2cm930656,Gasoline,3.7
jn8as1mwxcm153215,Gasoline,3.5
jn1cv6ap7cm933407,Gasoline,3.7
jn1aj0hr8cm451374,Gasoline,3.5
jn1cv6ek0cm421714,Gasoline,3.7
jn1dv6ap2cm811087,Gasoline,2.5
jn1cv6ap8cm626831,Gasoline,3.7
jn1dv6ar4cm730156,Gasoline,2.5
jn8as1mw2cm151359,Gasoline,3.5
jn1cv6ap8cm623993,Gasoline,3.7
jn1dv6ar6cm861167,Gasoline,2.5
km8nudcc9cu198173,Gasoline,3.8
kmhtc6adxcu054570,Gasoline,1.6
jn1cv6ap0cm624698,Gasoline,3.7
jn1cv6ap3cm934067,Gasoline,3.7
jn1dv6ap2cm700149,Gasoline,2.5
jn1cv6ap7cm626240,Gasoline,3.7
jn1cv6ap3cm934571,Gasoline,3.7
jn1dv6ap0cm811847,Gasoline,2.5
kmhtc6ad2cu043255,Gasoline,1.6
jn1dv6ap5cm811780,Gasoline,2.5
jn1dv6apxcm810950,Gasoline,2.5
jn1cv6ap7cm931463,Gasoline,3.7
jn1cv6ek1cm421396,Gasoline,3.7
jn8as1mw0cm155152,Gasoline,3.5
jn8as1mu2cm122717,Gasoline,3.5
jn1cv6ek6cm420373,Gasoline,3.7
jn1dv6ar4cm861197,Gasoline,2.5
jn1dv6ap9cm811944,Gasoline,2.5
jn1cv6ek0cm422975,Gasoline,3.7
jn8as1mu9cm121337,Gasoline,3.5
jn1cv6ek8cm423372,Gasoline,3.7
jn1cv6ek9cm422134,Gasoline,3.7
jn1dv6ap6cm700705,Gasoline,2.5
jn1cv6ap6cm620395,Gasoline,3.7
jn1dv6ar4cm731324,Gasoline,2.5
jn8as1mu9cm121645,Gasoline,3.5
jn1cv6ek7cm420303,Gasoline,3.7
jn1cv6ap9cm624067,Gasoline,3.7
jn1dv6ap0cm811072,Gasoline,2.5
jn8as1mw7cm151969,Gasoline,3.5
jn1dv6ap2cm812756,Gasoline,2.5
jn1cv6ap0cm932972,Gasoline,3.7
jn1dv6ap8cm811742,Gasoline,2.5
jn1cv6ap6cm622468,Gasoline,3.7
jn1cv6ap1cm625858,Gasoline,3.7
jn8as1mw2cm152978,Gasoline,3.5
jn1dv6ar0cm861228,Gasoline,2.5
jn1cv6ap1cm628369,Gasoline,3.7
jn1dv6ap7cm811974,Gasoline,2.5
jn1dv6ar7cm860934,Gasoline,2.5
jn1dv6ap6cm810881,Gasoline,2.5
jn1cv6ek1cm423889,Gasoline,3.7
jn8as1mu7cm121451,Gasoline,3.5
jn1dv6ap6cm811867,Gasoline,2.5
jn1cv6ap5cm935026,Gasoline,3.7
jn1cv6ap9cm622755,Gasoline,3.7
km8nu4cc9cu191627,Gasoline,3.8
jn1dv6ap9cm811880,Gasoline,2.5
jn1cv6ek3cm422386,Gasoline,3.7
jn1dv6ap4cm700671,Gasoline,2.5
jn1cv6ek9cm421842,Gasoline,3.7
jn8as1mw1cm154205,Gasoline,3.5
kmhtc6ad1cu032389,Gasoline,1.6
jn1dv6apxcm810740,Gasoline,2.5
jn1cv6ap5cm932465,Gasoline,3.7
jn1cv6ap8cm622407,Gasoline,3.7
jn1cv6ek2cm421455,Gasoline,3.7
jn1cv6ap5cm627984,Gasoline,3.7
jn1dv6ar3cm860476,Gasoline,2.5
jn1dv6ap5cm812377,Gasoline,2.5
jn8as1mu9cm121189,Gasoline,3.5
jn1cv6ek5cm421434,Gasoline,3.7
jn1dv6ar9cm862412,Gasoline,2.5
jn1cv6ap9cm625882,Gasoline,3.7
kmhtc6ad2cu056362,Gasoline,1.6
jn1dv6ap2cm811560,Gasoline,2.5
jn1dv6apxcm812018,Gasoline,2.5
jn8bs1mw8cm180045,Gasoline,5.0
jn1cv6ek8cm423873,Gasoline,3.7
jn1dv6ap8cm810770,Gasoline,2.5
jn1dv6ap1cm811131,Gasoline,2.5
