vin,fuel_type,engine_volume
1g1yy36w685103231,Gasoline,6.2
1c3ccbab6en123798,Gasoline,2.4
4jgbb86e08a417267,Gasoline,3.5
wddgf56x78f143993,Gasoline,3.5
3n1ab61e18l699443,Gasoline,2.0
wbahn83567dt69035,Gasoline,4.8
2b3ka53h47h880812,Gasoline,5.7
wddng71x27a058417,Gasoline,5.5
jtebu17r878105626,Gasoline,4.0
2c4rc1bg4er215571,Gasoline,3.6
1hgfa16566l083037,Gasoline,1.802577040
5n3aa08ax6n808014,Gasoline,5.6
1n6ba07a36n542657,Flexible Fuel Vehicle (FFV),5.6
5n1ar18w96c667726,Gasoline,4
2c3cdyag1eh312976,Gasoline,3.6
2g4wc562051315542,Gasoline,3.8
jhmes96685s005151,Gasoline,1.343739248
jthba30g955100207,Gasoline,3.3
19uua66204a050442,Gasoline,3.211864544
yv1ms390552074875,Gasoline,2.4
5uxfa13534lu29138,Gasoline,3
jthba30g145009995,Gasoline,3.3
2c4rdgeg6er173481,Gasoline,3.6
3gnec16z63g104847,Flexible Fuel Vehicle (FFV),5.3
shsrd788x3u105559,Gasoline,2.359737216
kmhcg35cx3u238895,Gasoline,1.6
4t1be32k03u666861,Gasoline,2.4
wbaet37422nh00177,Gasoline,2.4941111408
waujt68ex2a308818,Gasoline,2.976000
1ftrx17262nb74502,Gasoline,4.2
1hgcf86632a100419,Gasoline,2.261414832
yv1sw61rx22250421,Gasoline,2.4
wbafa53501lm89895,Gasoline,2.98
1gkek13tx1j194886,,5.3
3c4pddbg9et230571,Gasoline,3.6
1fm5k7f84egb68661,Gasoline,3.5
1fm5k7f89egc37442,Gasoline,3.5
5npe24af4fh023318,Gasoline,2.4
1zvbp8am2e5304796,Gasoline,3.7
jm1gj1u54f1180111,Gasoline,2.5
1n4al3ap0fn311521,Gasoline,2.5
1c6rr7gt8es264205,Gasoline,5.7
4t1bf1fk0eu394472,Gasoline,2.5
3vwd17aj1em211417,Gasoline,1.798000
wba3c1c51df440407,Gasoline,2.00
2g1wc5e34d1213618,Gasoline,3.6
1g11e5sa1du128988,Gasoline,2.5
1g11e5sa1df245247,Gasoline,2.5
1g11e5sa1df311294,Gasoline,2.5
1c3ccbab8dn660221,Gasoline,2.4
1c3ccbab5dn761698,Gasoline,2.4
1c3ccbbb3dn694873,Gasoline,2.4
1c3ccbbb4dn764168,Gasoline,2.4
1c3ccbbb2dn765948,Gasoline,2.4
1fmcu0h91dud93084,Gasoline,2.0
2g1fb1e36e9242553,Gasoline,3.6
kmhdh4ae7du792296,Gasoline,1.8
5npdh4ae5dh312710,Gasoline,1.8
kmhgc4dd3du245007,Gasoline,3.8
jn1cv6ap2dm712346,Gasoline,3.7
5xxgn4a70dg120324,Gasoline,2.4
1n4al3ap3dc298501,Gasoline,2.5
1n4al3ap7dc261967,Gasoline,2.5
1n4al3ap8dc900809,Gasoline,2.5
jtmzfrev4d5009601,Gasoline,2.5
1vwap7a39dc135349,Gasoline,2.480000
3vwdp7aj5dm435190,Gasoline,2.480000
1g1ze5e04cf376757,Gasoline,2.4
1g1zc5e01cf383011,Gasoline,2.4
2c4rc1cg7cr301274,Flexible Fuel Vehicle (FFV),3.6
2c3cdxct4ch134840,Gasoline,5.7
1ft7w2bt7cea38185,Diesel,6.7
1fahp3k2xcl106737,Gasoline,2.0
2fmgk5dc8cbd03942,Gasoline,3.5
1c4rjfat3cc157041,Gasoline,5.7
4jgbf7be6ca788446,Gasoline,4.7
1n4al2ap2cn511371,Gasoline,2.5
ja4js4ax4cu031616,Gasoline,3.0
3n1cn7ap8cl869393,Gasoline,1.6
wbadw7c56be726660,Gasoline,3.0
wbapn7c50ba948697,Diesel,3.0
2g1wg5ek4b1184467,Flexible Fuel Vehicle (FFV),3.5
jn8as1mu6bm710361,Gasoline,3.5
1j4ba5h12bl576247,Gasoline,3.8
knafw5a30b5360693,Gasoline,2.4
2g1125s37e9162250,Gasoline,3.6
wdbuf56x19b416690,Gasoline,3.5
1gyec63878r177387,,6.2
3gnda13dx8s547940,Gasoline,2.2
2c3ka43r08h191552,Gasoline,2.7
3a8fy48b88t111547,Gasoline,2.4
2c3ka43rx8h203965,Gasoline,2.7
1fmcu03158kd48846,Gasoline,3.0
2fmdk38c38ba77219,Gasoline,3.5
jm1cr293580308157,Gasoline,2.3
1n4bl24ex8c228637,Gasoline,3.5
5n1ar18ux8c625230,Gasoline,4
3n1bc11e28l396921,Gasoline,1.8
yv1as982x81057119,Gasoline,3.2
2g4wd582171238192,Gasoline,3.8
3gnfc16097g135327,Flexible Fuel Vehicle (FFV),5.3
1gcds13e078130641,Gasoline,3.7
1a8hw58p27f580495,Flexible Fuel Vehicle (FFV),4.7
2g1wt58nx79321230,Gasoline,3.5
1fafp34n27w149911,Gasoline,2.0
1gtgg25v771132705,Gasoline,4.8
kmhdu46d57u115280,Gasoline,2.0
wddng71x27a118468,Gasoline,5.5
1g6dp577860119195,Gasoline,3.6
1d4hb48n46f128044,Gasoline,4.7
1gkfk66u66j176012,Gasoline,6
4jgbb86e86a081414,Gasoline,3.5
4jgbb86e66a080617,Gasoline,3.5
3mefm07156r614241,Gasoline,3.0
1n4al11dx6n343404,Gasoline,2.5
1n6aa07ax6n510266,Gasoline,5.6
5n1bv28u96n122182,Gasoline,3.5
5tdza22c76s554827,Gasoline,3.3
3vwsf31y26m303510,Gasoline,2.480000
5uxfb53595lv18993,Gasoline,4.4
1gcec14x95z308149,Gasoline,4.3
1gnet16s956139261,Gasoline,4.2
1d7ha16k05j646404,Gasoline,3.7
1zvht80n855235094,Gasoline,4.0
1fafp53u75a169344,,3.0
jthba30g055092658,Gasoline,3.3
1j4fa39s95p331763,Gasoline,4
1c4rdhdg0ec481259,Gasoline,3.6
5n1aa08a45n709986,Gasoline,5.6
jn8az08w55w431655,Gasoline,3.5
4t1be32k85u429750,Gasoline,2.4
1gcec14x94z284918,Gasoline,4.3
1gkek63u84j266792,Gasoline,6.0
kmhhn65f64u112901,Gasoline,2.7
jnkcv51f74m704059,Gasoline,3.5
1ftrw07l73ka20163,Gasoline,5.4
1gkfk66u63j325644,Gasoline,6.0
wdbuf65j53a122841,Gasoline,3.20
1mefm50u62g641449,Gasoline,3.0
1nxbr12e12z600840,Gasoline,1.8
5n1ed28y51c593088,Gasoline,3.3
jtehf21ax10003814,Gasoline,3.0
1fahp2f84eg134750,Gasoline,3.5
1n4al3ap1fn311060,Gasoline,2.5
1c6rr6gt3es236838,Gasoline,5.7
5yfburhe2ep079573,Gasoline,1.8
jtdktud35ed589624,Gasoline,1.5
1gnflnek8dz130982,Gasoline,2.4
2g1wg5e30d1211675,Gasoline,3.6
1c3ccbab2dn763697,Gasoline,2.4
1g11e5sa9df253127,Gasoline,2.5
1c3ccbcg7dn754812,Gasoline,3.6
2c3cdxbg6dh720302,Gasoline,3.6
1c3cdfba7dd321238,Gasoline,2.0
3gcpcreh4eg437074,Gasoline,4.3
5npdh4ae0dh387881,Gasoline,1.8
5npdh4ae2dh360424,Gasoline,1.8
5tfju4gn5dx035261,Gasoline,4.0
4t3za3bb2du067950,Gasoline,2.7
2c4rdgbg9cr220357,Flexible Fuel Vehicle (FFV),3.6
2c3cdxbgxch244439,Gasoline,3.6
wbavm1c54fvw58937,,
wauacgff7f1022092,Gasoline,1.798000
wauacgff9f1020795,Gasoline,1.798000
1gc1kve85ff139931,Diesel,6.6
1gc1kve82ff145556,Diesel,6.6
3gcukrec1eg421117,Gasoline,5.3
1gcvkrec7ez252192,Gasoline,5.3
3gcuksec2eg288522,Gasoline,5.3
3gcukrec5eg492126,Gasoline,5.3
3gnal2ek0es659334,Gasoline,2.4
3gcukreh5eg374315,Gasoline,4.3
2g1fb3d3xe9251091,Gasoline,3.6
3gcukrec4eg138856,Gasoline,5.3
3gcukrec5eg343988,Gasoline,5.3
1gc1kycg0ef111884,Gasoline,6
1gc1kycg4ef130471,Gasoline,6
3gcukreh2eg339828,Gasoline,4.3
2g1fb3d35e9121381,Gasoline,3.6
3gcukreh6eg342182,Gasoline,4.3
2g1fk1ej2e9248493,Gasoline,6.2
1gcvkrec7ez117892,Gasoline,5.3
3gcuksec4eg130635,Gasoline,5.3
2g1fb1e30e9152914,Gasoline,3.6
1gcvkrec1ez103227,Gasoline,5.3
3gcukreh7eg341865,Gasoline,4.3
2g1ft1ew2e9124314,Gasoline,6.2
3gcukrec5eg460213,Gasoline,5.3
3gnal2ek9es562665,Gasoline,2.4
3gcukrec1eg315525,Gasoline,5.3
