vin,fuel_type,engine_volume
1gcrkse79dz342261,Flexible Fuel Vehicle (FFV),5.3
2g1fa1e37d9175639,Gasoline,3.6
2g1fb1e32d9157966,Gasoline,3.6
1gnskke78dr197867,Flexible Fuel Vehicle (FFV),5.3
2gnflgek5d6322593,Gasoline,2.4
1g1pa5sh2d7186433,Gasoline,1.8
2g1wf5e35d1223470,Gasoline,3.6
2g1wg5e3xd1220531,Gasoline,3.6
3gnal3ek6ds635401,Gasoline,2.4
1g1pa5sh3d7132350,Gasoline,1.8
1g1pe5sb7d7189795,Gasoline,1.4
2gnflnekxd6354606,Gasoline,2.4
1g1pc5sb2d7218755,Gasoline,1.4
2gnflnek8d6291750,Gasoline,2.4
2gnaldek7d6354762,Gasoline,2.4
1g1pe5sb1d7115465,Gasoline,1.4
1g1yw2dw2d5101215,Gasoline,6.2
2g1wf5e39d1237405,Gasoline,3.6
1g11b5sa4df354701,Gasoline,2.5
1g1ja5sh1d4176869,Gasoline,1.8
1g1jc6sg2d4197981,Gasoline,1.8
1gnkrfedxdj162285,Gasoline,3.6
1g11h5saxdu129645,Gasoline,2.5
1g1jc6sh1d4213371,Gasoline,1.8
1c3ccbab5dn669152,Gasoline,2.4
1gnkrfed1dj149814,Gasoline,3.6
1gnskce07dr301032,Flexible Fuel Vehicle (FFV),5.3
1g1jc6sb6d4247849,Gasoline,1.4
1gnskce00dr291086,Flexible Fuel Vehicle (FFV),5.3
1gnskbe02dr248850,Flexible Fuel Vehicle (FFV),5.3
1c3cdzcgxdn742319,Gasoline,3.6
2c3ccabgxdh586460,Gasoline,3.6
1c3ccbcgxdn506974,Gasoline,3.6
2c3cdybt1dh733686,Gasoline,5.7
2c4rc1bg7dr657680,Gasoline,3.6
1c3cdfba9dd325873,Gasoline,2.0
2c3ccaag9dh509712,Gasoline,3.6
1c3ccbbb7dn656126,Gasoline,2.4
1c3ccbbb8dn600812,Gasoline,2.4
2c3cdyag1dh562197,Gasoline,3.6
2c4rc1bg3dr743827,Gasoline,3.6
2c4rc1bg2dr630323,Gasoline,3.6
2c4rc1bg2dr657327,Gasoline,3.6
1c4rdjag3dc622772,Gasoline,3.6
1c4rdjdgxdc666764,Gasoline,3.6
1fadp5bu9dl526227,Gasoline,2.0
1ftne2ew0dda45812,Gasoline,4.6
2c4rdgcg4dr663242,Gasoline,3.6
2c4rdgcg3dr626974,Gasoline,3.6
1ftne2ew2dda81968,Gasoline,4.6
2c4rdgcg0dr687229,Gasoline,3.6
2c4rdgcg8dr626193,Gasoline,3.6
1ftne2ew4dda66033,Gasoline,4.6
2c4rdgcg1dr687689,Gasoline,3.6
2c4rdgcg1dr687949,Gasoline,3.6
3c4pdcab4dt541680,Gasoline,2.4
2c4rdgcg1dr627458,Gasoline,3.6
2c4rdgcg5dr719267,Gasoline,3.6
1fmcu9g94dua41624,Gasoline,2.0
2fmdk3j95dbb16059,Gasoline,2.0
2fmdk4kc1dbb39175,Gasoline,3.5
1fmcu9g9xduc43402,Gasoline,2.0
1fmcu9g96dud41343,Gasoline,2.0
2fmdk4kc0dbc13086,Gasoline,3.5
1fmcu0g99dua41873,Gasoline,2.0
1fmcu0gx4duc72436,Gasoline,1.6
1fmcu0gx5duc18515,Gasoline,1.6
1fmcu0gx1dua03262,Gasoline,1.6
1fmcu0gx6dud14475,Gasoline,1.6
1fmcu0f74duc73152,Gasoline,2.5
1fmcu0gx8duc72309,Gasoline,1.6
1ftnf1cfxdkf81592,Gasoline,5.0
1fm5k8d87dgc34658,Gasoline,3.5
1fm5k7d83dga18946,Gasoline,3.5
1ftmf1cm9dkd57207,Gasoline,3.7
1fm5k8d89dgc06313,Gasoline,3.5
1ftfw1ef9dfd90742,Gasoline,5.0
1fm5k8d8xdgc30264,Gasoline,3.5
1ftnf1cf8dkf81705,Gasoline,5.0
1fm5k8d84dgc20202,Gasoline,3.5
1ftmf1em7dke07454,Gasoline,3.7
1ftfw1r6xdfd36487,Gasoline,6.2
1fadp3k23dl278995,Gasoline,2.0
1fadp3f23dl278330,Gasoline,2.0
1fadp3f24dl152770,Gasoline,2.0
