vin,fuel_type,engine_volume
1gnskbe08br127303,Flexible Fuel Vehicle (FFV),5.3
1b3cb3ha1bd295015,Gasoline,2.0
1g1pd5sh7b7198341,Gasoline,1.8
2g1wf5ek5b1322424,Flexible Fuel Vehicle (FFV),3.5
1g1pc5sh9b7122722,Gasoline,1.8
3gnbabfw2bs522533,Flexible Fuel Vehicle (FFV),2.2
1g1za5e13bf150115,Gasoline,2.4
2g1wg5ek5b1175227,Flexible Fuel Vehicle (FFV),3.5
1g1pe5s98b7291634,Gasoline,1.4
1g1ph5s92b7157256,Gasoline,1.4
2cnflcec0b6395275,Gasoline,2.4
1gnkvged3bj172459,Gasoline,3.6
1gnkvged0bj137538,Gasoline,3.6
2gnalbec6b1220414,Gasoline,2.4
1g1zb5e14bf153294,Gasoline,2.4
2g1wg5ek0b1304474,Flexible Fuel Vehicle (FFV),3.5
2a4rr5dg9br604263,Gasoline,3.6
1g1zc5e15bf129096,Gasoline,2.4
2a4rr5dg2br734644,Gasoline,3.6
1g1zc5eu9bf289735,Flexible Fuel Vehicle (FFV),2.4
1fmcu9dg9bkb08925,Gasoline,3.0
1fmhk7d82bga28426,Gasoline,3.5
1fmcu9dg9bkb32223,Gasoline,3.0
1fmhk8f85bga19593,Gasoline,3.5
1d4pt4gx9bw500368,Gasoline,4.0
3d4pg1fg8bt562256,Gasoline,3.6
2d4rn3dg3br628664,Gasoline,3.6
1ft8w3dt5bec38858,Diesel,6.7
1fmhk8f81bga24029,Gasoline,3.5
1ftfw1cf4bfa69711,Gasoline,5.0
1fmjk1k51bef09920,Gasoline,5.4
2fmdk4jc9bbb53971,Gasoline,3.5
1fmcu0d74bkb21805,Gasoline,2.5
2d4rn5dg0br720813,Gasoline,3.6
3fahp0ha2br296403,Gasoline,2.5
1ftfw1ef6bkd15050,Gasoline,5.0
1ftfw1cf6bkd77096,Gasoline,5.0
1ft7x2bt5bec92909,Diesel,6.7
3fahp0ga6br317190,Gasoline,2.5
3fahp0cg9br156795,Gasoline,3.0
3fahp0ha1br166810,Gasoline,2.5
3fahp0ja8br179791,Gasoline,2.5
1ftfw1cf2bfb55664,Gasoline,5.0
1gkkvred5bj355578,Gasoline,3.6
1fahp2dw5bg145494,Gasoline,3.5
1ftkr1ed3bpa57089,Gasoline,2.3
3n1cn7ap7fl809111,Gasoline,1.6
1n4al3ap2fn333780,Gasoline,2.5
km8nu4cc1bu166302,Gasoline,3.8
5fnyf3h58bb045128,Gasoline,3.474057568
5fnyf4h91bb084006,Gasoline,3.474057568
5npdh4ae3bh061599,Gasoline,1.8
5npec4ac3bh066142,Gasoline,2.4
5j6re4h3xbl109527,Gasoline,2.359737216
jn1cv6ap0bm302058,Gasoline,3.7
5npec4ac1bh142909,Gasoline,2.4
jn1aj0hp4bm802178,Gasoline,3.50
1j4nt1ga3bd287762,Gasoline,2.0
jn1cv6ar9bm411619,Gasoline,3.7
1j4pn2gk0bw567385,Gasoline,3.7
sajwa0fb7blr93970,Gasoline,5
1j4pn5gk8bw566843,Gasoline,3.7
kndpb3a28b7063075,Gasoline,2.4
5xyktda27bg117952,Gasoline,3.5
kndjt2a22b7291926,Gasoline,2.0
5xykt4a28bg048544,Gasoline,3.5
1j4aa2d18bl521043,Gasoline,3.8
1j4aa2d16bl528976,Gasoline,3.8
wddgf8bb1br165828,Gasoline,3.0
wmwzb3c59bwm00002,Gasoline,1.6
jm1bl1vg0b1441412,Gasoline,2.0
2lmdj8jk7bbj06654,Gasoline,3.7
jthkd5bhxb2027449,Gasoline,1.8
wddgf8bb4br148893,Gasoline,3.0
jm1bl1uf9b1473378,Gasoline,2.0
jthkd5bh5b2030498,Gasoline,1.8
wddgf5eb9br181155,Gasoline,3.0
5n1aa0nd0bn616005,Gasoline,5.6
1n4aa5ap8bc867342,Gasoline,3.5
4jgbb8gb2ba724094,Gasoline,3.50
4jgbb8gb8ba719269,Gasoline,3.50
4jgbf7be6ba735969,Gasoline,4.60
4jgbb8gb2ba714083,Gasoline,3.50
wddhf7hb2ba441809,Gasoline,6.2
4jgbb8gb3ba683510,Gasoline,3.50
1n4aa5ap3bc819991,Gasoline,3.5
1n4al2ap0bn470415,Gasoline,2.5
wdcgg5gb8bf537966,Gasoline,3.5
4jgbb8gb6ba696980,Gasoline,3.50
1n4al2ap9bn504822,Gasoline,2.5
4jgbb5gb3ba711921,Gasoline,3.50
1n4al2ap1bn417657,Gasoline,2.5
1n4al2ap5bc115719,Gasoline,2.5
4jgbf8ge2ba738074,Gasoline,5.5
jn8az1mw0bw158390,Gasoline,3.5
1n4aa5ap7bc849169,Gasoline,3.5
3n1ab6ap3bl698772,Gasoline,2
jn8as5mv8bw307132,Gasoline,2.5
3n1ab6ap0bl608008,Gasoline,2
3n1ab6ap3bl722777,Gasoline,2
1d7rv1ct2bs598514,Gasoline,5.7
1d7rv1gt9bs558778,Gasoline,5.7
4s4brckc0b3422192,,2.5
1d7rb1gp6bs569670,Gasoline,4.7
jn8as5mv1bw293168,Gasoline,2.5
3n1ab6ap2bl633427,Gasoline,2
jf1gv8j62bl520659,,2.500000
1d7rv1gt6bs553781,Gasoline,5.7
4s3bmbg60b3218461,,2.5
3n1bc1cp4bl462875,Gasoline,1.8
jn8as5mt2bw568089,Gasoline,2.5
jn8as5mv4bw304843,Gasoline,2.5
3tmlu4en8bm069824,Gasoline,4.0
4t1bf3ek1bu695969,Gasoline,2.5
4t1bf3ek9bu159383,Gasoline,2.5
4t1bf3ek4bu691379,Gasoline,2.5
2t3bk4dv5bw056031,Gasoline,3.5
4t1bf3ek9bu202605,Gasoline,2.5
jtdbu4ee6bj105907,Gasoline,1.8
4t1bf3ek3bu624398,Gasoline,2.5
jtdbu4ee5bj105882,Gasoline,1.8
5tdyk3dc7bs133972,Gasoline,3.5
4t4bf3ek7br177421,Gasoline,2.5
5tdkk3dc3bs078300,Gasoline,3.5
5tdza3ehxbs010376,Gasoline,2.7
5tdzk3dc9bs040682,Gasoline,3.5
2hnyd2h40ah530020,Gasoline,3.670702336
3vwdz7aj9bm036838,Gasoline,2.480000
3vwlx7aj9bm371504,Gasoline,2.480000
jh4cu2f63ac042766,Gasoline,2.4
wbanw1c56ac167073,Gasoline,3.0
5galrbed3aj173812,Gasoline,3.6
3vwdz7aj6bm355713,Gasoline,2.480000
wauafafl0an026545,Gasoline,1.984000
1g4gd5eg8af185754,Gasoline,3
1g6ds5ev8a0110747,Gasoline,3.6
3vwdz7aj9bm056023,Gasoline,2.480000
3vwdx7aj0bm325371,Gasoline,2.480000
1gcktcd95a8123323,Gasoline,2.9
2g1wb5ek1a1237638,Flexible Fuel Vehicle (FFV),3.5
1g1zc5eb1a4116963,Gasoline,2.4
1gccsbd91a8101272,Gasoline,2.9
2cnalfew5a6270132,Gasoline,2.4
2g1wa5ek5a1216360,Flexible Fuel Vehicle (FFV),3.5
2g1ft1ew8a9136154,Gasoline,6.2
2g1fa1ev7a9165173,Gasoline,3.6
2g1ft1ew4a9185514,Gasoline,6.2
1gnukje37ar173992,Flexible Fuel Vehicle (FFV),5.3
3gcrkte21ag121520,Flexible Fuel Vehicle (FFV),6.2
2g1wa5ek4a1105251,Flexible Fuel Vehicle (FFV),3.5
1gnukbe01ar101343,Flexible Fuel Vehicle (FFV),5.3
1c3cc4fb2an222603,Gasoline,2.4
1b3cc4fb8an124656,Gasoline,2.4
1gnlvfed8as125709,Gasoline,3.6
3d4pg4fb9at269812,Gasoline,2.4
3d4pg4fb3at143123,Gasoline,2.4
2a4rr5d12ar337669,Gasoline,3.8
2b3ca3cv4ah276876,Gasoline,3.5
1ftfw1ev1afc20751,Gasoline,5.4
1ftfw1ev5afb41048,Gasoline,5.4
1fmeu3be1auf02266,Gasoline,4.0
1ftfw1ev8afb71788,Gasoline,5.4
1fmcu0d75akc06392,Gasoline,2.5
1ftfw1ev5afc04665,Gasoline,5.4
1fmcu9d72akd36652,Gasoline,2.5
1fmcu0d78aka87981,Gasoline,2.5
1fbne3bl7ada34368,Gasoline,5.4
1ftew1c8xakc00109,Gasoline,4.6
1fmcu0d76aka78342,Gasoline,2.5
1fmcu0d75akd11501,Gasoline,2.5
1fmcu0d76akb78165,Gasoline,2.5
1ftfw1ev5afc08182,Gasoline,5.4
2fmdk3jc2aba56491,Gasoline,3.5
1fmcu0dg3akb89740,Gasoline,3.0
2t1burhe1fc276767,Gasoline,1.8
2t1burhexfc234565,Gasoline,1.8
1vwbt7a35fc013980,Gasoline,1.7980000
3gtrkve36ag216627,Flexible Fuel Vehicle (FFV),5.3
1fahp3fn0aw294734,Gasoline,2.0
5j6tf1h54al014589,Gasoline,3.474057568
3fahp0kc6ar164723,Gasoline,3.5
1hgcs1b76aa003392,Gasoline,2.4
1fahp3fnxaw134196,Gasoline,2.0
1hgcp2f85aa102019,Gasoline,2.4
1gkukke30ar205829,Flexible Fuel Vehicle (FFV),5.3
1zvbp8en6a5171490,Gasoline,4.0
1gkukeef3ar210129,Gasoline,6.2
jhmfa3f23as001441,Gasoline,1.343739248
1fahp2ew2ag125104,Gasoline,3.5
5j6tf1h55al015542,Gasoline,3.474057568
1fahp3fn6aw299243,Gasoline,2.0
1hgcp2f31aa128296,Gasoline,2.359737216
1j4pn2gk8aw162194,Gasoline,3.7
kmhdu4ad7au156945,Gasoline,2.0
knafu4a24a5250039,Gasoline,2.0
knagg4a89a5374534,Gasoline,2.4
5fnyf4h66ab002291,Gasoline,3.474057568
5n3za0nexan900968,Gasoline,5.6
5fnrl3h68ab014028,Gasoline,3.5
5fnyf4h80ab039922,Gasoline,3.474057568
kmhcn4ac1au418670,Gasoline,1.6
5j6re3h76al023871,Gasoline,2.359737216
kmhdu4ad1au868304,Gasoline,2.0
wmwmr3c56atz19711,Gasoline,1.6
jm3er2w58a0339687,Gasoline,2.5
jm1bl1sf2a1345503,Gasoline,2.0
3lnhl2gc2ar636759,Gasoline,3.5
2t2zk1ba0ac039493,Gasoline,3.5
jm1bl1sf6a1183777,Gasoline,2.0
jm1bl1sfxa1176296,Gasoline,2.0
4jgbb5gbxaa580792,Gasoline,3.50
wddgf5ebxar112179,Gasoline,3.0
jm1cr2w34a0379148,Gasoline,2.3
wddgf8bb7af435807,Gasoline,3.0
jm1bl1sf9a1348785,Gasoline,2.0
jm1bl1sf5a1135509,Gasoline,2.0
jthbl5ef9a5097129,Gasoline,4.6
jtjzb1ba2a2002977,Gasoline,3.5
5n1ar1nn7ac625835,Gasoline,4
4t1bf3ek1au531264,Gasoline,2.5
1n4aa5apxac807206,Gasoline,3.5
1n4aa5ap0ac856950,Gasoline,3.5
3n1ab6ap7al723753,Gasoline,2
4t1bf3ek1au005832,Gasoline,2.5
1n4aa5ap3ac808892,Gasoline,3.5
1nxbu4ee0az360304,Gasoline,1.8
2t1bu4ee3ac433537,Gasoline,1.8
2v4rw3d11ar354195,Gasoline,3.80
jtdkn3du2a0091783,Gasoline,1.8
2t1bu4ee8ac253759,Gasoline,1.8
2t1bu4ee9ac494276,Gasoline,1.8
1nxbu4ee2az180967,Gasoline,1.8
1nxbu4ee9az357174,Gasoline,1.8
jtmdf4dv5ad030764,Gasoline,2.5
5uxfe43509l263884,Gasoline,3.0
1gchc53619f180445,,6.6
wbawc73599e068652,Gasoline,3.0
waurv78t59a011533,Gasoline,4.163000
wbawb33519p138614,Gasoline,3.0
5uxfe43559l037842,Gasoline,3.0
3a8fy58979t559296,Gasoline,2.4
3gnca13b39s618844,,3.6
1gner23d89s128100,Gasoline,3.6
1g1at18h997190552,Gasoline,2.2
1b3hb78b49d224052,Gasoline,2.4
1gcds13e498153455,Gasoline,3.7
2g1wb57n891240930,Gasoline,3.5
2cndl13f896214491,,3.4
1gnfk23049r178814,Flexible Fuel Vehicle (FFV),5.3
2g1wt57k891236878,Flexible Fuel Vehicle (FFV),3.5
1g1zj57b99f240563,Gasoline,2.4
3a8fy48989t519111,Gasoline,2.4
1fmfu19569eb00635,Flexible Fuel Vehicle (FFV),5.4
2b3ka33v89h637369,Gasoline,3.5
2b3la43d59h578606,Gasoline,2.7
1d3hb18p39s796059,Gasoline,4.7
2b3ka43d49h521650,Gasoline,2.7
1d8hn44e49b511750,Gasoline,3.3
1ftpx14vx9fb43764,Flexible Fuel Vehicle (FFV),5.4
1hgcp36889a039340,Gasoline,3.474057568
3gtek23m89g149355,Gasoline,5.3
5j6re48759l018758,Gasoline,2.359737216
5nmsh13e69h240052,Gasoline,3.3
kmhcm46c09u295399,Gasoline,1.6
5fnyf48529b051152,Gasoline,3.474057568
5npet46c09h426485,Gasoline,2.4
1gkev13d79j189611,Gasoline,3.6
1hgcs12329a014401,Gasoline,2.4
1gker13d69j212302,Gasoline,3.6
1fahp34n59w177293,Gasoline,2.0
5fnyf48999b010410,Gasoline,3.474057568
2hgfa16549h344604,Gasoline,1.802577040
jhmfa36239s010104,Gasoline,1.343739248
1gker23d69j135744,Gasoline,3.6
1hgcp36809a038702,Gasoline,3.474057568
kmhgc46f29u044155,Gasoline,4.6
5fnyf48509b039842,Gasoline,3.474057568
5j6re48759l057382,Gasoline,2.359737216
5npet46c59h497570,Gasoline,2.4
5npeu46c19h573587,Gasoline,2.4
kmhcn46c39u308238,Gasoline,1.6
2hgfa16809h542431,Gasoline,1.802577040
3fahp07z09r125537,Gasoline,2.3
kmhcm36c09u140295,Gasoline,1.6
5fnyf48559b002172,Gasoline,3.474057568
3fahp08z29r200463,Gasoline,2.3
1hgcp26349a011498,Gasoline,2.359737216
5npeu46f79h408721,Gasoline,3.3
kmhcn36c39u127571,Gasoline,1.6
sajwa05b89hr09475,Gasoline,4.2
knafg528197221324,Gasoline,2.4
jm1cr293690342724,Gasoline,2.3
4f2cz02709km03829,Gasoline,2.5
4jgbf71e99a504317,Gasoline,4.60
knage228995331834,Gasoline,2.4
1j4fa24149l762985,Gasoline,3.8
jthcl46fx95001226,Gasoline,4.6
1j4ft28b49d123982,Gasoline,2.4
1j4ft47ax9d228594,Gasoline,2.9
knafg528997229641,Gasoline,2.4
kndjf723197636353,Gasoline,2.7
jm1bk32g891195383,Gasoline,2
jthbj46g892316411,Gasoline,3.5
sajwa05b29hr28636,Gasoline,4.2
wa1lfafp6ea071110,Gasoline,1.984000
waudgaflxea073394,Gasoline,2.995000
waufmafc4en149735,Diesel,2.967000
wauafafl7ea075545,Gasoline,1.984000
wa1lfafp0ea115229,Gasoline,1.984000
wauffafl9en036406,Gasoline,1.984000
waulfafr9ea062986,Gasoline,1.984000
waufmafc0en147299,Diesel,2.967000
waufmafc6en118471,Diesel,2.967000
waucfafr0ea056607,Gasoline,1.984000
jn8az18w89w134987,Gasoline,3.5
3gsdl43n89s554954,Gasoline,3.5
4jgbb72e69a470816,Gasoline,5.5
jn8az28r89t103093,Gasoline,1.8
jn8az18u89w012015,Gasoline,3.5
1g2zh57nx94171590,Gasoline,3.5
4t1bb46k99u103566,Gasoline,2.4
1nxbe40e79z019529,Gasoline,2.4
4t1bb46k39u088434,Gasoline,2.4
4t1be46kx9u288668,Gasoline,2.4
jf1gr896x9l802941,,2.5
jh4cl95828c016975,Gasoline,2.359737216
