vin,fuel_type,engine_volume
4t1be32k64u812021,Gasoline,2.4
jteep21a240017257,Gasoline,3.3
jtebt17r048018320,Gasoline,4.7
jn8az08t54w219861,Gasoline,3.5
4s3bh686047607655,,2.500000
jtegd21a140081064,Gasoline,2.4
5n1ed28t44c656741,Gasoline,3.3
jteep21a340030261,Gasoline,3.3
jtegp21ax40023011,Gasoline,3.3
1n4ba41e04c895183,Gasoline,3.5
1n4ba41e34c843529,Gasoline,3.5
4t1be32k44u895657,Gasoline,2.4
jteep21a840021782,Gasoline,3.3
jn8az08t64w228343,Gasoline,3.5
jtezu17r840027910,Gasoline,4
wbaaz33463ph31683,Gasoline,
wvgbc67l94d038100,Gasoline,3.189000
yv1cz91h541112329,,
2g4ws52j031235753,Gasoline,3.1
1gcec14x83z204099,Gasoline,4.3
yv1cz91hx41088593,,
5tdza23c84s102865,Gasoline,3.3
3gyfk66n13g273209,Gasoline,6.0
wbaev53443km31871,Gasoline,
4usbt33483ls48221,Gasoline,2.5
3vwra69m74m137210,Gasoline,1.984000
5uxfa53583lv85939,,
2hnyd18903h553225,Gasoline,3.474057568
1gyek63n03r208660,Gasoline,6.0
2hnyd18653h500235,Gasoline,3.474057568
5tdza23c64s004322,Gasoline,3.3
19uua56603a067267,Gasoline,3.211864544
5tbdt44184s447013,Gasoline,4.7
1gcec14t33z196832,Gasoline,5.3
2hnyd187x3h538391,Gasoline,3.474057568
wvwpd63b24e163681,Gasoline,1.781000
3vwcd31y04m330521,Gasoline,1.781000
2hnyd18673h555656,Gasoline,3.474057568
5tdza23c54s087340,Gasoline,3.3
2hnyd18633h501982,Gasoline,3.474057568
1fmsu45p53ec70564,Diesel,6.0
1ftse34l53ha79252,Gasoline,5.4
1gcdt13x53k117461,Gasoline,4.3
1gnec13v63r118135,Gasoline,4.8
1d7ha18d23j599436,Gasoline,5.7
2c4gp44l23r199262,Gasoline,3.8
1gcdt13x13k167340,Gasoline,4.3
1fmpu16lx3lc29889,Gasoline,5.4
3c4fy48b73t578734,Gasoline,2.4
1g1jc52f937188953,Gasoline,2.2
1gndx03e33d171981,Gasoline,3.4
1g1jf52f437272511,Gasoline,2.2
1d7hu18d13s337277,Gasoline,5.7
1d4hr48n83f606439,Gasoline,4.7
1d7ha16n13j536257,Gasoline,4.7
2g1wf52e539184000,Gasoline,3.4
1fmpu15l43lb03996,Gasoline,5.4
1fmyu03113ke21385,Gasoline,3.0
2c4gp54l73r248168,Gasoline,3.8
1gccs19xx38167999,Gasoline,4.3
1g1ne52j13m642646,Gasoline,3.1
1fmnu44p13eb83582,Diesel,6.0
1fmyu03113kc66627,Gasoline,3.0
1fmfu17l03lc29202,Gasoline,5.4
1fmru15w83lb49897,Gasoline,4.6
1gkfk66ux3j163419,Gasoline,6.0
1hgcm72683a006026,Gasoline,2.359737216
1hgcm71603a021881,Gasoline,2.359737216
2hges165x3h539512,Gasoline,1.671480528
1hgcm56683a044466,Gasoline,2.359737216
1fmzu64w13uc28949,Gasoline,4.6
1ftrw08613kb36046,Gasoline,4.6
1fmzu73k93ub11107,Gasoline,4.0
1hgcm56353a127097,Gasoline,2.359737216
1ftrx072x3kd42302,Gasoline,4.2
1hgem22583l066573,Gasoline,1.671480528
1fafp40403f370453,Gasoline,3.8
1hgcm66583a047784,Gasoline,2.998832712
2ftrx18l93ca07517,Gasoline,5.4
5fnrl18953b024923,Gasoline,3.474057568
shsrd78893u144661,Gasoline,2.359737216
2hges15563h602624,Gasoline,1.671480528
1hgcm82693a005800,Gasoline,2.998832712
1ftrw076x3kc88960,Gasoline,4.6
5fnrl18623b018180,Gasoline,3.474057568
1gkdt13s432358372,Gasoline,4.2
2hges26793h581161,Gasoline,1.671480528
1ftrx08l83ka88449,Gasoline,5.4
shsrd78853u122995,Gasoline,2.359737216
4jgab54e83a378644,Gasoline,3.20
1yvfp80d735m38569,,3.0
jthbn30f330106283,Gasoline,4.3
wdbuf70j23a188115,Gasoline,5.0
kmhwf35h53a903490,Gasoline,2.7
jnras08u93x102687,Gasoline,3.5
km8sc73e23u493382,Gasoline,3.5
4f2yz94113km49762,Gasoline,3.0
4jgab75e13a442937,Gasoline,5.00
sajea01u23hm66749,,4.2
kmhhn65f23u046619,Gasoline,2.7
jnkcv51e83m330891,Gasoline,3.5
jthbf30g236002936,Gasoline,3.0
wdbuf70j63a090057,Gasoline,5.0
jthbn30f930105171,Gasoline,4.3
jthbf30g130091062,Gasoline,3.0
4jgab57e33a432444,Gasoline,3.70
km8sc13d33u355080,Gasoline,2.7
4t1be30k13u200312,Gasoline,2.4
2t1br32e93c067974,Gasoline,1.8
5tdbt48a33s153865,Gasoline,4.7
4a3ae45g43e057311,Gasoline,2.4
jn1da31d63t524759,Gasoline,3.5
4t1bf28b73u336066,Gasoline,3.0
jn1da31a43t411284,Gasoline,3.5
1nxbr32e63z179940,Gasoline,1.8
1g2wp52k73f139159,,3.8
jn1da31a63t419497,Gasoline,3.5
1n4al11d83c268189,Gasoline,2.5
1n6md27y23c451475,Gasoline,3.3
jn8az08t63w122246,Gasoline,3.5
4t1bf28b43u329186,Gasoline,3.0
5n1ed28y03c663597,Gasoline,3.3
4s3bh675637617114,,2.500000
4a3ae45g13e196599,Gasoline,2.4
1n4bl11d23c310103,Gasoline,3.50
