vin,fuel_type,engine_volume
1zvbp8am8d5256266,Gasoline,3.7
1fahp2e87dg207786,Gasoline,3.5
1fahp2e85dg209701,Gasoline,3.5
1zvbp8am2d5235767,Gasoline,3.7
5j6rm3h77dl006164,Gasoline,2.4
2hgfb2f56dh597421,Gasoline,1.802577040
2hgfg3a58dh504025,Gasoline,1.802577040
3gtp2ve75dg375914,Flexible Fuel Vehicle (FFV),5.3
2gkalmek9d6405207,Gasoline,2.4
2hgfg3b82dh508239,Gasoline,1.802577040
jhmze2h38ds005376,Gasoline,1.343739248
2hgfb6e57dh704484,Gasoline,2.4
1gt125e82df138216,Diesel,6.6
1hgct1b89da010394,Gasoline,2.4
3gtp1we06dg165821,Flexible Fuel Vehicle (FFV),5.3
19xfb2f92de237270,Gasoline,1.802577040
jhmze2h3xds004987,Gasoline,1.343739248
2hgfb2f58dh551220,Gasoline,1.802577040
kmhct4ae3du432615,Gasoline,1.6
5fnyf3h95db005806,Gasoline,3.474057568
5npdh4ae9dh358492,Gasoline,1.8
5fnyf4h51db013095,Gasoline,3.474057568
kmhct4ae5du476079,Gasoline,1.6
kmhdh4aexdu821399,Gasoline,1.8
5npdh4ae0dh356551,Gasoline,1.8
5npdh4ae2dh328556,Gasoline,1.8
5npdh4ae7dh347085,Gasoline,1.8
kmhd35le2du024453,Gasoline,1.8
kmhdh4ae3du591253,Gasoline,1.8
5npdh4ae4dh339719,Gasoline,1.8
5npdh4aexdh260409,Gasoline,1.8
5npdh4ae6dh334120,Gasoline,1.8
5npdh4ae4dh307787,Gasoline,1.8
5npdh4ae7dh313468,Gasoline,1.8
5npdh4ae4dh172214,Gasoline,1.8
5npdh4ae7dh232762,Gasoline,1.8
5npdh4ae6dh334778,Gasoline,1.8
5npdh4ae4dh331233,Gasoline,1.8
kmhec4a42da065174,Gasoline,2.4
kmhec4a42da081181,Gasoline,2.4
5npeb4ac1dh607288,Gasoline,2.4
kmhgc4dd7du225360,Gasoline,3.8
5npeb4ac7dh606923,Gasoline,2.4
5npeb4ac2dh759872,Gasoline,2.4
5npeb4ac2dh693694,Gasoline,2.4
5xyztdlb1dg083294,Gasoline,2.4
5xyzw3la1dg006966,Gasoline,2.0
jn1cv6ap5dm714723,Gasoline,3.7
jn1cv6ap9dm726566,Gasoline,3.7
kmhtc6ad1du123731,Gasoline,1.6
5npeb4ac7dh704060,Gasoline,2.4
jn1cv6ap9dm714529,Gasoline,3.7
jn1cv6ap6dm301449,Gasoline,3.7
jn1cv6ap7dm714545,Gasoline,3.7
kmhtc6ad4du174947,Gasoline,1.6
kmhtc6ad2du124175,Gasoline,1.6
jn1cv6ap5dm714981,Gasoline,3.7
kmhtc6ad7du137374,Gasoline,1.6
kmhec4a48da091617,Gasoline,2.4
jn1cv6ap8dm717650,Gasoline,3.7
5npec4ac5dh653686,Gasoline,2.4
jn1cv6ap2dm712654,Gasoline,3.7
jn1cv6ek8dm920214,Gasoline,3.7
jn1cv6ek4dm900297,Gasoline,3.7
5npec4ab9dh794056,Gasoline,2.0
jn1cv6ap4dm715538,Gasoline,3.7
kmhtc6ad2du125391,Gasoline,1.6
jn1cv6ap6dm714567,Gasoline,3.7
jn1cv6ar2dm764917,Gasoline,3.7
jn1cv6ar6dm758067,Gasoline,3.7
jn1cv6ar5dm751353,Gasoline,3.7
jn1cv6ar0dm755150,Gasoline,3.7
jn1cv6ar1dm754704,Gasoline,3.7
jn1cv6el4dm982038,Gasoline,3.7
jn1cv6ar9dm759035,Gasoline,3.7
jn1cv6ar5dm751255,Gasoline,3.7
jn1cv6el3dm950231,Gasoline,3.7
jn1cv6ar9dm753932,Gasoline,3.7
jn1cv6ar4dm754096,Gasoline,3.7
jn1cv6arxdm759884,Gasoline,3.7
jn1cv6ar8dm757423,Gasoline,3.7
jn1cv6ar8dm757616,Gasoline,3.7
jn1cv6ar3dm350240,Gasoline,3.7
jn1cv6ar4dm751215,Gasoline,3.7
jn1cv6ar2dm752637,Gasoline,3.7
jn1cv6ar5dm753118,Gasoline,3.7
jn1cv6ar2dm752959,Gasoline,3.7
5gakrbkd6ej324857,Gasoline,3.6
1gys4befxer104983,Gasoline,6.2
knafu4a28d5737801,Gasoline,2.0
1c4bjwdg0dl627754,Gasoline,3.6
1c4bjweg2dl506450,Gasoline,3.6
1c4njrbb9dd203389,Gasoline,2.4
kndjt2a61d7483991,Gasoline,2.0
kndjt2a52d7507139,Gasoline,1.6
kndjt2a55d7630336,Gasoline,1.6
5xxgr4a61dg184092,Gasoline,2.0
kndjt2a68d7565166,Gasoline,2.0
kndpbca26d7428078,Gasoline,2.4
5xykt4a24dg368320,Gasoline,3.5
jthbk1gg6d2036490,Gasoline,3.5
1lnhl9dk0dg613223,Gasoline,3.7
1lnhl9dk3dg612227,Gasoline,3.7
1lnhl9dk9dg600485,Gasoline,3.7
2t2zk1ba6dc093563,Gasoline,3.5
jm1bl1u78d1714729,Gasoline,2.0
5lmjj2j55del01551,Gasoline,5.4
jm1de1ly4d0158616,,1.5
jm1bl1tg3d1769087,Gasoline,2.0
wmwsv3c50dt475572,Gasoline,1.6
5lmjj2j55del06863,Gasoline,5.4
wddgf8ab5dr264690,Gasoline,3.5
wddgf8ab1dr265092,Gasoline,3.5
wddgf8ab7da810811,Gasoline,3.5
wddgf8ab6da821962,Gasoline,3.5
wddgf8ab6da809584,Gasoline,3.5
wddgf8ab4dr245323,Gasoline,3.5
wddgf8ab5da812508,Gasoline,3.5
wddgf8abxda818840,Gasoline,3.5
wddgf8ab8dr253604,Gasoline,3.5
wddgf8ab6dr253021,Gasoline,3.5
wddgf8ab0dr286239,Gasoline,3.5
wddgf8ab5dg028648,Gasoline,3.5
wddkj5kb8df197431,Gasoline,3.5
jm1cw2bl7d0150966,,2.5
wddgf8ab4da803573,Gasoline,3.5
wddhf5kb7da709706,Gasoline,3.5
wddgf8ab2dr265554,Gasoline,3.5
wddgf8ab5da797895,Gasoline,3.5
wddhf5kb5da734295,Gasoline,3.5
wddgf8ab5da813979,Gasoline,3.5
wddgf8ab7da802613,Gasoline,3.5
wddhf8jb9da670426,Gasoline,3.5
wddhf8jb2da731180,Gasoline,3.5
wddhf8jb3da695080,Gasoline,3.5
wddhf8jb1da681940,Gasoline,3.5
wddhf8jb4da686307,Gasoline,3.5
wddhf8jb5da717029,Gasoline,3.5
wddhf8jb1da739416,Gasoline,3.5
wddhf8jb2da681705,Gasoline,3.5
wddhf8jb0da724924,Gasoline,3.5
wddhf8jb2da729056,Gasoline,3.5
wdcgg5hb5dg004307,Gasoline,3.5
1n4al2ep3dc246192,Gasoline,2.5
1n4al3ap9dc184342,Gasoline,2.5
ja32v2fw3du001092,Gasoline,2.4
4a4ar3au9de008046,Gasoline,2.0
1n4al3ap5dn563679,Gasoline,2.5
1n4al3ap5dn480009,Gasoline,2.5
1n4al3ap5dn521142,Gasoline,2.5
1n4al3ap3dc266406,Gasoline,2.5
1n4al3apxdc164178,Gasoline,2.5
1n4al3ap1dn426481,Gasoline,2.5
1n4al3ap5dc205865,Gasoline,2.5
1n4al3apxdn536008,Gasoline,2.5
1n4al3ap7dc273374,Gasoline,2.5
1n4al3ap5dn550298,Gasoline,2.5
1n6ad0ev3dn743738,Gasoline,4
1n4bl3ap9dc180733,Gasoline,3.5
jn8af5mr5dt201281,Gasoline,1.6
1n4aa5ap9dc828861,Gasoline,3.5
5n1aa0nc2dn609230,Gasoline,5.6
3gcukrec9eg160240,Gasoline,5.3
2g1fb1e33e9293055,Gasoline,3.6
3gcukrec3eg422477,Gasoline,5.3
2g1fb3d34e9234948,Gasoline,3.6
5n1ar2mmxdc662123,Gasoline,3.5
jn8as5mv5dw632744,Gasoline,2.5
1n4aa5ap7dc827367,Gasoline,3.5
3n1cn7apxdl866481,Gasoline,1.6
3n1cn7ap6dl881396,Gasoline,1.6
3n1ab7ap9dl657104,Gasoline,1.8
5n1an0nw5dn815091,Gasoline,4
3n1ab7ap8dl673343,Gasoline,1.8
3c6ur5dl9dg579538,Diesel,6.7
4t1bf1fk6du643906,Gasoline,2.5
4t1bd1fk9du076306,Gasoline,2.5
4t1bd1fk5du080806,Gasoline,2.5
4t1bf1fkxdu205468,Gasoline,2.5
5yfbu4ee3dp096548,Gasoline,1.8
jtdkn3du8d1629269,Gasoline,1.8
2t1bu4ee1dc952476,Gasoline,1.8
jtdkn3du4d1651771,Gasoline,1.8
5yfbu4ee8dp211838,Gasoline,1.8
5yfbu4eexdp129223,Gasoline,1.8
jtdkn3du4d5562761,Gasoline,1.8
2t3bfrev1dw054196,Gasoline,2.5
jtdkn3du5d5556063,Gasoline,1.8
4t3bk3bb7du081728,Gasoline,3.5
3vwdp7aj7dm415863,Gasoline,2.480000
3vwpp7ajxdm641117,Gasoline,2.480000
jtdktud36dd543637,Gasoline,1.5
1vwbp7a35dc105897,Gasoline,2.480000
1vwap7a38dc073099,Gasoline,2.480000
3vwfp7at0dm653113,Gasoline,2.480000
1vwbp7a34dc095606,Gasoline,2.480000
jh4cu2f4xcc011872,Gasoline,2.4
jh4cu2f43cc003385,Gasoline,2.4
jh4cu2e89cc007302,Gasoline,2.4
wba3a5c51cf257519,Gasoline,2.00
wbaxg5c5xcdy28128,Gasoline,2.0
wbafr7c54cc810957,Gasoline,3.0
wbadx1c56ce570731,Gasoline,3.0
wba3c1c51cf433570,Gasoline,2.00
wba3a5c5xcf347882,Gasoline,2.00
3gyfnae35cs545185,Gasoline,3.6
1gcrcsea5cz125846,Gasoline,4.8
1g6dc5e5xc0111737,Gasoline,3.0
1g4gh5e38cf143623,Gasoline,3.6
1gc1kxcg8cf218074,Gasoline,6
1gc1kxcg2cf122845,Gasoline,6
1g1pe5sc0c7242344,Gasoline,1.40
1g1pf5sc5c7189119,Gasoline,1.40
2gnalpek6c1236294,Gasoline,2.4
2g1wa5e31c1183711,Gasoline,3.6
2g1wg5e31c1167121,Gasoline,3.6
2gnalpek9c6164879,Gasoline,2.4
2gnaldekxc1236023,Gasoline,2.4
2g1wg5e3xc1178411,Gasoline,3.6
1g1zb5e09cf104004,Gasoline,2.4
1g1zc5e03cf191699,Gasoline,2.4
1g1zb5e00cf154127,Gasoline,2.4
1g1za5eu9cf286759,Flexible Fuel Vehicle (FFV),2.4
1g1zg5e76cf109126,Gasoline,3.6
1g1zb5e05cf136898,Gasoline,2.4
1g1zc5e03cf110667,Gasoline,2.4
1g1zb5e0xcf278289,Gasoline,2.4
1g1zb5e02cf198890,Gasoline,2.4
1g1zd5eu4cf308271,Flexible Fuel Vehicle (FFV),2.4
1g1zc5e02cf223543,Gasoline,2.4
1g1jc5sh0c4130166,Gasoline,1.8
1c3ccbab6cn317437,Gasoline,2.4
1gnskce07cr180095,Gasoline,5.3
1g1ra6e40cu125279,Electric,1.4
1c3ccbab6cn317843,Gasoline,2.4
1c3ccbab8cn157951,Gasoline,2.4
1c4sdhctxcc144451,Gasoline,5.7
1c3cdzegxcn185777,Flexible Fuel Vehicle (FFV),3.6
1c4rdhag1cc152796,Gasoline,3.6
1c3cdwea4cd531628,Gasoline,2.0
2c3cdxbg6ch207257,Gasoline,3.6
2c4rdgeg4cr168194,Flexible Fuel Vehicle (FFV),3.6
1c3cdzabxcn151266,Gasoline,2.4
2c3cdybt6ch232002,Gasoline,5.7
2c3cdxbg1ch158615,Gasoline,3.6
2c4rdgcg7cr160335,Flexible Fuel Vehicle (FFV),3.6
2c4rdgbg4cr190376,Flexible Fuel Vehicle (FFV),3.6
2c4rdgcg9cr168226,Flexible Fuel Vehicle (FFV),3.6
3c4pdcbgxct232076,Flexible Fuel Vehicle (FFV),3.6
2c4rdgbg3cr238062,Flexible Fuel Vehicle (FFV),3.6
1fmcu0d71cka55439,Gasoline,2.5
1fmcu0eg3ckb71465,Gasoline,3.0
2fmdk3kcxcba07105,Gasoline,3.5
1fmjk2a51cef29111,Gasoline,5.4
1ftew1cm5cfa40410,Gasoline,3.7
1g1p75sz4e7222907,Diesel,2.0
1ft7w2b61ceb36669,Gasoline,6.2
1ftfw1et2cfc45336,Gasoline,3.5
