vin,fuel_type,engine_volume
jtkjf5c75c3030969,Gasoline,2.5
1c6rd7lt0cs171843,Gasoline,5.7
1c6rd7kt3cs286390,Gasoline,5.7
jtkjf5c70c3028059,Gasoline,2.5
jtkjf5c74c3031711,Gasoline,2.5
4t1bk3db6cu446002,Gasoline,3.5
4t1bk1fk4cu001534,Gasoline,3.5
4t4bf1fk7cr207814,Gasoline,2.5
2t1bu4ee9cc884846,Gasoline,1.8
jtdbu4ee5c9172842,Gasoline,1.8
4t1bf1fk8cu515858,Gasoline,2.5
4t1bf1fk0cu167909,Gasoline,2.5
4t1bf1fk3cu003067,Gasoline,2.5
2t1bu4eexcc793794,Gasoline,1.8
4t4bf1fk4cr191202,Gasoline,2.5
4t4bf1fk2cr235150,Gasoline,2.5
4t4bf1fk7cr175754,Gasoline,2.5
4t1bf1fkxcu001137,Gasoline,2.5
4t1bd1fk2cu015832,Gasoline,2.5
2t1bu4ee2cc893002,Gasoline,1.8
4t1bf1fk3cu528436,Gasoline,2.5
2t1bu4ee0cc790581,Gasoline,1.8
4t1bf1fk8cu509834,Gasoline,2.5
4t1bf1fk2cu525060,Gasoline,2.5
4t1bf1fk2cu046931,Gasoline,2.5
4t4bf1fk1cr271072,Gasoline,2.5
4t1bk1fk3cu006742,Gasoline,3.5
2t1bu4ee6cc854624,Gasoline,1.8
4t1bf1fk0cu596287,Gasoline,2.5
4t1bf1fk3cu001769,Gasoline,2.5
4t1bf1fk0cu556257,Gasoline,2.5
4t1bf1fk8cu134804,Gasoline,2.5
4t1bf1fk7cu167843,Gasoline,2.5
4t1bf1fk2cu541095,Gasoline,2.5
2t1bu4ee4cc800822,Gasoline,1.8
jtmrf4dv9c5050535,Gasoline,2.5
5yfbu4eexcp016855,Gasoline,1.8
5tdzk3eh7cs069898,Gasoline,3.5
2t3zf4dv9cw154662,Gasoline,2.5
2t3bf4dv9cw202260,Gasoline,2.5
2t3zf4dv0cw126524,Gasoline,2.5
5yfbu4ee9cp031458,Gasoline,1.8
2t3bf4dv0cw247216,Gasoline,2.5
2t3bf4dv2cw183020,Gasoline,2.5
2t3kf4dv2cw123416,Gasoline,2.5
2t1bu4ee6cc779522,Gasoline,1.8
wvwmp7an1ce536589,Gasoline,1.984000
wvwhn7an0ce538891,Gasoline,1.984000
3vw1k7ajxcm072644,Gasoline,1.984000
wvwhp7an6ce543457,Gasoline,1.984000
3vw2k7aj3cm320513,Gasoline,1.984000
3vwjp7at6cm621338,Gasoline,2.480000
jtdbt4k31cl021604,Gasoline,1.5
3vw2k7aj3cm380145,Gasoline,1.984000
3vw1k7aj1cm322465,Gasoline,1.984000
wvwfw7ah2cv003690,Gasoline,1.984000
3vwjp7at1cm618296,Gasoline,2.480000
wvwhp7an3ce521786,Gasoline,1.984000
4t3zk3bb2cu046592,Gasoline,3.5
3vw2k7aj4cm342553,Gasoline,1.984000
wvwhp7an8ce551673,Gasoline,1.984000
wvwfw7ah6cv010514,Gasoline,1.984000
5tflu4enxcx036691,Gasoline,4.0
wvwmp7an6ce506424,Gasoline,1.984000
wvwhp7an4ce501739,Gasoline,1.984000
wvwmn7an0ce541837,Gasoline,1.984000
5tfku4hn5cx002679,Gasoline,4.0
3vw1k7aj2cm307649,Gasoline,1.984000
wvwmp7an1ce546278,Gasoline,1.984000
3vwhp7at1cm616336,Gasoline,2.480000
wvwbw7ah0cv003282,Gasoline,1.984000
3vwjp7at6cm601123,Gasoline,2.480000
5tfnx4cn6cx015047,Gasoline,2.7
3vwjp7at1cm613034,Gasoline,2.480000
wvwbw7ah3cv006046,Gasoline,1.984000
3vwjp7at0cm610819,Gasoline,2.480000
wvwmp7an9ce528448,Gasoline,1.984000
wvwbw7ah4cv003771,Gasoline,1.984000
3vwjp7at6cm611571,Gasoline,2.480000
jtdbt4k37cl015208,Gasoline,1.5
wvwmp7an1ce551965,Gasoline,1.984000
3vwjp7at1cm611686,Gasoline,2.480000
jtdbt4k38c1417329,Gasoline,1.5
wvwmp7an2ce536388,Gasoline,1.984000
3vw2k7aj2cm353115,Gasoline,1.984000
3vwjp7atxcm609872,Gasoline,2.480000
3vwjp7at2cm617674,Gasoline,2.480000
2g11x5sl7e9265556,Gasoline,2.5
2g1wa5e30e1169883,Gasoline,3.6
2g11x5slxe9242496,Gasoline,2.5
2g11x5sl6e9261630,Gasoline,2.5
2g1wa5e38e1169999,Gasoline,3.6
2g1wa5e30e1125611,Gasoline,3.6
1g1115slxeu157095,Gasoline,2.5
2g1wa5e3xe1171818,Gasoline,3.6
2g1wa5e32e1156469,Gasoline,3.6
2g1wa5e31e1171061,Gasoline,3.6
1g11x5sl3eu150648,Gasoline,2.5
1gazg1fa7e1156720,Gasoline,4.8
2g1wa5e36e1168253,Gasoline,3.6
3vwdx7aj6cm360059,Gasoline,2.480000
1vwap7a31cc025085,Gasoline,2.480000
3vwbx7aj8cm324851,Gasoline,2.480000
3vwdp7aj4cm075554,Gasoline,2.480000
1vwbh7a34cc052167,Gasoline,2.480000
1vwbp7a35cc003434,Gasoline,2.480000
3vw2k7aj1cm350982,Gasoline,1.984000
1vwap7a3xcc004896,Gasoline,2.480000
3vwdp7aj9cm354532,Gasoline,2.480000
1vwbp7a39cc003081,Gasoline,2.480000
1vwap7a34cc016574,Gasoline,2.480000
3vwdp7aj9cm068678,Gasoline,2.480000
1vwap7a39cc006588,Gasoline,2.480000
3vwdp7aj1cm380025,Gasoline,2.480000
3vw2k7aj2cm347296,Gasoline,1.984000
3vwdp7aj8cm349452,Gasoline,2.480000
1vwah7a36cc045913,Gasoline,2.480000
3vwdx7aj4cm346631,Gasoline,2.480000
3vwlp7aj4cm347595,Gasoline,2.480000
3vwbx7aj3cm343730,Gasoline,2.480000
1vwah7a3xcc027141,Gasoline,2.480000
3vwbx7aj3cm343517,Gasoline,2.480000
1vwbp7a38cc005338,Gasoline,2.480000
1vwbp7a36cc028312,Gasoline,2.480000
3vwdp7aj9cm077705,Gasoline,2.480000
3vwdp7aj9cm313706,Gasoline,2.480000
3vw1k7aj4cm357954,Gasoline,1.984000
3vw2k7aj8cm050467,Gasoline,1.984000
