vin,fuel_type,engine_volume
3gnfk12049g231636,Flexible Fuel Vehicle (FFV),5.3
kl1td66e29b372536,Gasoline,1.6
1gnec23309r156702,Gasoline,5.3
1gnds33s692101191,Gasoline,4.2
1g1zh57bx9f211343,Gasoline,2.4
1b3hb48a69d132222,Gasoline,2.0
1g1zk57b89f188176,Gasoline,2.4
2g1wb57n391181091,Gasoline,3.5
1b3hb28a19d200401,Gasoline,2.0
1g1zg57b29f134860,Gasoline,2.4
1gnfc33009r101084,Flexible Fuel Vehicle (FFV),5.3
2c3ka33v29h635653,Gasoline,3.5
1c3lc46b59n521031,Gasoline,2.4
2g1wu57mx91274014,Flexible Fuel Vehicle (FFV),3.9
1gnev23d89s120624,Gasoline,3.6
3a8fy58969t558382,Gasoline,2.4
1g1zh57b49f223018,Gasoline,2.4
1a8hx58tx9f704963,Gasoline,5.7
2a8hr44e69r630073,Gasoline,3.3
2b3ka33v79h526098,Gasoline,3.5
3d4gg57v99t553256,Gasoline,3.5
2d8hn44e39r566028,Gasoline,3.3
2d8hn44e39r683009,Gasoline,3.3
2b3ka33vx9h556180,Gasoline,3.5
3d4gg67v49t246406,Gasoline,3.5
2b3ka43d59h557864,Gasoline,2.7
2b3lj44v59h563627,Gasoline,3.5
1d3hb16p99j516654,Gasoline,4.7
3d4gg57v09t581740,Gasoline,3.5
1b3hb48a49d131098,Gasoline,2.0
3d4gg47b79t545463,Gasoline,2.4
1d3hv18tx9s729897,Gasoline,5.7
1ftrx12v79ka55239,Flexible Fuel Vehicle (FFV),5.4
1fahp35n69w252758,Gasoline,2.0
2fmdk51c09ba08494,Gasoline,3.5
1fmcu49339kc39724,Gasoline,2.5
1fmcu03749ka94438,Gasoline,2.5
1fahp35nx9w230472,Gasoline,2.0
1fmcu03g29ka60854,Gasoline,3.0
2fmdk53c89ba17554,Gasoline,3.5
1ftpw14v39fa85306,Flexible Fuel Vehicle (FFV),5.4
1ftpw14v09fa14497,Flexible Fuel Vehicle (FFV),5.4
1ftpw14v09fb37975,Flexible Fuel Vehicle (FFV),5.4
1ftpw14v59fb12232,Flexible Fuel Vehicle (FFV),5.4
1fahp32n29w162950,Gasoline,2.0
1ftpx04v49kb65793,Flexible Fuel Vehicle (FFV),5.4
1ftpw14v69kb52570,Flexible Fuel Vehicle (FFV),5.4
1hgcp26369a028450,Gasoline,2.359737216
1gkfk36309j117547,Gasoline,5.3
1hgcp26819a045975,Gasoline,2.4
jhmfa36229s012748,Gasoline,1.343739248
1fahp23w19g119034,Gasoline,3.5
1gker23dx9j141692,Gasoline,3.6
1gker23d19j127521,Gasoline,3.6
1hgcp268x9a058949,Gasoline,2.4
2hgfa16519h527460,Gasoline,1.802577040
