vin,fuel_type,engine_volume
knafx4a60e5241872,Gasoline,1.8
knafx4a61e5238155,Gasoline,1.8
knafk4a62e5233206,Gasoline,1.8
knafx4a62e5236074,Gasoline,1.8
knafk4a62e5075434,Gasoline,1.8
knaln4d77e5140597,Gasoline,3.3
knafx4a65e5208530,Gasoline,1.8
knafx4a87e5078493,Gasoline,2.0
knafx4a6xe5226280,Gasoline,1.8
knafx4a66e5093453,Gasoline,1.8
knafx4a69e5236153,Gasoline,1.8
5xxgm4a77eg328804,Gasoline,2.4
5xxgm4a79eg307047,Gasoline,2.4
knagm4ad8e5065813,Gasoline,2.4
5xxgm4a79eg344387,Gasoline,2.4
knagm4ad3e5064956,Gasoline,2.4
5xxgm4a71eg302893,Gasoline,2.4
5xxgm4a71eg344707,Gasoline,2.4
5xxgm4a70eg329924,Gasoline,2.4
knagm4ad0e5065255,Gasoline,2.4
knadn4a30e6338681,Gasoline,1.6
5xxgm4a72eg344375,Gasoline,2.4
knagm4a75e5459120,Gasoline,2.4
5xxgm4a7xeg329719,Gasoline,2.4
5xxgm4a79eg274471,Gasoline,2.4
5xxgm4a76eg326509,Gasoline,2.4
knadm4a30e6335475,Gasoline,1.6
knagm4adxe5064954,Gasoline,2.4
5xxgm4a7xeg330059,Gasoline,2.4
5xxgm4a77eg328916,Gasoline,2.4
5xxgm4a70eg344164,Gasoline,2.4
knagm4adxe5064923,Gasoline,2.4
5xxgm4a72eg350404,Gasoline,2.4
5xxgm4a7xeg318347,Gasoline,2.4
knagm4ad3e5064858,Gasoline,2.4
5xxgm4a75eg344516,Gasoline,2.4
5xxgm4a7xeg329252,Gasoline,2.4
knadm4a30e6407100,Gasoline,1.6
5xxgm4a77eg347045,Gasoline,2.4
5xxgm4a74eg347312,Gasoline,2.4
5xxgm4a7xeg343622,Gasoline,2.4
5xxgm4a79eg326617,Gasoline,2.4
5xxgm4a73eg346488,Gasoline,2.4
5xxgm4a77eg329323,Gasoline,2.4
5xxgm4a7xeg320762,Gasoline,2.4
5xxgm4a74eg329828,Gasoline,2.4
5xxgm4a73eg351531,Gasoline,2.4
knagm4ad7e5064698,Gasoline,2.4
5xxgm4a76eg342547,Gasoline,2.4
5xxgm4a70eg345296,Gasoline,2.4
5xxgm4a74eg329991,Gasoline,2.4
5xxgm4a71eg329723,Gasoline,2.4
5xxgm4a75eg344175,Gasoline,2.4
5xxgm4a75eg314805,Gasoline,2.4
5xxgm4a70eg340647,Gasoline,2.4
5xxgm4a78eg345207,Gasoline,2.4
