vin,fuel_type,engine_volume
wddpk4ha8df069878,Gasoline,1.8
1n4al3ap1dc282491,Gasoline,2.5
ja32u2fu6du015408,Gasoline,2.0
wddng7db3da507650,Gasoline,4.7
jn1az4eh3dm881293,Gasoline,3.70
1n4al3apxdn528507,Gasoline,2.5
jn1az4eh2dm380797,Gasoline,3.70
1n4al3ap9dc901595,Gasoline,2.5
ja32u2fu5du017408,Gasoline,2.0
1n4al3ap8dn540686,Gasoline,2.5
wddng9eb4da494577,Gasoline,4.7
1n4al3apxdc247691,Gasoline,2.5
4a4ar3au0de003012,Gasoline,2.0
1n4al3ap1dn548645,Gasoline,2.5
1n4al3ap3dn582733,Gasoline,2.5
1n4al3ap1dc281602,Gasoline,2.5
1n4al3ap9dc246225,Gasoline,2.5
1n4al3ap1dn524992,Gasoline,2.5
4a4ap4au2de025279,Gasoline,2.0
ja32u2fu5du017649,Gasoline,2.0
1n4al3ap5dn543173,Gasoline,2.5
1n4al3ap3dc261464,Gasoline,2.5
1n4al3ap1dn577028,Gasoline,2.5
1n4al3ap5dn404953,Gasoline,2.5
1n4al3ap4dn454307,Gasoline,2.5
1n4al3ap8dn513939,Gasoline,2.5
1n4al3ap2dn553739,Gasoline,2.5
1n4al3ap4dn540572,Gasoline,2.5
1n4bl3ap0dc231651,Gasoline,3.5
1n4al3ap0dn535773,Gasoline,2.5
1n4al3ap3dn574602,Gasoline,2.5
5n1ba0nf2dn603216,Flexible Fuel Vehicle (FFV),5.6
1n4al3ap7dn550478,Gasoline,2.5
1n4al3ap2dn456279,Gasoline,2.5
1n4al3ap9dn543550,Gasoline,2.5
1n4bl3ap6dn472019,Gasoline,3.5
1n4al3ap2dn557130,Gasoline,2.5
1n4al3ap3dc268317,Gasoline,2.5
1n4al3ap6dn549628,Gasoline,2.5
1n4al3ap8dn550263,Gasoline,2.5
1n4al3ap3dc191660,Gasoline,2.5
1n6ad0erxdn723974,Gasoline,4
1n4al3ap9dn550370,Gasoline,2.5
1n4al3ap1dn502376,Gasoline,2.5
1n4al3ap1dn402116,Gasoline,2.5
1n4al3ap7dn441907,Gasoline,2.5
1n4al3ap1dc247661,Gasoline,2.5
1n4bl3ap2dn557214,Gasoline,3.5
1n4al3ap0dn555926,Gasoline,2.5
1n4al3ap6dc284589,Gasoline,2.5
1n4al3ap9dn547629,Gasoline,2.5
1n4al2epxdc248215,Gasoline,2.5
5n1aa0nc7dn611037,Gasoline,5.6
1n4al2ep5dc152010,Gasoline,2.5
1n4al3ap4dn523478,Gasoline,2.5
1n4al3ap1dn559211,Gasoline,2.5
1n4al3ap0dc198355,Gasoline,2.5
1n4al3ap2dc197899,Gasoline,2.5
1n4al3ap9dn472947,Gasoline,2.5
1n4al3ap2dn576244,Gasoline,2.5
1n4al3ap8dn472258,Gasoline,2.5
1n4al3ap1dc231475,Gasoline,2.5
1n4al2ep6dc231783,Gasoline,2.5
1n4al3ap3dn542121,Gasoline,2.5
1n4al3ap1dn581631,Gasoline,2.5
1n4al3apxdn566335,Gasoline,2.5
1n4al3ap2dn532437,Gasoline,2.5
1n4bl3apxdc115146,Gasoline,3.5
1n4al3ap9dn556962,Gasoline,2.5
1n4al3ap4dn510004,Gasoline,2.5
1n4al3ap1dn556664,Gasoline,2.5
1n4al3ap8dn491716,Gasoline,2.5
1n4al3ap4dn460608,Gasoline,2.5
1n4al3ap9dn491613,Gasoline,2.5
1n4al3ap2dn467816,Gasoline,2.5
1n4al3ap6dn489608,Gasoline,2.5
1n4bl3ap9dn455389,Gasoline,3.5
1n4az0cp6dc404370,Electric,
1n4az0cp7dc409741,Electric,
jn8af5mr9dt223526,Gasoline,1.6
1n4az0cp5dc401931,Electric,
jn8af5mv1dt232511,Gasoline,1.6
1n4az0cp2dc404849,Electric,
1n4az0cp6dc404868,Electric,
jn8af5mv8dt228519,Gasoline,1.6
1n4az0cp5dc407504,Electric,
1n4az0cp1dc409783,Electric,
1n4az0cp1dc407029,Electric,
jn8af5mv1dt230287,Gasoline,1.6
1n4az0cpxdc403450,Electric,
1n4az0cp6dc409116,Electric,
1n4az0cp2dc404351,Electric,
jn8af5mv5dt218241,Gasoline,1.6
jn8af5mr6dt219630,Gasoline,1.6
1n4az0cp9dc405500,Electric,
1n4az0cp5dc403355,Electric,
1n4az0cp3dc408618,Electric,
1n4az0cp8dc403060,Electric,
1n4az0cp6dc404143,Electric,
1n4az0cp3dc407520,Electric,
1n4az0cp5dc403078,Electric,
1n4az0cp5dc426148,Electric,
1n4az0cp0dc408284,Electric,
1n4aa5ap1dc829583,Gasoline,3.5
1n4aa5ap2dc831214,Gasoline,3.5
1n4aa5ap6dc843124,Gasoline,3.5
1n4az0cp7dc408492,Electric,
1n4aa5ap5dc833734,Gasoline,3.5
1n4aa5ap3dc832436,Gasoline,3.5
1n4az0cp2dc404544,Electric,
jn8az1mw9dw317152,Gasoline,3.5
1n4aa5ap0dc837478,Gasoline,3.5
jn8ae2kp8d9066006,Gasoline,3.5
1n4aa5apxdc812359,Gasoline,3.5
1n4aa5ap9dc826852,Gasoline,3.5
1n4aa5apxdc838055,Gasoline,3.5
jn8az1mw8dw317367,Gasoline,3.5
1n4aa5ap5dc829294,Gasoline,3.5
1n4az0cp8dc405584,Electric,
1n4aa5ap8dc835817,Gasoline,3.5
1n4aa5ap7dc829202,Gasoline,3.5
1n4aa5ap5dc806470,Gasoline,3.5
1n4az0cp4dc403315,Electric,
5n1ar2mm0dc682350,Gasoline,3.5
1n4aa5ap8dc841293,Gasoline,3.5
1n4aa5ap6dc828722,Gasoline,3.5
1n4aa5ap1dc831110,Gasoline,3.5
jn8az1mw4dw307869,Gasoline,3.5
1n4az0cp1dc408312,Electric,
1n4aa5ap9dc818198,Gasoline,3.5
1n4az0cp1dc408438,Electric,
1n4aa5ap2dc843685,Gasoline,3.5
1n4aa5ap0dc840624,Gasoline,3.5
1n4az0cp9dc408381,Electric,
1n4aa5ap6dc840689,Gasoline,3.5
1n4aa5ap7dc823044,Gasoline,3.5
1n4aa5ap5dc824709,Gasoline,3.5
1n4aa5ap9dc843019,Gasoline,3.5
5n1ar2mm7dc683169,Gasoline,3.5
