vin,fuel_type,engine_volume
2gcek13t361148491,,5.3
2g1wb58k369136380,Flexible Fuel Vehicle (FFV),3.5
1gcfg15x161198091,Gasoline,4.3
3a8fy68b26t326205,Gasoline,2.4
1d4gp45r26b737242,Gasoline,3.3
2a8gp64l56r915435,Gasoline,3.8
1c3el56r96n272269,Gasoline,2.7
3a8fy58b46t273968,Gasoline,2.4
1gnet16s666124508,Gasoline,4.2
1gnec13z16r151907,Gasoline,2.4
2c3ka63h06h171107,Gasoline,5.7
1d4gp21r36b742461,Gasoline,3.3
2d4fv47t06h504381,Gasoline,2.7
2d4gp44l46r751304,Gasoline,3.8
2b3la53h46h340847,Gasoline,5.7
2b3ka53h26h199823,Gasoline,5.7
1d4hb48n26f119746,Gasoline,4.7
1d7hu182x6s705409,Gasoline,5.7
3d7kr28c66g114975,Diesel,5.9
2b3la53h76h347176,Gasoline,5.7
1fmyu93196kc72524,Gasoline,3.0
3d7mx48c26g137017,Diesel,5.9
1ftrx12wx6na62057,Gasoline,4.6
1ftrw12w06fb44926,Gasoline,4.6
1fmzk02186ga51989,Gasoline,3.0
3fafp071x6r243608,Gasoline,3.0
1fmeu73e26ub47914,Gasoline,4.0
1fafp24166g157333,Gasoline,3.0
1fmfu18546la92267,Gasoline,5.4
1fmfu18546la09405,Gasoline,5.4
1ftsw21p36ea20589,Diesel,6
1ftsw21p86ea58190,Diesel,6
3fafp06z46r210952,Gasoline,2.3
1fmeu73e96ua87274,Gasoline,4.0
1fmeu74ex6ub49070,Gasoline,4.0
1ftzr45e06pa76164,Gasoline,4.0
1hgcm56346a112112,Gasoline,2.359737216
1hgcm563x6a145440,Gasoline,2.359737216
1hgfa16566l056808,Gasoline,1.802577040
5fnrl38726b014543,Gasoline,3.5
5fnrl38616b429585,Gasoline,3.5
5fnrl38706b108985,Gasoline,3.5
1gkes66m066147622,Gasoline,5.3
1hgfa165x6l109638,Gasoline,1.802577040
jnkay01ex6m103000,Gasoline,3.5
1j8hg48k06c231735,Gasoline,3.7
jnkcv51ex6m516095,Gasoline,3.5
5n3aa08cx6n810797,Gasoline,5.6
jnras08u86x106556,Gasoline,3.5
5npeu46f16h091692,Gasoline,3.3
jnkay01f26m250131,Gasoline,3.5
km8sc13d66u070460,Gasoline,2.7
1j4gr48k36c298160,Gasoline,3.7
1g1pg5sb1e7416006,Gasoline,1.4
2gnflfek0e6291085,Gasoline,2.4
1g1pk5sb9e7354336,Gasoline,1.4
2gnflgek1e6172032,Gasoline,2.4
1g1pg5sb1e7295624,Gasoline,1.4
1g1pg5sb1e7405247,Gasoline,1.4
jthba30g165153162,Gasoline,3.3
5lmfu27596lj23517,Gasoline,5.4
2t2ha31ux6c091811,Gasoline,3.3
wdddj75x76a032515,Gasoline,5.0
2t2ga31ux6c051367,Gasoline,3.3
4a4mm21s76e069306,Gasoline,3.8
wdbsk75f56f108062,Gasoline,5.0
5n1aa08a46n739801,Gasoline,5.6
1n4al11d66n335638,Gasoline,2.5
3n1cb51d86l540331,Gasoline,1.8
