vin,fuel_type,engine_volume
jh4cu2f64bc017067,Gasoline,2.4
wauefafl9bn033433,Gasoline,1.984000
5j8tb2h29ba005544,Gasoline,2.294188960
waubfafm7ba084741,Gasoline,1.984000
2hnyd2h26bh513464,Gasoline,3.670702336
2hnyd2h28bh546966,Gasoline,3.670702336
waucgafh7bn009938,Gasoline,2.967000
wa1dgafe6bd009863,Gasoline,2.967000
2hnyd2h52bh500012,Gasoline,3.670702336
wbaph7g50bnm56861,Gasoline,3.0
wbaul7c53bvm79123,Gasoline,3.0
waukfafl3bn040543,Gasoline,1.984000
wbadw3c5xbe539480,Gasoline,3.0
jh4cu2f68bc011868,Gasoline,2.4
waubfafl0bn027281,Gasoline,1.984000
2hnyd2h63bh542780,Gasoline,3.670702336
jh4cu2f60bc018278,Gasoline,2.4
2hnyd2h65bh543820,Gasoline,3.670702336
2hnyd2h75bh535239,Gasoline,3.670702336
wauekafb3bn019692,Gasoline,3.197000
wauffafl0bn021577,Gasoline,1.984000
wbadw3c59be541334,Gasoline,3.0
2hnyd2h21bh549420,Gasoline,3.670702336
wbakg1c54be362837,Gasoline,3.0
jh4cu2f61bc002767,Gasoline,2.4
jh4cu2f67bc016110,Gasoline,2.4
yv4952dz4c2311756,Gasoline,3.2
yv1622fs3c2049575,Gasoline,2.5
waubfafl5bn014171,Gasoline,1.984000
jh4cu2f64bc004982,Gasoline,2.4
waukgafb2bn006274,Gasoline,2.967000
yv4952dl3c2288451,Gasoline,3.2
waulfafr3ba008191,Gasoline,1.984000
wbadw7c53be546049,Gasoline,3.0
wa1lfafp9ba080881,Gasoline,1.984000
wa1cfafp4ba006123,Gasoline,1.984000
wbaph7c51be677228,Gasoline,3.0
wauhfafl0bn025511,Gasoline,1.984000
wa1lfafp1ba041587,Gasoline,1.984000
19uua9f56ba001948,Gasoline,3.670702336
2hnyd2h23bh551153,Gasoline,3.670702336
jh4cu2f63bc014998,Gasoline,2.4
wbapk5g53bnn82119,Gasoline,3.0
wbapk5c54bf125920,Gasoline,3.0
wbaph7c58be852123,Gasoline,3.0
wbapk7g52bnn86710,Gasoline,3.0
wbapk7c51bf086800,Gasoline,3.0
wbapk5g57bnn28712,Gasoline,3.0
wbapk5g50bnn30009,Gasoline,3.0
wbapk5g58bnn80687,Gasoline,3.0
wbaph7c52be851906,Gasoline,3.0
wbapk5c58ba654087,Gasoline,3.0
wbapk5g58bnn80446,Gasoline,3.0
wbapk5c59ba993800,Gasoline,3.0
wbapk5g59bnn28226,Gasoline,3.0
wbapk5g5xbnn28851,Gasoline,3.0
wbapk5c5xbf125873,Gasoline,3.0
wbapk7g5xbnn77429,Gasoline,3.0
wbapk5g58bnn31165,Gasoline,3.0
wbapk5g50bnn27367,Gasoline,3.0
wbapk5g59bnn30302,Gasoline,3.0
wbaph7c55be130804,Gasoline,3.0
wbaph5g50bnm75916,Gasoline,3.0
wbaph5g58bnm84380,Gasoline,3.0
wbapn7c52bf184726,Diesel,3.0
wbapk5c58ba656552,Gasoline,3.0
wbaph7c55be680407,Gasoline,3.0
wbapk7g56bnn86709,Gasoline,3.0
wbapk5g53bnn28514,Gasoline,3.0
wbaph5g54bnm71917,Gasoline,3.0
wbapk5g52bnn30769,Gasoline,3.0
wbapk5c57bf123160,Gasoline,3.0
wbapk5g59bnn28579,Gasoline,3.0
wbaph5g51bnm77383,Gasoline,3.0
wbaph5g58bnm75145,Gasoline,3.0
wbapk5g5xbnn80805,Gasoline,3.0
wbapk5c52bf124149,Gasoline,3.0
wbapk5g55bnn81599,Gasoline,3.0
wbapk5g56bnn31844,Gasoline,3.0
wbapm5c58be575960,Gasoline,3.0
wbapk5c56bft74140,Gasoline,3.0
wbapk7g54bnn86885,Gasoline,3.0
wbaph7g58bnn05336,Gasoline,3.0
wbaph7c59be675369,Gasoline,3.0
wbapk5c59bf123158,Gasoline,3.0
wbaph7g5xbnm55104,Gasoline,3.0
wbapn7c59bf183606,Diesel,3.0
wbapk5g56bnn79974,Gasoline,3.0
wbapk5c55bft74050,Gasoline,3.0
wbapk5g55bnn80128,Gasoline,3.0
wbapk5g5xbnn31653,Gasoline,3.0
wbapk7g51bnn69994,Gasoline,3.0
wbapk5g50bnn81722,Gasoline,3.0
wbapn7c54bf184436,Diesel,3.0
wbapm5c58be577854,Gasoline,3.0
wbapk5g56bnn30211,Gasoline,3.0
wbapk5g52bnn78949,Gasoline,3.0
wbaph7c55be852614,Gasoline,3.0
wbapk5c53bf124323,Gasoline,3.0
wbapk7g53bnn87171,Gasoline,3.0
wbaph7c55be682920,Gasoline,3.0
wbapk7g53bnn69558,Gasoline,3.0
wbaph7c58be851506,Gasoline,3.0
wbaph7c56be851102,Gasoline,3.0
wbaph7g50bnm54639,Gasoline,3.0
wbapk5g50bnn79808,Gasoline,3.0
wbapk5g55bnn29664,Gasoline,3.0
wbapk5g5xbnn27991,Gasoline,3.0
wbake3c52be444468,Gasoline,3.0
wbapk7c58bf195514,Gasoline,3.0
wbapk5c55ba657755,Gasoline,3.0
wbapk5g57bnn26636,Gasoline,3.0
wbaph7c52be852280,Gasoline,3.0
wbapk5g55bnn31821,Gasoline,3.0
wbafu7c53bdu55934,Gasoline,3.0
wbadx7c57be581805,Gasoline,3.0
wbadx7c52be742559,Gasoline,3.0
wbafr9c58bc270362,Gasoline,4.4
wbadx7c5xbe242407,Gasoline,3.0
wbafr7c56bc267948,Gasoline,3.0
wbafr1c57bc745534,Gasoline,3.0
wbafr1c56bc740728,Gasoline,3.0
wbadx7c50be580396,Gasoline,3.0
wbafr1c56bds36416,Gasoline,3.0
wbafu7c55bdu56065,Gasoline,3.0
wbafu7c5xbdu54604,Gasoline,3.0
wbafr7c58bc806862,Gasoline,3.0
wbafr9c53bc270298,Gasoline,4.4
wbafu7c5xbc870593,Gasoline,3.0
5uxwx5c54bl704700,Gasoline,3.0
wbasn2c54bc201332,Gasoline,3.0
wbafr1c56bds36870,Gasoline,3.0
5gakvbed5bj388925,Gasoline,3.6
wbafu7c52bc874086,Gasoline,3.0
wbskg9c56be369315,Gasoline,4.0
wbakf9c5xbe262307,Gasoline,3.0
5uxzv8c58bl421043,Gasoline,4.4
wbafr7c56bc266153,Gasoline,3.0
wbakf9c55be620557,Gasoline,3.0
wbafu7c55bc781319,Gasoline,3.0
wbskg9c50be369438,Gasoline,4.0
wbakb4c53bc392729,Gasoline,3.0
5uxwx7c53bl733522,Gasoline,3.0
wbapl5g51bnn22711,Gasoline,3.0
wbafu7c54bdu55683,Gasoline,3.0
5uxzw0c51bl655300,Diesel,3.0
5gakvbedxbj297360,Gasoline,3.6
wbakg7c53be262957,Gasoline,3.0
wbafr9c52bc271281,Gasoline,4.4
wbakf9c58be620472,Gasoline,3.0
5uxwx5c55bl715284,Gasoline,3.0
wbasn4c59bc209938,Gasoline,4.4
wbafu9c56bc784063,Gasoline,4.4
wbafr7c56bc266170,Gasoline,3.0
5uxwx5c52bl711449,Gasoline,3.0
wbafr1c59bc743459,Gasoline,3.0
3gyfngeyxbs544093,Gasoline,3
1gys4hef3br375107,Flexible Fuel Vehicle (FFV),6.2
w04gy5gv7b1074822,Flexible Fuel Vehicle (FFV),2
3gyfndey7bs675402,Gasoline,3
1gcrcpex9bz113215,Gasoline,4.3
1g4hc5em0bu104045,Flexible Fuel Vehicle (FFV),3.9
3gcpcsea4bg299722,Gasoline,4.8
1g6dc5ey7b0170785,Gasoline,3
